#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
869,05/17/2023 07:00:00,15.17,-81.28,7.95,,,,
870,05/17/2023 07:15:00,15.13,-81.10,7.94,,,,
871,05/17/2023 07:30:00,15.10,-81.13,7.94,,,,
872,05/17/2023 07:45:00,15.08,-80.97,7.94,,,,
873,05/17/2023 08:00:00,15.06,-80.92,7.94,,,,
874,05/17/2023 08:15:00,15.06,-80.99,7.94,,,,
875,05/17/2023 08:30:00,15.06,-80.89,7.94,,,,
876,05/17/2023 08:45:00,15.03,-80.97,7.94,,,,
877,05/17/2023 09:00:00,15.03,-80.85,7.94,,,,
878,05/17/2023 09:15:00,15.06,-80.52,7.93,,,,
879,05/17/2023 09:30:00,15.08,-80.67,7.94,,,,
880,05/17/2023 09:45:00,15.13,-81.47,7.95,,,,
881,05/17/2023 10:00:00,15.13,-81.89,7.96,,,,
882,05/17/2023 10:15:00,15.25,-82.33,7.97,,,,
883,05/17/2023 10:30:00,15.29,-82.46,7.97,,,,
884,05/17/2023 10:45:00,15.34,-82.61,7.97,,,,
885,05/17/2023 11:00:00,15.39,-82.49,7.97,,,,
886,05/17/2023 11:15:00,15.39,-82.44,7.97,,,,
887,05/17/2023 11:30:00,15.44,-82.27,7.96,,,,
888,05/17/2023 11:45:00,15.49,-82.25,7.96,,,,
889,05/17/2023 12:00:00,15.56,-80.31,7.93,,,,
890,05/17/2023 12:15:00,15.75,-79.36,7.91,,,,
891,05/17/2023 12:30:00,15.82,-79.56,7.91,,,,
892,05/17/2023 12:45:00,15.82,-80.83,7.94,,,,
893,05/17/2023 13:00:00,15.87,-80.14,7.92,,,,
894,05/17/2023 13:15:00,15.96,-81.58,7.95,,,,
895,05/17/2023 13:30:00,16.01,-82.53,7.97,,,,
896,05/17/2023 13:45:00,16.01,-82.16,7.96,,,,
897,05/17/2023 14:00:00,16.13,-81.92,7.96,,,,
898,05/17/2023 14:15:00,16.15,-81.53,7.95,,,,
899,05/17/2023 14:30:00,16.11,-81.94,7.96,,,,
900,05/17/2023 14:45:00,16.08,-82.44,7.97,,,,
901,05/17/2023 15:00:00,16.06,-82.67,7.97,,,,
902,05/17/2023 15:15:00,16.13,-82.21,7.96,,,,
903,05/17/2023 15:30:00,16.15,-82.38,7.96,,,,
904,05/17/2023 15:45:00,16.27,-82.38,7.96,,,,
905,05/17/2023 16:00:00,16.25,-82.78,7.97,,,,
906,05/17/2023 16:15:00,16.32,-82.30,7.96,,,,
907,05/17/2023 16:30:00,16.37,-82.97,7.97,,,,
908,05/17/2023 16:45:00,16.51,-83.44,7.98,,,,
909,05/17/2023 17:00:00,16.75,-84.33,8.00,,,,
910,05/17/2023 17:15:00,16.32,-83.52,7.98,,,,
911,05/17/2023 17:30:00,15.87,-83.25,7.98,,,,
912,05/17/2023 17:45:00,15.77,-83.72,7.99,,,,
913,05/17/2023 18:00:00,15.72,-84.03,7.99,,,,
914,05/17/2023 18:15:00,15.70,-84.07,8.00,,,,
915,05/17/2023 18:30:00,15.65,-84.00,7.99,,,,
916,05/17/2023 18:45:00,15.63,-83.80,7.99,,,,
917,05/17/2023 19:00:00,15.58,-83.83,7.99,,,,
918,05/17/2023 19:15:00,15.56,-83.64,7.99,,,,
919,05/17/2023 19:30:00,15.53,-83.63,7.99,,,,
920,05/17/2023 19:45:00,15.51,-83.77,7.99,,,,
921,05/17/2023 20:00:00,15.46,-83.72,7.99,,,,
922,05/17/2023 20:15:00,15.41,-83.57,7.99,,,,
923,05/17/2023 20:30:00,15.37,-83.39,7.98,,,,
924,05/17/2023 20:45:00,15.34,-83.16,7.98,,,,
925,05/17/2023 21:00:00,15.29,-82.91,7.98,,,,
926,05/17/2023 21:15:00,15.25,-82.30,7.97,,,,
927,05/17/2023 21:30:00,15.20,-81.58,7.95,,,,
928,05/17/2023 21:45:00,15.17,-80.06,7.93,,,,
929,05/17/2023 22:00:00,15.15,-78.46,7.90,,,,
930,05/17/2023 22:15:00,15.08,-79.21,7.91,,,,
931,05/17/2023 22:30:00,15.06,-78.53,7.90,,,,
932,05/17/2023 22:45:00,15.01,-79.50,7.92,,,,
933,05/17/2023 23:00:00,14.94,-80.17,7.93,,,,
934,05/17/2023 23:15:00,14.91,-80.61,7.94,,,,
935,05/17/2023 23:30:00,14.94,-81.03,7.94,,,,
936,05/17/2023 23:45:00,14.91,-80.13,7.93,,,,
937,05/18/2023 00:00:00,14.89,-74.36,7.82,,,,
938,05/18/2023 00:15:00,14.77,-70.24,7.75,,,,
939,05/18/2023 00:30:00,14.72,-70.80,7.76,,,,
940,05/18/2023 00:45:00,14.60,-72.44,7.79,,,,
941,05/18/2023 01:00:00,14.58,-72.39,7.79,,,,
942,05/18/2023 01:15:00,14.55,-73.39,7.81,,,,
943,05/18/2023 01:30:00,14.55,-70.71,7.76,,,,
944,05/18/2023 01:45:00,14.53,-74.52,7.83,,,,
945,05/18/2023 02:00:00,14.53,-75.24,7.84,,,,
946,05/18/2023 02:15:00,14.55,-76.69,7.87,,,,
947,05/18/2023 02:30:00,14.55,-77.50,7.88,,,,
948,05/18/2023 02:45:00,14.46,-78.49,7.90,,,,
949,05/18/2023 03:00:00,14.46,-78.22,7.89,,,,
950,05/18/2023 03:15:00,14.48,-78.21,7.89,,,,
951,05/18/2023 03:30:00,14.58,-78.11,7.89,,,,
952,05/18/2023 03:45:00,14.67,-78.02,7.89,,,,
953,05/18/2023 04:00:00,14.72,-77.81,7.89,,,,
954,05/18/2023 04:15:00,14.74,-77.56,7.88,,,,
955,05/18/2023 04:30:00,14.79,-77.38,7.88,,,,
956,05/18/2023 04:45:00,14.74,-76.77,7.87,,,,
957,05/18/2023 05:00:00,14.67,-75.96,7.85,,,,
958,05/18/2023 05:15:00,14.55,-74.49,7.83,,,,
959,05/18/2023 05:30:00,14.46,-71.22,7.77,,,,
960,05/18/2023 05:45:00,14.39,-76.44,7.86,,,,
961,05/18/2023 06:00:00,14.19,-78.30,7.90,,,,
962,05/18/2023 06:15:00,14.31,-79.17,7.91,,,,
963,05/18/2023 06:30:00,14.22,-80.89,7.94,,,,
964,05/18/2023 06:45:00,14.19,-81.47,7.95,,,,
965,05/18/2023 07:00:00,14.22,-81.78,7.96,,,,
966,05/18/2023 07:15:00,14.24,-81.19,7.95,,,,
967,05/18/2023 07:30:00,14.24,-81.08,7.95,,,,
968,05/18/2023 07:45:00,14.27,-81.05,7.95,,,,
969,05/18/2023 08:00:00,14.27,-81.36,7.95,,,,
970,05/18/2023 08:15:00,14.31,-81.77,7.96,,,,
971,05/18/2023 08:30:00,14.34,-81.83,7.96,,,,
972,05/18/2023 08:45:00,14.39,-81.67,7.96,,,,
973,05/18/2023 09:00:00,14.43,-81.44,7.95,,,,
974,05/18/2023 09:15:00,14.48,-81.16,7.95,,,,
975,05/18/2023 09:30:00,14.53,-80.44,7.93,,,,
976,05/18/2023 09:45:00,14.58,-78.38,7.90,,,,
977,05/18/2023 10:00:00,14.62,-76.77,7.87,,,,
978,05/18/2023 10:15:00,14.72,-74.78,7.83,,,,
979,05/18/2023 10:30:00,14.77,-73.31,7.81,,,,
980,05/18/2023 10:45:00,14.91,-74.78,7.83,,,,
981,05/18/2023 11:00:00,15.08,-79.35,7.91,,,,
982,05/18/2023 11:15:00,15.06,-80.81,7.94,,,,
983,05/18/2023 11:30:00,15.17,-83.21,7.98,,,,
984,05/18/2023 11:45:00,15.13,-83.99,8.00,,,,
985,05/18/2023 12:00:00,15.15,-84.16,8.00,,,,
986,05/18/2023 12:15:00,15.22,-83.82,7.99,,,,
987,05/18/2023 12:30:00,15.27,-83.32,7.98,,,,
988,05/18/2023 12:45:00,15.34,-81.83,7.96,,,,
989,05/18/2023 13:00:00,15.39,-79.11,7.91,,,,
990,05/18/2023 13:15:00,15.51,-76.41,7.86,,,,
991,05/18/2023 13:30:00,15.80,-81.10,7.94,,,,
992,05/18/2023 13:45:00,15.82,-82.47,7.97,,,,
993,05/18/2023 14:00:00,15.94,-82.83,7.97,,,,
994,05/18/2023 14:15:00,16.03,-82.92,7.97,,,,
995,05/18/2023 14:30:00,16.03,-83.42,7.98,,,,
996,05/18/2023 14:45:00,16.13,-83.07,7.98,,,,
997,05/18/2023 15:00:00,16.15,-83.14,7.98,,,,
998,05/18/2023 15:15:00,16.18,-82.57,7.97,,,,
999,05/18/2023 15:30:00,16.11,-82.67,7.97,,,,
1000,05/18/2023 15:45:00,16.06,-83.16,7.98,,,,
1001,05/18/2023 16:00:00,16.08,-83.21,7.98,,,,
1002,05/18/2023 16:15:00,16.11,-83.42,7.98,,,,
1003,05/18/2023 16:30:00,16.06,-83.55,7.99,,,,
1004,05/18/2023 16:45:00,15.99,-83.49,7.98,,,,
1005,05/18/2023 17:00:00,15.94,-83.97,7.99,,,,
1006,05/18/2023 17:15:00,15.89,-83.16,7.98,,,,
1007,05/18/2023 17:30:00,15.87,-82.88,7.97,,,,
1008,05/18/2023 17:45:00,16.15,-84.82,8.01,,,,
1009,05/18/2023 18:00:00,16.30,-86.92,8.04,,,,
1010,05/18/2023 18:15:00,16.15,-86.27,8.03,,,,
1011,05/18/2023 18:30:00,15.87,-88.27,8.07,,,,
1012,05/18/2023 18:45:00,15.46,-85.83,8.03,,,,
1013,05/18/2023 19:00:00,15.46,-86.24,8.04,,,,
1014,05/18/2023 19:15:00,15.34,-85.46,8.02,,,,
1015,05/18/2023 19:30:00,15.34,-85.38,8.02,,,,
1016,05/18/2023 19:45:00,15.27,-84.86,8.01,,,,
1017,05/18/2023 20:00:00,15.17,-84.58,8.01,,,,
1018,05/18/2023 20:15:00,15.15,-84.77,8.01,,,,
1019,05/18/2023 20:30:00,15.15,-85.28,8.02,,,,
1020,05/18/2023 20:45:00,15.10,-85.22,8.02,,,,
1021,05/18/2023 21:00:00,15.06,-84.88,8.01,,,,
1022,05/18/2023 21:15:00,14.98,-84.85,8.01,,,,
1023,05/18/2023 21:30:00,14.96,-84.57,8.01,,,,
1024,05/18/2023 21:45:00,14.91,-84.11,8.00,,,,
1025,05/18/2023 22:00:00,14.86,-83.44,7.99,,,,
1026,05/18/2023 22:15:00,14.84,-81.97,7.96,,,,
1027,05/18/2023 22:30:00,14.82,-79.69,7.92,,,,
1028,05/18/2023 22:45:00,14.79,-76.11,7.86,,,,
1029,05/18/2023 23:00:00,14.77,-72.75,7.80,,,,
1030,05/18/2023 23:15:00,14.79,-70.38,7.75,,,,
1031,05/18/2023 23:30:00,14.67,-71.91,7.78,,,,
1032,05/18/2023 23:45:00,14.70,-78.17,7.89,,,,
1033,05/19/2023 00:00:00,14.62,-80.72,7.94,,,,
1034,05/19/2023 00:15:00,14.51,-82.33,7.97,,,,
1035,05/19/2023 00:30:00,14.51,-82.39,7.97,,,,
1036,05/19/2023 00:45:00,14.43,-81.52,7.95,,,,
1037,05/19/2023 01:00:00,14.43,-79.30,7.91,,,,
1038,05/19/2023 01:15:00,14.39,-75.52,7.85,,,,
1039,05/19/2023 01:30:00,14.27,-73.39,7.81,,,,
1040,05/19/2023 01:45:00,14.27,-69.75,7.74,,,,
1041,05/19/2023 02:00:00,14.27,-68.64,7.72,,,,
1042,05/19/2023 02:15:00,14.29,-71.16,7.77,,,,
1043,05/19/2023 02:30:00,14.24,-72.27,7.79,,,,
1044,05/19/2023 02:45:00,14.24,-73.05,7.80,,,,
1045,05/19/2023 03:00:00,14.29,-73.85,7.82,,,,
1046,05/19/2023 03:15:00,14.31,-74.55,7.83,,,,
1047,05/19/2023 03:30:00,14.31,-74.44,7.83,,,,
1048,05/19/2023 03:45:00,14.31,-75.27,7.84,,,,
1049,05/19/2023 04:00:00,14.36,-75.78,7.85,,,,
1050,05/19/2023 04:15:00,14.39,-76.02,7.86,,,,
1051,05/19/2023 04:30:00,14.39,-76.22,7.86,,,,
1052,05/19/2023 04:45:00,14.46,-76.11,7.86,,,,
1053,05/19/2023 05:00:00,14.53,-75.63,7.85,,,,
1054,05/19/2023 05:15:00,14.58,-74.66,7.83,,,,
1055,05/19/2023 05:30:00,14.58,-73.66,7.81,,,,
1056,05/19/2023 05:45:00,14.51,-73.08,7.80,,,,
1057,05/19/2023 06:00:00,14.46,-73.21,7.80,,,,
1058,05/19/2023 06:15:00,14.39,-74.81,7.83,,,,
1059,05/19/2023 06:30:00,14.34,-74.42,7.83,,,,
1060,05/19/2023 06:45:00,14.27,-77.63,7.88,,,,
1061,05/19/2023 07:00:00,14.36,-79.11,7.91,,,,
1062,05/19/2023 07:15:00,14.34,-80.13,7.93,,,,
1063,05/19/2023 07:30:00,14.15,-81.86,7.96,,,,
1064,05/19/2023 07:45:00,14.19,-81.97,7.96,,,,
1065,05/19/2023 08:00:00,14.19,-82.61,7.97,,,,
1066,05/19/2023 08:15:00,14.19,-82.42,7.97,,,,
1067,05/19/2023 08:30:00,14.24,-82.41,7.97,,,,
1068,05/19/2023 08:45:00,14.31,-82.74,7.98,,,,
1069,05/19/2023 09:00:00,14.31,-83.03,7.98,,,,
1070,05/19/2023 09:15:00,14.43,-83.14,7.98,,,,
1071,05/19/2023 09:30:00,14.46,-83.42,7.99,,,,
1072,05/19/2023 09:45:00,14.53,-83.39,7.99,,,,
1073,05/19/2023 10:00:00,14.60,-83.24,7.98,,,,
1074,05/19/2023 10:15:00,14.70,-82.53,7.97,,,,
1075,05/19/2023 10:30:00,14.89,-81.42,7.95,,,,
1076,05/19/2023 10:45:00,15.22,-80.86,7.94,,,,
1077,05/19/2023 11:00:00,15.51,-79.75,7.92,,,,
1078,05/19/2023 11:15:00,15.46,-79.31,7.91,,,,
1079,05/19/2023 11:30:00,15.49,-79.60,7.92,,,,
1080,05/19/2023 11:45:00,15.75,-80.49,7.93,,,,
1081,05/19/2023 12:00:00,15.63,-82.41,7.97,,,,
1082,05/19/2023 12:15:00,15.41,-84.10,8.00,,,,
1083,05/19/2023 12:30:00,15.39,-84.92,8.01,,,,
1084,05/19/2023 12:45:00,15.37,-84.55,8.01,,,,
1085,05/19/2023 13:00:00,15.34,-84.47,8.00,,,,
1086,05/19/2023 13:15:00,15.37,-84.10,8.00,,,,
1087,05/19/2023 13:30:00,15.44,-83.60,7.99,,,,
1088,05/19/2023 13:45:00,15.58,-81.74,7.95,,,,
1089,05/19/2023 14:00:00,15.99,-81.41,7.95,,,,
1090,05/19/2023 14:15:00,16.15,-81.42,7.95,,,,
1091,05/19/2023 14:30:00,16.18,-83.42,7.98,,,,
1092,05/19/2023 14:45:00,16.11,-82.25,7.96,,,,
1093,05/19/2023 15:00:00,16.22,-82.32,7.96,,,,
1094,05/19/2023 15:15:00,16.27,-82.83,7.97,,,,
1095,05/19/2023 15:30:00,16.27,-82.72,7.97,,,,
1096,05/19/2023 15:45:00,16.34,-82.94,7.97,,,,
1097,05/19/2023 16:00:00,16.30,-83.47,7.98,,,,
1098,05/19/2023 16:15:00,16.22,-83.47,7.98,,,,
1099,05/19/2023 16:30:00,16.11,-83.47,7.98,,,,
1100,05/19/2023 16:45:00,16.06,-83.25,7.98,,,,
1101,05/19/2023 17:00:00,15.99,-83.14,7.98,,,,
1102,05/19/2023 17:15:00,15.94,-82.94,7.97,,,,
1103,05/19/2023 17:30:00,15.96,-82.35,7.96,,,,
1104,05/19/2023 17:45:00,15.96,-82.71,7.97,,,,
1105,05/19/2023 18:00:00,15.91,-83.10,7.98,,,,
1106,05/19/2023 18:15:00,15.87,-82.97,7.98,,,,
1107,05/19/2023 18:30:00,15.82,-83.24,7.98,,,,
1108,05/19/2023 18:45:00,15.80,-83.46,7.98,,,,
1109,05/19/2023 19:00:00,16.06,-84.91,8.01,,,,
1110,05/19/2023 19:15:00,15.68,-85.60,8.02,,,,
1111,05/19/2023 19:30:00,15.56,-86.00,8.03,,,,
1112,05/19/2023 19:45:00,15.34,-84.96,8.01,,,,
1113,05/19/2023 20:00:00,15.25,-84.55,8.01,,,,
1114,05/19/2023 20:15:00,15.20,-84.24,8.00,,,,
1115,05/19/2023 20:30:00,15.22,-84.52,8.01,,,,
1116,05/19/2023 20:45:00,15.20,-84.17,8.00,,,,
1117,05/19/2023 21:00:00,15.10,-83.72,7.99,,,,
1118,05/19/2023 21:15:00,15.13,-83.83,7.99,,,,
1119,05/19/2023 21:30:00,15.17,-84.03,8.00,,,,
1120,05/19/2023 21:45:00,15.15,-83.75,7.99,,,,
1121,05/19/2023 22:00:00,15.13,-83.44,7.99,,,,
1122,05/19/2023 22:15:00,15.10,-82.88,7.98,,,,
1123,05/19/2023 22:30:00,15.06,-82.41,7.97,,,,
1124,05/19/2023 22:45:00,15.03,-81.71,7.96,,,,
1125,05/19/2023 23:00:00,15.01,-80.67,7.94,,,,
1126,05/19/2023 23:15:00,15.01,-78.47,7.90,,,,
1127,05/19/2023 23:30:00,14.98,-75.80,7.85,,,,
1128,05/19/2023 23:45:00,14.96,-73.30,7.80,,,,
1129,05/20/2023 00:00:00,14.96,-79.02,7.91,,,,
1130,05/20/2023 00:15:00,14.98,-80.00,7.93,,,,
1131,05/20/2023 00:30:00,14.96,-81.75,7.96,,,,
1132,05/20/2023 00:45:00,15.03,-82.50,7.97,,,,
1133,05/20/2023 01:00:00,15.08,-82.61,7.97,,,,
1134,05/20/2023 01:15:00,15.03,-81.96,7.96,,,,
1135,05/20/2023 01:30:00,15.06,-79.85,7.92,,,,
1136,05/20/2023 01:45:00,15.03,-76.47,7.86,,,,
1137,05/20/2023 02:00:00,15.03,-76.52,7.86,,,,
1138,05/20/2023 02:15:00,15.01,-76.86,7.87,,,,
1139,05/20/2023 02:30:00,15.01,-78.36,7.90,,,,
1140,05/20/2023 02:45:00,15.01,-78.27,7.89,,,,
1141,05/20/2023 03:00:00,14.96,-77.21,7.88,,,,
1142,05/20/2023 03:15:00,14.96,-75.47,7.84,,,,
1143,05/20/2023 03:30:00,14.98,-74.60,7.83,,,,
1144,05/20/2023 03:45:00,15.01,-75.28,7.84,,,,
1145,05/20/2023 04:00:00,15.03,-75.80,7.85,,,,
1146,05/20/2023 04:15:00,15.06,-75.67,7.85,,,,
1147,05/20/2023 04:30:00,15.15,-76.05,7.85,,,,
1148,05/20/2023 04:45:00,15.25,-77.47,7.88,,,,
1149,05/20/2023 05:00:00,15.29,-77.89,7.89,,,,
1150,05/20/2023 05:15:00,15.41,-78.25,7.89,,,,
1151,05/20/2023 05:30:00,15.46,-77.74,7.88,,,,
1152,05/20/2023 05:45:00,15.53,-77.96,7.89,,,,
1153,05/20/2023 06:00:00,15.58,-78.13,7.89,,,,
1154,05/20/2023 06:15:00,15.65,-77.88,7.88,,,,
1155,05/20/2023 06:30:00,15.68,-77.52,7.88,,,,
1156,05/20/2023 06:45:00,15.68,-76.64,7.86,,,,
1157,05/20/2023 07:00:00,15.72,-76.21,7.85,,,,
1158,05/20/2023 07:15:00,15.75,-76.25,7.86,,,,
1159,05/20/2023 07:30:00,15.75,-75.41,7.84,,,,
1160,05/20/2023 07:45:00,15.82,-77.89,7.88,,,,
1161,05/20/2023 08:00:00,15.94,-80.64,7.93,,,,
1162,05/20/2023 08:15:00,15.77,-81.21,7.94,,,,
1163,05/20/2023 08:30:00,15.51,-82.19,7.96,,,,
1164,05/20/2023 08:45:00,15.49,-82.33,7.97,,,,
1165,05/20/2023 09:00:00,15.46,-82.96,7.98,,,,
1166,05/20/2023 09:15:00,15.46,-83.02,7.98,,,,
1167,05/20/2023 09:30:00,15.44,-82.91,7.98,,,,
1168,05/20/2023 09:45:00,15.46,-82.92,7.98,,,,
1169,05/20/2023 10:00:00,15.44,-82.36,7.97,,,,
1170,05/20/2023 10:15:00,15.44,-82.38,7.97,,,,
1171,05/20/2023 10:30:00,15.46,-81.92,7.96,,,,
1172,05/20/2023 10:45:00,15.49,-81.72,7.95,,,,
1173,05/20/2023 11:00:00,15.51,-80.53,7.93,,,,
1174,05/20/2023 11:15:00,15.56,-79.49,7.91,,,,
1175,05/20/2023 11:30:00,15.58,-78.88,7.90,,,,
1176,05/20/2023 11:45:00,15.65,-77.50,7.88,,,,
1177,05/20/2023 12:00:00,15.84,-78.46,7.89,,,,
1178,05/20/2023 12:15:00,15.89,-79.16,7.91,,,,
1179,05/20/2023 12:30:00,15.94,-79.08,7.91,,,,
1180,05/20/2023 12:45:00,15.72,-81.88,7.96,,,,
1181,05/20/2023 13:00:00,15.82,-82.94,7.97,,,,
1182,05/20/2023 13:15:00,15.72,-83.17,7.98,,,,
1183,05/20/2023 13:30:00,15.68,-83.08,7.98,,,,
1184,05/20/2023 13:45:00,15.63,-83.17,7.98,,,,
1185,05/20/2023 14:00:00,15.60,-83.13,7.98,,,,
1186,05/20/2023 14:15:00,15.58,-82.69,7.97,,,,
1187,05/20/2023 14:30:00,15.58,-82.35,7.97,,,,
1188,05/20/2023 14:45:00,15.58,-81.71,7.95,,,,
1189,05/20/2023 15:00:00,15.60,-81.74,7.95,,,,
1190,05/20/2023 15:15:00,15.72,-82.32,7.96,,,,
1191,05/20/2023 15:30:00,15.80,-81.94,7.96,,,,
1192,05/20/2023 15:45:00,15.77,-81.38,7.95,,,,
1193,05/20/2023 16:00:00,15.82,-81.30,7.95,,,,
1194,05/20/2023 16:15:00,15.87,-80.91,7.94,,,,
1195,05/20/2023 16:30:00,15.91,-80.83,7.94,,,,
1196,05/20/2023 16:45:00,15.94,-80.85,7.94,,,,
1197,05/20/2023 17:00:00,15.96,-81.74,7.95,,,,
1198,05/20/2023 17:15:00,15.96,-81.77,7.95,,,,
1199,05/20/2023 17:30:00,15.99,-81.35,7.95,,,,
1200,05/20/2023 17:45:00,16.01,-81.71,7.95,,,,
1201,05/20/2023 18:00:00,16.01,-81.00,7.94,,,,
1202,05/20/2023 18:15:00,16.01,-80.96,7.94,,,,
1203,05/20/2023 18:30:00,16.01,-80.97,7.94,,,,
1204,05/20/2023 18:45:00,16.01,-80.89,7.94,,,,
1205,05/20/2023 19:00:00,16.01,-80.77,7.94,,,,
1206,05/20/2023 19:15:00,16.01,-80.46,7.93,,,,
1207,05/20/2023 19:30:00,15.99,-80.31,7.93,,,,
1208,05/20/2023 19:45:00,16.01,-82.32,7.96,,,,
1209,05/20/2023 20:00:00,15.89,-82.72,7.97,,,,
1210,05/20/2023 20:15:00,15.70,-82.64,7.97,,,,
1211,05/20/2023 20:30:00,15.51,-82.07,7.96,,,,
1212,05/20/2023 20:45:00,15.51,-82.19,7.96,,,,
1213,05/20/2023 21:00:00,15.51,-82.27,7.96,,,,
1214,05/20/2023 21:15:00,15.46,-81.92,7.96,,,,
1215,05/20/2023 21:30:00,15.44,-81.46,7.95,,,,
1216,05/20/2023 21:45:00,15.39,-81.38,7.95,,,,
1217,05/20/2023 22:00:00,15.39,-81.16,7.94,,,,
1218,05/20/2023 22:15:00,15.39,-80.97,7.94,,,,
1219,05/20/2023 22:30:00,15.37,-80.92,7.94,,,,
1220,05/20/2023 22:45:00,15.39,-80.85,7.94,,,,
1221,05/20/2023 23:00:00,15.41,-80.83,7.94,,,,
1222,05/20/2023 23:15:00,15.44,-80.42,7.93,,,,
1223,05/20/2023 23:30:00,15.44,-80.17,7.93,,,,
1224,05/20/2023 23:45:00,15.49,-79.99,7.92,,,,
1225,05/21/2023 00:00:00,15.53,-79.39,7.91,,,,
1226,05/21/2023 00:15:00,15.75,-78.27,7.89,,,,
1227,05/21/2023 00:30:00,15.84,-77.31,7.87,,,,
1228,05/21/2023 00:45:00,15.89,-77.75,7.88,,,,
1229,05/21/2023 01:00:00,15.58,-78.52,7.90,,,,
1230,05/21/2023 01:15:00,15.53,-78.96,7.90,,,,
1231,05/21/2023 01:30:00,15.51,-79.13,7.91,,,,
1232,05/21/2023 01:45:00,15.51,-79.17,7.91,,,,
1233,05/21/2023 02:00:00,15.58,-78.35,7.89,,,,
1234,05/21/2023 02:15:00,15.58,-75.88,7.85,,,,
1235,05/21/2023 02:30:00,15.70,-74.38,7.82,,,,
1236,05/21/2023 02:45:00,15.68,-73.35,7.80,,,,
1237,05/21/2023 03:00:00,15.68,-73.89,7.81,,,,
1238,05/21/2023 03:15:00,15.68,-74.02,7.82,,,,
1239,05/21/2023 03:30:00,15.68,-72.63,7.79,,,,
1240,05/21/2023 03:45:00,15.68,-71.10,7.76,,,,
1241,05/21/2023 04:00:00,15.68,-69.53,7.74,,,,
1242,05/21/2023 04:15:00,15.68,-68.16,7.71,,,,
1243,05/21/2023 04:30:00,15.68,-67.31,7.70,,,,
1244,05/21/2023 04:45:00,15.70,-67.21,7.69,,,,
1245,05/21/2023 05:00:00,15.72,-66.75,7.69,,,,
1246,05/21/2023 05:15:00,15.75,-66.50,7.68,,,,
1247,05/21/2023 05:30:00,15.80,-68.52,7.72,,,,
1248,05/21/2023 05:45:00,15.87,-68.94,7.72,,,,
1249,05/21/2023 06:00:00,15.94,-68.80,7.72,,,,
1250,05/21/2023 06:15:00,16.01,-68.30,7.71,,,,
1251,05/21/2023 06:30:00,16.08,-68.64,7.72,,,,
1252,05/21/2023 06:45:00,16.15,-69.50,7.73,,,,
1253,05/21/2023 07:00:00,16.20,-69.61,7.74,,,,
1254,05/21/2023 07:15:00,16.25,-67.71,7.70,,,,
1255,05/21/2023 07:30:00,16.30,-67.71,7.70,,,,
1256,05/21/2023 07:45:00,16.37,-66.61,7.68,,,,
1257,05/21/2023 08:00:00,16.42,-65.99,7.67,,,,
1258,05/21/2023 08:15:00,16.44,-64.47,7.64,,,,
1259,05/21/2023 08:30:00,16.44,-69.83,7.74,,,,
1260,05/21/2023 08:45:00,16.42,-72.50,7.79,,,,
1261,05/21/2023 09:00:00,16.42,-73.74,7.81,,,,
1262,05/21/2023 09:15:00,16.06,-75.88,7.85,,,,
1263,05/21/2023 09:30:00,15.94,-77.47,7.88,,,,
1264,05/21/2023 09:45:00,15.91,-78.41,7.89,,,,
1265,05/21/2023 10:00:00,15.96,-78.91,7.90,,,,
1266,05/21/2023 10:15:00,15.99,-79.02,7.90,,,,
1267,05/21/2023 10:30:00,16.03,-79.16,7.91,,,,
1268,05/21/2023 10:45:00,16.03,-79.52,7.91,,,,
1269,05/21/2023 11:00:00,16.11,-79.66,7.92,,,,
1270,05/21/2023 11:15:00,16.22,-79.88,7.92,,,,
1271,05/21/2023 11:30:00,16.27,-79.89,7.92,,,,
1272,05/21/2023 11:45:00,16.32,-79.91,7.92,,,,
1273,05/21/2023 12:00:00,16.42,-79.19,7.91,,,,
1274,05/21/2023 12:15:00,16.56,-77.81,7.88,,,,
1275,05/21/2023 12:30:00,16.63,-76.69,7.86,,,,
1276,05/21/2023 12:45:00,16.72,-76.99,7.87,,,,
1277,05/21/2023 13:00:00,16.68,-78.49,7.89,,,,
1278,05/21/2023 13:15:00,16.68,-79.99,7.92,,,,
1279,05/21/2023 13:30:00,16.75,-81.06,7.94,,,,
1280,05/21/2023 13:45:00,16.72,-81.38,7.94,,,,
1281,05/21/2023 14:00:00,16.72,-81.96,7.95,,,,
1282,05/21/2023 14:15:00,16.80,-82.16,7.96,,,,
1283,05/21/2023 14:30:00,16.72,-81.80,7.95,,,,
1284,05/21/2023 14:45:00,16.77,-81.96,7.95,,,,
1285,05/21/2023 15:00:00,16.82,-81.74,7.95,,,,
1286,05/21/2023 15:15:00,16.82,-80.88,7.93,,,,
1287,05/21/2023 15:30:00,16.96,-79.74,7.91,,,,
1288,05/21/2023 15:45:00,17.15,-76.49,7.86,,,,
1289,05/21/2023 16:00:00,17.46,-74.81,7.82,,,,
1290,05/21/2023 16:15:00,17.63,-74.33,7.82,,,,
1291,05/21/2023 16:30:00,17.63,-74.31,7.82,,,,
1292,05/21/2023 16:45:00,17.61,-75.69,7.84,,,,
1293,05/21/2023 17:00:00,17.58,-74.39,7.82,,,,
