#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
873,09/06/2022 15:18:02,23.57,-59.60,7.85,,,,
874,09/06/2022 15:33:02,23.54,-59.75,7.85,,,,
875,09/06/2022 15:48:02,23.54,-59.86,7.85,,,,
876,09/06/2022 16:03:02,23.54,-59.83,7.85,,,,
877,09/06/2022 16:18:02,23.54,-59.86,7.85,,,,
878,09/06/2022 16:33:02,23.54,-59.81,7.85,,,,
879,09/06/2022 16:48:02,23.54,-60.02,7.85,,,,
880,09/06/2022 17:03:02,23.54,-60.06,7.85,,,,
881,09/06/2022 17:18:02,23.54,-59.94,7.85,,,,
882,09/06/2022 17:33:02,23.52,-60.00,7.85,,,,
883,09/06/2022 17:48:02,23.50,-59.94,7.85,,,,
884,09/06/2022 18:03:02,23.47,-59.92,7.85,,,,
885,09/06/2022 18:18:02,23.47,-59.80,7.85,,,,
886,09/06/2022 18:33:02,23.47,-59.70,7.85,,,,
887,09/06/2022 18:48:02,23.45,-59.56,7.85,,,,
888,09/06/2022 19:03:02,23.45,-59.55,7.85,,,,
889,09/06/2022 19:18:02,23.45,-59.35,7.84,,,,
890,09/06/2022 19:33:02,23.42,-59.24,7.84,,,,
891,09/06/2022 19:48:02,23.38,-59.19,7.84,,,,
892,09/06/2022 20:03:02,23.38,-59.05,7.84,,,,
893,09/06/2022 20:18:02,23.35,-59.00,7.84,,,,
894,09/06/2022 20:33:02,23.33,-58.92,7.84,,,,
895,09/06/2022 20:48:02,23.33,-58.85,7.83,,,,
896,09/06/2022 21:03:02,23.33,-58.78,7.83,,,,
897,09/06/2022 21:18:02,23.33,-58.74,7.83,,,,
898,09/06/2022 21:33:02,23.30,-58.44,7.83,,,,
899,09/06/2022 21:48:02,23.26,-57.64,7.81,,,,
900,09/06/2022 22:03:02,23.23,-57.97,7.82,,,,
901,09/06/2022 22:18:02,23.23,-57.80,7.82,,,,
902,09/06/2022 22:33:02,23.21,-57.77,7.82,,,,
903,09/06/2022 22:48:02,23.18,-56.97,7.80,,,,
904,09/06/2022 23:03:02,23.18,-56.70,7.80,,,,
905,09/06/2022 23:18:02,23.18,-56.60,7.79,,,,
906,09/06/2022 23:33:02,23.16,-56.45,7.79,,,,
907,09/06/2022 23:48:02,23.14,-56.39,7.79,,,,
908,09/07/2022 00:03:02,23.14,-56.20,7.79,,,,
909,09/07/2022 00:18:02,23.09,-55.75,7.78,,,,
910,09/07/2022 00:33:02,23.09,-55.74,7.78,,,,
911,09/07/2022 00:48:02,23.04,-55.72,7.78,,,,
912,09/07/2022 01:03:02,23.04,-55.13,7.77,,,,
913,09/07/2022 01:18:02,23.06,-54.78,7.76,,,,
914,09/07/2022 01:33:02,23.06,-53.97,7.75,,,,
915,09/07/2022 01:48:02,23.09,-53.24,7.74,,,,
916,09/07/2022 02:03:02,23.11,-52.27,7.72,,,,
917,09/07/2022 02:18:02,23.14,-51.13,7.70,,,,
918,09/07/2022 02:33:02,23.16,-50.13,7.68,,,,
919,09/07/2022 02:48:02,23.18,-49.38,7.67,,,,
920,09/07/2022 03:03:02,23.21,-48.55,7.65,,,,
921,09/07/2022 03:18:02,23.21,-47.86,7.64,,,,
922,09/07/2022 03:33:02,23.18,-47.35,7.63,,,,
923,09/07/2022 03:48:02,23.11,-47.45,7.63,,,,
924,09/07/2022 04:03:02,22.97,-48.77,7.66,,,,
925,09/07/2022 04:18:02,22.97,-48.81,7.66,,,,
926,09/07/2022 04:33:02,22.94,-52.86,7.73,,,,
927,09/07/2022 04:48:02,22.92,-54.61,7.76,,,,
928,09/07/2022 05:03:02,22.90,-54.99,7.77,,,,
929,09/07/2022 05:18:02,22.90,-55.05,7.77,,,,
930,09/07/2022 05:33:02,22.90,-55.19,7.77,,,,
931,09/07/2022 05:48:02,22.92,-55.20,7.77,,,,
932,09/07/2022 06:03:02,22.90,-55.20,7.77,,,,
933,09/07/2022 06:18:02,22.87,-55.35,7.77,,,,
934,09/07/2022 06:33:02,22.87,-55.25,7.77,,,,
935,09/07/2022 06:48:02,22.85,-55.30,7.77,,,,
936,09/07/2022 07:03:02,22.85,-55.22,7.77,,,,
937,09/07/2022 07:18:02,22.85,-55.11,7.77,,,,
938,09/07/2022 07:33:02,22.85,-55.33,7.77,,,,
939,09/07/2022 07:48:02,22.87,-55.44,7.77,,,,
940,09/07/2022 08:03:02,22.87,-55.63,7.78,,,,
941,09/07/2022 08:18:02,22.85,-55.69,7.78,,,,
942,09/07/2022 08:33:02,22.85,-55.83,7.78,,,,
943,09/07/2022 08:48:02,22.85,-55.85,7.78,,,,
944,09/07/2022 09:03:02,22.85,-55.95,7.78,,,,
945,09/07/2022 09:18:02,22.85,-56.22,7.79,,,,
946,09/07/2022 09:33:02,22.82,-55.44,7.78,,,,
947,09/07/2022 09:48:02,22.85,-56.19,7.79,,,,
948,09/07/2022 10:03:02,22.85,-56.35,7.79,,,,
949,09/07/2022 10:18:02,22.87,-56.61,7.80,,,,
950,09/07/2022 10:33:02,22.85,-56.77,7.80,,,,
951,09/07/2022 10:48:02,22.85,-56.30,7.79,,,,
952,09/07/2022 11:03:02,22.82,-55.25,7.77,,,,
953,09/07/2022 11:18:02,22.87,-56.13,7.79,,,,
954,09/07/2022 11:33:02,22.90,-56.63,7.80,,,,
955,09/07/2022 11:48:02,22.90,-57.22,7.81,,,,
956,09/07/2022 12:03:02,22.92,-57.03,7.80,,,,
957,09/07/2022 12:18:02,22.90,-56.63,7.80,,,,
958,09/07/2022 12:33:02,22.85,-56.19,7.79,,,,
959,09/07/2022 12:48:02,22.85,-56.03,7.79,,,,
960,09/07/2022 13:03:02,22.87,-55.85,7.78,,,,
961,09/07/2022 13:18:02,22.85,-55.58,7.78,,,,
962,09/07/2022 13:33:02,22.82,-55.14,7.77,,,,
963,09/07/2022 13:48:02,22.80,-54.66,7.76,,,,
964,09/07/2022 14:03:02,22.78,-54.24,7.75,,,,
965,09/07/2022 14:18:02,22.78,-53.80,7.75,,,,
966,09/07/2022 14:33:02,22.80,-53.83,7.75,,,,
967,09/07/2022 14:48:02,22.82,-53.72,7.74,,,,
968,09/07/2022 15:03:02,22.85,-53.56,7.74,,,,
969,09/07/2022 15:18:02,22.82,-53.35,7.74,,,,
970,09/07/2022 15:33:02,22.80,-54.69,7.76,,,,
971,09/07/2022 15:48:02,22.78,-55.66,7.78,,,,
972,09/07/2022 16:03:02,22.78,-55.74,7.78,,,,
973,09/07/2022 16:18:02,22.85,-57.95,7.82,,,,
974,09/07/2022 16:33:02,22.82,-58.42,7.83,,,,
975,09/07/2022 16:48:02,22.80,-59.11,7.84,,,,
976,09/07/2022 17:03:02,22.78,-58.64,7.83,,,,
977,09/07/2022 17:18:02,22.78,-58.70,7.83,,,,
978,09/07/2022 17:33:02,22.78,-58.83,7.83,,,,
979,09/07/2022 17:48:02,22.78,-58.52,7.83,,,,
980,09/07/2022 18:03:02,22.78,-58.47,7.83,,,,
981,09/07/2022 18:18:02,22.78,-58.52,7.83,,,,
982,09/07/2022 18:33:02,22.78,-58.44,7.83,,,,
983,09/07/2022 18:48:02,22.75,-57.99,7.82,,,,
984,09/07/2022 19:03:02,22.75,-57.75,7.82,,,,
985,09/07/2022 19:18:02,22.78,-57.45,7.81,,,,
986,09/07/2022 19:33:02,22.78,-57.22,7.81,,,,
987,09/07/2022 19:48:02,22.78,-56.99,7.80,,,,
988,09/07/2022 20:03:02,22.78,-56.75,7.80,,,,
989,09/07/2022 20:18:02,22.78,-56.60,7.80,,,,
990,09/07/2022 20:33:02,22.75,-56.36,7.79,,,,
991,09/07/2022 20:48:02,22.70,-56.28,7.79,,,,
992,09/07/2022 21:03:02,22.70,-56.02,7.79,,,,
993,09/07/2022 21:18:02,22.68,-55.83,7.78,,,,
994,09/07/2022 21:33:02,22.63,-55.80,7.78,,,,
995,09/07/2022 21:48:02,22.66,-55.64,7.78,,,,
996,09/07/2022 22:03:02,22.58,-55.66,7.78,,,,
997,09/07/2022 22:18:02,22.61,-55.61,7.78,,,,
998,09/07/2022 22:33:02,22.61,-55.47,7.78,,,,
999,09/07/2022 22:48:02,22.56,-54.44,7.76,,,,
1000,09/07/2022 23:03:02,22.51,-55.39,7.78,,,,
1001,09/07/2022 23:18:02,22.47,-54.88,7.77,,,,
1002,09/07/2022 23:33:02,22.44,-54.88,7.77,,,,
1003,09/07/2022 23:48:02,22.42,-54.55,7.76,,,,
1004,09/08/2022 00:03:02,22.42,-53.88,7.75,,,,
1005,09/08/2022 00:18:02,22.42,-53.55,7.74,,,,
1006,09/08/2022 00:33:02,22.39,-53.88,7.75,,,,
1007,09/08/2022 00:48:02,22.37,-53.94,7.75,,,,
1008,09/08/2022 01:03:02,22.27,-53.61,7.74,,,,
1009,09/08/2022 01:18:02,22.23,-53.33,7.74,,,,
1010,09/08/2022 01:33:02,22.20,-53.92,7.75,,,,
1011,09/08/2022 01:48:02,22.23,-53.83,7.75,,,,
1012,09/08/2022 02:03:02,22.15,-53.60,7.74,,,,
1013,09/08/2022 02:18:02,22.13,-52.70,7.73,,,,
1014,09/08/2022 02:33:02,22.13,-52.03,7.72,,,,
1015,09/08/2022 02:48:02,22.15,-51.06,7.70,,,,
1016,09/08/2022 03:03:02,22.15,-49.99,7.68,,,,
1017,09/08/2022 03:18:02,22.15,-48.77,7.66,,,,
1018,09/08/2022 03:33:02,22.15,-47.53,7.64,,,,
1019,09/08/2022 03:48:02,22.15,-46.39,7.62,,,,
1020,09/08/2022 04:03:02,22.15,-45.38,7.60,,,,
1021,09/08/2022 04:18:02,22.13,-44.60,7.59,,,,
1022,09/08/2022 04:33:02,22.11,-43.81,7.57,,,,
1023,09/08/2022 04:48:02,21.99,-45.22,7.60,,,,
1024,09/08/2022 05:03:02,21.94,-45.78,7.61,,,,
1025,09/08/2022 05:18:02,21.96,-51.11,7.70,,,,
1026,09/08/2022 05:33:02,21.91,-52.14,7.72,,,,
1027,09/08/2022 05:48:02,21.89,-52.70,7.73,,,,
1028,09/08/2022 06:03:02,21.87,-52.77,7.73,,,,
1029,09/08/2022 06:18:02,21.89,-53.13,7.74,,,,
1030,09/08/2022 06:33:02,21.94,-53.33,7.74,,,,
1031,09/08/2022 06:48:02,21.94,-53.38,7.74,,,,
1032,09/08/2022 07:03:02,21.94,-53.63,7.75,,,,
1033,09/08/2022 07:18:02,21.96,-53.55,7.74,,,,
1034,09/08/2022 07:33:02,21.96,-53.56,7.74,,,,
1035,09/08/2022 07:48:02,22.01,-53.70,7.75,,,,
1036,09/08/2022 08:03:02,22.03,-53.97,7.75,,,,
1037,09/08/2022 08:18:02,22.01,-53.99,7.75,,,,
1038,09/08/2022 08:33:02,22.06,-54.22,7.76,,,,
1039,09/08/2022 08:48:02,22.06,-54.31,7.76,,,,
1040,09/08/2022 09:03:02,22.13,-54.50,7.76,,,,
1041,09/08/2022 09:18:02,22.15,-54.67,7.76,,,,
1042,09/08/2022 09:33:02,22.18,-54.99,7.77,,,,
1043,09/08/2022 09:48:02,22.11,-55.38,7.78,,,,
1044,09/08/2022 10:03:02,22.13,-55.20,7.77,,,,
1045,09/08/2022 10:18:02,22.15,-56.25,7.79,,,,
1046,09/08/2022 10:33:02,22.15,-56.53,7.80,,,,
1047,09/08/2022 10:48:02,22.15,-56.66,7.80,,,,
1048,09/08/2022 11:03:02,22.25,-57.08,7.81,,,,
1049,09/08/2022 11:18:02,22.27,-56.94,7.80,,,,
1050,09/08/2022 11:33:02,22.27,-57.11,7.81,,,,
1051,09/08/2022 11:48:02,22.30,-57.49,7.81,,,,
1052,09/08/2022 12:03:02,22.30,-55.74,7.78,,,,
1053,09/08/2022 12:18:02,22.35,-57.89,7.82,,,,
1054,09/08/2022 12:33:02,22.39,-57.91,7.82,,,,
1055,09/08/2022 12:48:02,22.47,-57.99,7.82,,,,
1056,09/08/2022 13:03:02,22.54,-57.91,7.82,,,,
1057,09/08/2022 13:18:02,22.51,-57.81,7.82,,,,
1058,09/08/2022 13:33:02,22.49,-56.81,7.80,,,,
1059,09/08/2022 13:48:02,22.54,-57.06,7.80,,,,
1060,09/08/2022 14:03:02,22.54,-56.99,7.80,,,,
1061,09/08/2022 14:18:02,22.54,-56.45,7.79,,,,
1062,09/08/2022 14:33:02,22.51,-56.30,7.79,,,,
1063,09/08/2022 14:48:02,22.47,-56.00,7.79,,,,
1064,09/08/2022 15:03:02,22.42,-55.85,7.78,,,,
1065,09/08/2022 15:18:02,22.44,-55.66,7.78,,,,
1066,09/08/2022 15:33:02,22.44,-55.53,7.78,,,,
1067,09/08/2022 15:48:02,22.47,-55.35,7.77,,,,
1068,09/08/2022 16:03:02,22.47,-54.55,7.76,,,,
1069,09/08/2022 16:18:02,22.47,-54.22,7.75,,,,
1070,09/08/2022 16:33:02,22.51,-55.16,7.77,,,,
1071,09/08/2022 16:48:02,22.68,-58.63,7.83,,,,
1072,09/08/2022 17:03:02,22.58,-57.69,7.82,,,,
1073,09/08/2022 17:18:02,22.56,-60.28,7.86,,,,
1074,09/08/2022 17:33:02,22.61,-63.25,7.91,,,,
1075,09/08/2022 17:48:02,22.56,-63.02,7.91,,,,
1076,09/08/2022 18:03:02,22.51,-62.75,7.90,,,,
1077,09/08/2022 18:18:02,22.47,-61.92,7.89,,,,
1078,09/08/2022 18:33:02,22.44,-61.47,7.88,,,,
1079,09/08/2022 18:48:02,22.42,-61.06,7.88,,,,
1080,09/08/2022 19:03:02,22.39,-60.47,7.87,,,,
1081,09/08/2022 19:18:02,22.39,-60.16,7.86,,,,
1082,09/08/2022 19:33:02,22.42,-59.64,7.85,,,,
1083,09/08/2022 19:48:02,22.44,-59.05,7.84,,,,
1084,09/08/2022 20:03:02,22.47,-58.81,7.84,,,,
1085,09/08/2022 20:18:02,22.47,-58.41,7.83,,,,
1086,09/08/2022 20:33:02,22.47,-58.00,7.82,,,,
1087,09/08/2022 20:48:02,22.47,-57.97,7.82,,,,
1088,09/08/2022 21:03:02,22.39,-58.11,7.82,,,,
1089,09/08/2022 21:18:02,22.37,-57.66,7.82,,,,
1090,09/08/2022 21:33:02,22.35,-57.55,7.81,,,,
1091,09/08/2022 21:48:02,22.32,-57.47,7.81,,,,
1092,09/08/2022 22:03:02,22.32,-57.16,7.81,,,,
1093,09/08/2022 22:18:02,22.30,-56.92,7.80,,,,
1094,09/08/2022 22:33:02,22.27,-56.95,7.80,,,,
1095,09/08/2022 22:48:02,22.27,-56.75,7.80,,,,
1096,09/08/2022 23:03:02,22.23,-57.13,7.81,,,,
1097,09/08/2022 23:18:02,22.25,-57.05,7.81,,,,
1098,09/08/2022 23:33:02,22.23,-56.81,7.80,,,,
1099,09/08/2022 23:48:02,22.20,-54.99,7.77,,,,
1100,09/09/2022 00:03:02,22.18,-56.52,7.80,,,,
1101,09/09/2022 00:18:02,22.08,-55.17,7.77,,,,
1102,09/09/2022 00:33:02,22.11,-55.69,7.78,,,,
1103,09/09/2022 00:48:02,22.06,-55.61,7.78,,,,
1104,09/09/2022 01:03:02,22.06,-55.00,7.77,,,,
1105,09/09/2022 01:18:02,22.06,-55.06,7.77,,,,
1106,09/09/2022 01:33:02,22.03,-54.95,7.77,,,,
1107,09/09/2022 01:48:02,22.01,-54.80,7.77,,,,
1108,09/09/2022 02:03:02,21.99,-55.06,7.77,,,,
1109,09/09/2022 02:18:02,21.96,-55.00,7.77,,,,
1110,09/09/2022 02:33:02,21.94,-55.14,7.77,,,,
1111,09/09/2022 02:48:02,21.94,-55.35,7.78,,,,
1112,09/09/2022 03:03:02,21.84,-55.45,7.78,,,,
1113,09/09/2022 03:18:02,21.80,-55.08,7.77,,,,
1114,09/09/2022 03:33:02,21.80,-54.52,7.76,,,,
1115,09/09/2022 03:48:02,21.80,-53.64,7.75,,,,
1116,09/09/2022 04:03:02,21.75,-52.72,7.73,,,,
1117,09/09/2022 04:18:02,21.75,-51.77,7.71,,,,
1118,09/09/2022 04:33:02,21.75,-50.99,7.70,,,,
1119,09/09/2022 04:48:02,21.72,-49.97,7.68,,,,
1120,09/09/2022 05:03:02,21.72,-49.13,7.67,,,,
1121,09/09/2022 05:18:02,21.68,-48.50,7.66,,,,
1122,09/09/2022 05:33:02,21.65,-47.60,7.64,,,,
1123,09/09/2022 05:48:02,21.58,-49.14,7.67,,,,
1124,09/09/2022 06:03:02,21.58,-49.67,7.68,,,,
1125,09/09/2022 06:18:02,21.56,-53.30,7.74,,,,
1126,09/09/2022 06:33:02,21.53,-54.03,7.75,,,,
1127,09/09/2022 06:48:02,21.53,-54.05,7.75,,,,
1128,09/09/2022 07:03:02,21.56,-54.33,7.76,,,,
1129,09/09/2022 07:18:02,21.63,-54.20,7.76,,,,
1130,09/09/2022 07:33:02,21.65,-54.67,7.76,,,,
1131,09/09/2022 07:48:02,21.70,-55.06,7.77,,,,
1132,09/09/2022 08:03:02,21.77,-55.36,7.78,,,,
1133,09/09/2022 08:18:02,21.80,-55.61,7.78,,,,
1134,09/09/2022 08:33:02,21.82,-55.74,7.78,,,,
1135,09/09/2022 08:48:02,21.84,-55.94,7.79,,,,
1136,09/09/2022 09:03:02,21.89,-56.02,7.79,,,,
1137,09/09/2022 09:18:02,21.91,-56.02,7.79,,,,
1138,09/09/2022 09:33:02,21.96,-56.27,7.79,,,,
1139,09/09/2022 09:48:02,21.99,-56.41,7.79,,,,
1140,09/09/2022 10:03:02,22.06,-56.60,7.80,,,,
1141,09/09/2022 10:18:02,22.08,-56.88,7.80,,,,
1142,09/09/2022 10:33:02,22.08,-56.85,7.80,,,,
1143,09/09/2022 10:48:02,22.18,-57.35,7.81,,,,
1144,09/09/2022 11:03:02,22.27,-58.45,7.83,,,,
1145,09/09/2022 11:18:02,22.35,-59.92,7.86,,,,
1146,09/09/2022 11:33:02,22.39,-60.92,7.87,,,,
1147,09/09/2022 11:48:02,22.35,-60.97,7.87,,,,
1148,09/09/2022 12:03:02,22.42,-60.86,7.87,,,,
1149,09/09/2022 12:18:02,22.47,-60.78,7.87,,,,
1150,09/09/2022 12:33:02,22.54,-60.75,7.87,,,,
1151,09/09/2022 12:48:02,22.70,-59.44,7.85,,,,
1152,09/09/2022 13:03:02,22.82,-61.25,7.88,,,,
1153,09/09/2022 13:18:02,22.90,-61.75,7.89,,,,
1154,09/09/2022 13:33:02,22.99,-60.63,7.87,,,,
1155,09/09/2022 13:48:02,23.09,-61.50,7.88,,,,
1156,09/09/2022 14:03:02,23.04,-60.19,7.86,,,,
1157,09/09/2022 14:18:02,23.02,-60.19,7.86,,,,
1158,09/09/2022 14:33:02,23.04,-60.19,7.86,,,,
1159,09/09/2022 14:48:02,23.06,-60.00,7.85,,,,
1160,09/09/2022 15:03:02,23.06,-60.16,7.86,,,,
1161,09/09/2022 15:18:02,23.09,-60.64,7.87,,,,
1162,09/09/2022 15:33:02,23.09,-60.74,7.87,,,,
1163,09/09/2022 15:48:02,23.09,-60.85,7.87,,,,
1164,09/09/2022 16:03:02,23.09,-60.63,7.87,,,,
1165,09/09/2022 16:18:02,23.04,-60.41,7.86,,,,
1166,09/09/2022 16:33:02,22.99,-59.78,7.85,,,,
1167,09/09/2022 16:48:02,22.99,-59.28,7.84,,,,
1168,09/09/2022 17:03:02,22.94,-58.50,7.83,,,,
1169,09/09/2022 17:18:02,22.94,-58.42,7.83,,,,
1170,09/09/2022 17:33:02,22.97,-59.00,7.84,,,,
1171,09/09/2022 17:48:02,23.02,-60.38,7.86,,,,
1172,09/09/2022 18:03:02,23.14,-60.33,7.86,,,,
1173,09/09/2022 18:18:02,23.09,-64.13,7.93,,,,
1174,09/09/2022 18:33:02,22.97,-63.88,7.92,,,,
1175,09/09/2022 18:48:02,22.90,-63.66,7.92,,,,
1176,09/09/2022 19:03:02,22.85,-63.08,7.91,,,,
1177,09/09/2022 19:18:02,22.85,-62.58,7.90,,,,
1178,09/09/2022 19:33:02,22.82,-62.36,7.90,,,,
1179,09/09/2022 19:48:02,22.82,-61.97,7.89,,,,
1180,09/09/2022 20:03:02,22.85,-61.69,7.89,,,,
1181,09/09/2022 20:18:02,22.90,-61.38,7.88,,,,
1182,09/09/2022 20:33:02,22.90,-60.66,7.87,,,,
1183,09/09/2022 20:48:02,22.87,-59.89,7.85,,,,
1184,09/09/2022 21:03:02,22.85,-59.70,7.85,,,,
1185,09/09/2022 21:18:02,22.85,-59.63,7.85,,,,
1186,09/09/2022 21:33:02,22.82,-60.00,7.86,,,,
1187,09/09/2022 21:48:02,22.80,-60.02,7.86,,,,
1188,09/09/2022 22:03:02,22.78,-60.14,7.86,,,,
1189,09/09/2022 22:18:02,22.78,-60.10,7.86,,,,
1190,09/09/2022 22:33:02,22.78,-59.83,7.85,,,,
1191,09/09/2022 22:48:02,22.75,-59.50,7.85,,,,
1192,09/09/2022 23:03:02,22.73,-59.22,7.84,,,,
1193,09/09/2022 23:18:02,22.73,-59.06,7.84,,,,
1194,09/09/2022 23:33:02,22.68,-58.63,7.83,,,,
1195,09/09/2022 23:48:02,22.68,-58.42,7.83,,,,
1196,09/10/2022 00:03:02,22.66,-58.44,7.83,,,,
1197,09/10/2022 00:18:02,22.63,-58.56,7.83,,,,
1198,09/10/2022 00:33:02,22.63,-57.80,7.82,,,,
1199,09/10/2022 00:48:02,22.63,-57.30,7.81,,,,
1200,09/10/2022 01:03:02,22.63,-57.89,7.82,,,,
1201,09/10/2022 01:18:02,22.61,-57.49,7.81,,,,
1202,09/10/2022 01:33:02,22.58,-57.35,7.81,,,,
1203,09/10/2022 01:48:02,22.54,-56.91,7.80,,,,
1204,09/10/2022 02:03:02,22.54,-56.99,7.80,,,,
1205,09/10/2022 02:18:02,22.56,-56.91,7.80,,,,
1206,09/10/2022 02:33:02,22.56,-56.83,7.80,,,,
1207,09/10/2022 02:48:02,22.54,-56.69,7.80,,,,
1208,09/10/2022 03:03:02,22.49,-56.44,7.79,,,,
1209,09/10/2022 03:18:02,22.47,-56.72,7.80,,,,
1210,09/10/2022 03:33:02,22.47,-56.91,7.80,,,,
1211,09/10/2022 03:48:02,22.44,-56.97,7.80,,,,
1212,09/10/2022 04:03:02,22.42,-56.45,7.79,,,,
1213,09/10/2022 04:18:02,22.42,-55.67,7.78,,,,
1214,09/10/2022 04:33:02,22.39,-55.06,7.77,,,,
1215,09/10/2022 04:48:02,22.39,-54.83,7.77,,,,
1216,09/10/2022 05:03:02,22.37,-54.56,7.76,,,,
1217,09/10/2022 05:18:02,22.37,-54.24,7.76,,,,
1218,09/10/2022 05:33:02,22.37,-53.78,7.75,,,,
1219,09/10/2022 05:48:02,22.37,-53.24,7.74,,,,
1220,09/10/2022 06:03:02,22.35,-52.70,7.73,,,,
1221,09/10/2022 06:18:02,22.35,-50.42,7.69,,,,
1222,09/10/2022 06:33:02,22.25,-52.22,7.72,,,,
1223,09/10/2022 06:48:02,22.25,-51.80,7.71,,,,
1224,09/10/2022 07:03:02,22.23,-54.03,7.75,,,,
1225,09/10/2022 07:18:02,22.20,-54.95,7.77,,,,
1226,09/10/2022 07:33:02,22.20,-54.92,7.77,,,,
1227,09/10/2022 07:48:02,22.23,-55.20,7.77,,,,
1228,09/10/2022 08:03:02,22.25,-55.63,7.78,,,,
1229,09/10/2022 08:18:02,22.27,-56.20,7.79,,,,
1230,09/10/2022 08:33:02,22.30,-56.81,7.80,,,,
1231,09/10/2022 08:48:02,22.37,-57.20,7.81,,,,
1232,09/10/2022 09:03:02,22.42,-57.39,7.81,,,,
1233,09/10/2022 09:18:02,22.47,-57.44,7.81,,,,
1234,09/10/2022 09:33:02,22.49,-57.39,7.81,,,,
1235,09/10/2022 09:48:02,22.51,-57.56,7.81,,,,
1236,09/10/2022 10:03:02,22.58,-57.85,7.82,,,,
1237,09/10/2022 10:18:02,22.63,-58.19,7.82,,,,
1238,09/10/2022 10:33:02,22.68,-58.36,7.83,,,,
1239,09/10/2022 10:48:02,22.73,-58.45,7.83,,,,
1240,09/10/2022 11:03:02,22.80,-58.74,7.83,,,,
1241,09/10/2022 11:18:02,22.87,-59.00,7.84,,,,
1242,09/10/2022 11:33:02,22.90,-58.81,7.83,,,,
1243,09/10/2022 11:48:02,22.99,-59.03,7.84,,,,
1244,09/10/2022 12:03:02,23.06,-59.66,7.85,,,,
1245,09/10/2022 12:18:02,23.16,-61.78,7.89,,,,
1246,09/10/2022 12:33:02,23.18,-63.10,7.91,,,,
1247,09/10/2022 12:48:02,23.18,-62.38,7.90,,,,
1248,09/10/2022 13:03:02,23.18,-61.85,7.89,,,,
1249,09/10/2022 13:18:02,23.23,-62.11,7.89,,,,
1250,09/10/2022 13:33:02,23.33,-62.11,7.89,,,,
1251,09/10/2022 13:48:02,23.45,-62.13,7.89,,,,
1252,09/10/2022 14:03:02,23.59,-62.00,7.89,,,,
1253,09/10/2022 14:18:02,23.64,-62.22,7.89,,,,
1254,09/10/2022 14:33:02,23.74,-62.63,7.90,,,,
1255,09/10/2022 14:48:02,23.86,-63.24,7.91,,,,
1256,09/10/2022 15:03:02,23.93,-62.13,7.89,,,,
1257,09/10/2022 15:18:02,23.93,-61.71,7.88,,,,
1258,09/10/2022 15:33:02,23.95,-61.63,7.88,,,,
1259,09/10/2022 15:48:02,23.98,-61.53,7.88,,,,
1260,09/10/2022 16:03:02,23.91,-61.75,7.88,,,,
1261,09/10/2022 16:18:02,23.88,-61.46,7.88,,,,
1262,09/10/2022 16:33:02,23.88,-61.08,7.87,,,,
1263,09/10/2022 16:48:02,23.86,-61.61,7.88,,,,
1264,09/10/2022 17:03:02,23.83,-61.66,7.88,,,,
1265,09/10/2022 17:18:02,23.79,-60.80,7.87,,,,
1266,09/10/2022 17:33:02,23.74,-59.50,7.84,,,,
1267,09/10/2022 17:48:02,23.71,-58.52,7.83,,,,
1268,09/10/2022 18:03:02,23.74,-58.30,7.82,,,,
1269,09/10/2022 18:18:02,23.74,-57.41,7.81,,,,
1270,09/10/2022 18:33:02,23.69,-58.52,7.83,,,,
1271,09/10/2022 18:48:02,23.98,-62.71,7.90,,,,
1272,09/10/2022 19:03:02,23.81,-60.61,7.86,,,,
1273,09/10/2022 19:18:02,23.64,-62.74,7.90,,,,
1274,09/10/2022 19:33:02,23.57,-63.28,7.91,,,,
1275,09/10/2022 19:48:02,23.42,-62.49,7.90,,,,
1276,09/10/2022 20:03:02,23.38,-62.30,7.89,,,,
1277,09/10/2022 20:18:02,23.40,-62.00,7.89,,,,
1278,09/10/2022 20:33:02,23.38,-61.61,7.88,,,,
1279,09/10/2022 20:48:02,23.40,-61.27,7.88,,,,
1280,09/10/2022 21:03:02,23.45,-61.35,7.88,,,,
1281,09/10/2022 21:18:02,23.42,-60.60,7.86,,,,
1282,09/10/2022 21:33:02,23.38,-60.10,7.86,,,,
1283,09/10/2022 21:48:02,23.35,-59.72,7.85,,,,
1284,09/10/2022 22:03:02,23.33,-59.52,7.85,,,,
1285,09/10/2022 22:18:02,23.33,-59.70,7.85,,,,
1286,09/10/2022 22:33:02,23.33,-59.88,7.85,,,,
1287,09/10/2022 22:48:02,23.33,-60.22,7.86,,,,
1288,09/10/2022 23:03:02,23.33,-60.24,7.86,,,,
1289,09/10/2022 23:18:02,23.30,-59.55,7.85,,,,
1290,09/10/2022 23:33:02,23.30,-59.94,7.85,,,,
1291,09/10/2022 23:48:02,23.26,-59.70,7.85,,,,
1292,09/11/2022 00:03:02,23.26,-59.38,7.84,,,,
1293,09/11/2022 00:18:02,23.23,-58.80,7.83,,,,
1294,09/11/2022 00:33:02,23.21,-59.02,7.84,,,,
1295,09/11/2022 00:48:02,23.21,-58.61,7.83,,,,
1296,09/11/2022 01:03:02,23.18,-58.45,7.83,,,,
1297,09/11/2022 01:18:02,23.16,-58.14,7.82,,,,
