NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Provincetown 
State: MA 
Stationid: 8446121
Prediction Type: Harmonic
From: 20221001 00:00 - 20221031 23:54
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: One Minute

Date 		Day	Time	Pred	
2022/10/12	Wed	22:08	2.26	
2022/10/12	Wed	22:09	2.29	
2022/10/12	Wed	22:10	2.33	
2022/10/12	Wed	22:11	2.36	
2022/10/12	Wed	22:12	2.39	
2022/10/12	Wed	22:13	2.42	
2022/10/12	Wed	22:14	2.46	
2022/10/12	Wed	22:15	2.49	
2022/10/12	Wed	22:16	2.53	
2022/10/12	Wed	22:17	2.56	
2022/10/12	Wed	22:18	2.59	
2022/10/12	Wed	22:19	2.63	
2022/10/12	Wed	22:20	2.66	
2022/10/12	Wed	22:21	2.70	
2022/10/12	Wed	22:22	2.73	
2022/10/12	Wed	22:23	2.77	
2022/10/12	Wed	22:24	2.80	
2022/10/12	Wed	22:25	2.83	
2022/10/12	Wed	22:26	2.87	
2022/10/12	Wed	22:27	2.90	
2022/10/12	Wed	22:28	2.94	
2022/10/12	Wed	22:29	2.97	
2022/10/12	Wed	22:30	3.01	
2022/10/12	Wed	22:31	3.04	
2022/10/12	Wed	22:32	3.08	
2022/10/12	Wed	22:33	3.12	
2022/10/12	Wed	22:34	3.15	
2022/10/12	Wed	22:35	3.19	
2022/10/12	Wed	22:36	3.22	
2022/10/12	Wed	22:37	3.26	
2022/10/12	Wed	22:38	3.29	
2022/10/12	Wed	22:39	3.33	
2022/10/12	Wed	22:40	3.37	
2022/10/12	Wed	22:41	3.40	
2022/10/12	Wed	22:42	3.44	
2022/10/12	Wed	22:43	3.47	
2022/10/12	Wed	22:44	3.51	
2022/10/12	Wed	22:45	3.55	
2022/10/12	Wed	22:46	3.58	
2022/10/12	Wed	22:47	3.62	
2022/10/12	Wed	22:48	3.66	
2022/10/12	Wed	22:49	3.69	
2022/10/12	Wed	22:50	3.73	
2022/10/12	Wed	22:51	3.77	
2022/10/12	Wed	22:52	3.80	
2022/10/12	Wed	22:53	3.84	
2022/10/12	Wed	22:54	3.88	
2022/10/12	Wed	22:55	3.92	
2022/10/12	Wed	22:56	3.95	
2022/10/12	Wed	22:57	3.99	
2022/10/12	Wed	22:58	4.03	
2022/10/12	Wed	22:59	4.07	
2022/10/12	Wed	23:00	4.10	
2022/10/12	Wed	23:01	4.14	
2022/10/12	Wed	23:02	4.18	
2022/10/12	Wed	23:03	4.22	
2022/10/12	Wed	23:04	4.25	
2022/10/12	Wed	23:05	4.29	
2022/10/12	Wed	23:06	4.33	
2022/10/12	Wed	23:07	4.37	
2022/10/12	Wed	23:08	4.41	
2022/10/12	Wed	23:09	4.45	
2022/10/12	Wed	23:10	4.48	
2022/10/12	Wed	23:11	4.52	
2022/10/12	Wed	23:12	4.56	
2022/10/12	Wed	23:13	4.60	
2022/10/12	Wed	23:14	4.64	
2022/10/12	Wed	23:15	4.67	
2022/10/12	Wed	23:16	4.71	
2022/10/12	Wed	23:17	4.75	
2022/10/12	Wed	23:18	4.79	
2022/10/12	Wed	23:19	4.83	
2022/10/12	Wed	23:20	4.87	
2022/10/12	Wed	23:21	4.91	
2022/10/12	Wed	23:22	4.95	
2022/10/12	Wed	23:23	4.99	
2022/10/12	Wed	23:24	5.02	
2022/10/12	Wed	23:25	5.06	
2022/10/12	Wed	23:26	5.10	
2022/10/12	Wed	23:27	5.14	
2022/10/12	Wed	23:28	5.18	
2022/10/12	Wed	23:29	5.22	
2022/10/12	Wed	23:30	5.26	
2022/10/12	Wed	23:31	5.30	
2022/10/12	Wed	23:32	5.33	
2022/10/12	Wed	23:33	5.37	
2022/10/12	Wed	23:34	5.41	
2022/10/12	Wed	23:35	5.45	
2022/10/12	Wed	23:36	5.49	
2022/10/12	Wed	23:37	5.53	
2022/10/12	Wed	23:38	5.57	
2022/10/12	Wed	23:39	5.61	
2022/10/12	Wed	23:40	5.65	
2022/10/12	Wed	23:41	5.69	
2022/10/12	Wed	23:42	5.73	
2022/10/12	Wed	23:43	5.76	
2022/10/12	Wed	23:44	5.80	
2022/10/12	Wed	23:45	5.84	
2022/10/12	Wed	23:46	5.88	
2022/10/12	Wed	23:47	5.92	
2022/10/12	Wed	23:48	5.96	
2022/10/12	Wed	23:49	6.00	
2022/10/12	Wed	23:50	6.04	
2022/10/12	Wed	23:51	6.08	
2022/10/12	Wed	23:52	6.12	
2022/10/12	Wed	23:53	6.15	
2022/10/12	Wed	23:54	6.19	
2022/10/12	Wed	23:55	6.23	
2022/10/12	Wed	23:56	6.27	
2022/10/12	Wed	23:57	6.31	
2022/10/12	Wed	23:58	6.35	
2022/10/12	Wed	23:59	6.38	
2022/10/13	Thu	00:00	6.42	
2022/10/13	Thu	00:01	6.46	
2022/10/13	Thu	00:02	6.50	
2022/10/13	Thu	00:03	6.54	
2022/10/13	Thu	00:04	6.58	
2022/10/13	Thu	00:05	6.61	
2022/10/13	Thu	00:06	6.65	
2022/10/13	Thu	00:07	6.69	
2022/10/13	Thu	00:08	6.73	
2022/10/13	Thu	00:09	6.76	
2022/10/13	Thu	00:10	6.80	
2022/10/13	Thu	00:11	6.84	
2022/10/13	Thu	00:12	6.88	
2022/10/13	Thu	00:13	6.91	
2022/10/13	Thu	00:14	6.95	
2022/10/13	Thu	00:15	6.99	
2022/10/13	Thu	00:16	7.02	
2022/10/13	Thu	00:17	7.06	
2022/10/13	Thu	00:18	7.10	
2022/10/13	Thu	00:19	7.13	
2022/10/13	Thu	00:20	7.17	
2022/10/13	Thu	00:21	7.20	
2022/10/13	Thu	00:22	7.24	
2022/10/13	Thu	00:23	7.28	
2022/10/13	Thu	00:24	7.31	
2022/10/13	Thu	00:25	7.35	
2022/10/13	Thu	00:26	7.38	
2022/10/13	Thu	00:27	7.42	
2022/10/13	Thu	00:28	7.45	
2022/10/13	Thu	00:29	7.49	
2022/10/13	Thu	00:30	7.52	
2022/10/13	Thu	00:31	7.55	
2022/10/13	Thu	00:32	7.59	
2022/10/13	Thu	00:33	7.62	
2022/10/13	Thu	00:34	7.66	
2022/10/13	Thu	00:35	7.69	
2022/10/13	Thu	00:36	7.72	
2022/10/13	Thu	00:37	7.75	
2022/10/13	Thu	00:38	7.79	
2022/10/13	Thu	00:39	7.82	
2022/10/13	Thu	00:40	7.85	
2022/10/13	Thu	00:41	7.88	
2022/10/13	Thu	00:42	7.92	
2022/10/13	Thu	00:43	7.95	
2022/10/13	Thu	00:44	7.98	
2022/10/13	Thu	00:45	8.01	
2022/10/13	Thu	00:46	8.04	
2022/10/13	Thu	00:47	8.07	
2022/10/13	Thu	00:48	8.10	
2022/10/13	Thu	00:49	8.13	
2022/10/13	Thu	00:50	8.16	
2022/10/13	Thu	00:51	8.19	
2022/10/13	Thu	00:52	8.22	
2022/10/13	Thu	00:53	8.25	
2022/10/13	Thu	00:54	8.28	
2022/10/13	Thu	00:55	8.31	
2022/10/13	Thu	00:56	8.34	
2022/10/13	Thu	00:57	8.36	
2022/10/13	Thu	00:58	8.39	
2022/10/13	Thu	00:59	8.42	
2022/10/13	Thu	01:00	8.45	
2022/10/13	Thu	01:01	8.47	
2022/10/13	Thu	01:02	8.50	
2022/10/13	Thu	01:03	8.53	
2022/10/13	Thu	01:04	8.55	
2022/10/13	Thu	01:05	8.58	
2022/10/13	Thu	01:06	8.60	
2022/10/13	Thu	01:07	8.63	
2022/10/13	Thu	01:08	8.65	
2022/10/13	Thu	01:09	8.68	
2022/10/13	Thu	01:10	8.70	
2022/10/13	Thu	01:11	8.72	
2022/10/13	Thu	01:12	8.75	
2022/10/13	Thu	01:13	8.77	
2022/10/13	Thu	01:14	8.79	
2022/10/13	Thu	01:15	8.81	
2022/10/13	Thu	01:16	8.84	
2022/10/13	Thu	01:17	8.86	
2022/10/13	Thu	01:18	8.88	
2022/10/13	Thu	01:19	8.90	
2022/10/13	Thu	01:20	8.92	
2022/10/13	Thu	01:21	8.94	
2022/10/13	Thu	01:22	8.96	
2022/10/13	Thu	01:23	8.98	
2022/10/13	Thu	01:24	9.00	
2022/10/13	Thu	01:25	9.02	
2022/10/13	Thu	01:26	9.03	
2022/10/13	Thu	01:27	9.05	
2022/10/13	Thu	01:28	9.07	
2022/10/13	Thu	01:29	9.09	
2022/10/13	Thu	01:30	9.10	
2022/10/13	Thu	01:31	9.12	
2022/10/13	Thu	01:32	9.14	
2022/10/13	Thu	01:33	9.15	
2022/10/13	Thu	01:34	9.17	
2022/10/13	Thu	01:35	9.18	
2022/10/13	Thu	01:36	9.20	
2022/10/13	Thu	01:37	9.21	
2022/10/13	Thu	01:38	9.23	
2022/10/13	Thu	01:39	9.24	
2022/10/13	Thu	01:40	9.25	
2022/10/13	Thu	01:41	9.27	
2022/10/13	Thu	01:42	9.28	
2022/10/13	Thu	01:43	9.29	
2022/10/13	Thu	01:44	9.30	
2022/10/13	Thu	01:45	9.31	
2022/10/13	Thu	01:46	9.32	
2022/10/13	Thu	01:47	9.33	
2022/10/13	Thu	01:48	9.34	
2022/10/13	Thu	01:49	9.35	
2022/10/13	Thu	01:50	9.36	
2022/10/13	Thu	01:51	9.37	
2022/10/13	Thu	01:52	9.38	
2022/10/13	Thu	01:53	9.39	
2022/10/13	Thu	01:54	9.40	
2022/10/13	Thu	01:55	9.40	
2022/10/13	Thu	01:56	9.41	
2022/10/13	Thu	01:57	9.42	
2022/10/13	Thu	01:58	9.42	
2022/10/13	Thu	01:59	9.43	
2022/10/13	Thu	02:00	9.43	
2022/10/13	Thu	02:01	9.44	
2022/10/13	Thu	02:02	9.44	
2022/10/13	Thu	02:03	9.45	
2022/10/13	Thu	02:04	9.45	
2022/10/13	Thu	02:05	9.46	
2022/10/13	Thu	02:06	9.46	
2022/10/13	Thu	02:07	9.46	
2022/10/13	Thu	02:08	9.46	
2022/10/13	Thu	02:09	9.47	
2022/10/13	Thu	02:10	9.47	
2022/10/13	Thu	02:11	9.47	
2022/10/13	Thu	02:12	9.47	
2022/10/13	Thu	02:13	9.47	
2022/10/13	Thu	02:14	9.47	
2022/10/13	Thu	02:15	9.47	
2022/10/13	Thu	02:16	9.47	
2022/10/13	Thu	02:17	9.47	
2022/10/13	Thu	02:18	9.47	
2022/10/13	Thu	02:19	9.47	
2022/10/13	Thu	02:20	9.47	
2022/10/13	Thu	02:21	9.46	
2022/10/13	Thu	02:22	9.46	
2022/10/13	Thu	02:23	9.46	
2022/10/13	Thu	02:24	9.46	
2022/10/13	Thu	02:25	9.45	
2022/10/13	Thu	02:26	9.45	
2022/10/13	Thu	02:27	9.44	
2022/10/13	Thu	02:28	9.44	
2022/10/13	Thu	02:29	9.43	
2022/10/13	Thu	02:30	9.43	
2022/10/13	Thu	02:31	9.42	
2022/10/13	Thu	02:32	9.42	
2022/10/13	Thu	02:33	9.41	
2022/10/13	Thu	02:34	9.40	
2022/10/13	Thu	02:35	9.40	
2022/10/13	Thu	02:36	9.39	
2022/10/13	Thu	02:37	9.38	
2022/10/13	Thu	02:38	9.37	
2022/10/13	Thu	02:39	9.37	
2022/10/13	Thu	02:40	9.36	
2022/10/13	Thu	02:41	9.35	
2022/10/13	Thu	02:42	9.34	
2022/10/13	Thu	02:43	9.33	
2022/10/13	Thu	02:44	9.32	
2022/10/13	Thu	02:45	9.31	
2022/10/13	Thu	02:46	9.30	
2022/10/13	Thu	02:47	9.29	
2022/10/13	Thu	02:48	9.28	
2022/10/13	Thu	02:49	9.27	
2022/10/13	Thu	02:50	9.26	
2022/10/13	Thu	02:51	9.24	
2022/10/13	Thu	02:52	9.23	
2022/10/13	Thu	02:53	9.22	
2022/10/13	Thu	02:54	9.21	
2022/10/13	Thu	02:55	9.19	
2022/10/13	Thu	02:56	9.18	
2022/10/13	Thu	02:57	9.17	
2022/10/13	Thu	02:58	9.15	
2022/10/13	Thu	02:59	9.14	
2022/10/13	Thu	03:00	9.13	
2022/10/13	Thu	03:01	9.11	
2022/10/13	Thu	03:02	9.10	
2022/10/13	Thu	03:03	9.08	
2022/10/13	Thu	03:04	9.07	
2022/10/13	Thu	03:05	9.05	
2022/10/13	Thu	03:06	9.04	
2022/10/13	Thu	03:07	9.02	
2022/10/13	Thu	03:08	9.00	
2022/10/13	Thu	03:09	8.99	
2022/10/13	Thu	03:10	8.97	
2022/10/13	Thu	03:11	8.95	
2022/10/13	Thu	03:12	8.94	
2022/10/13	Thu	03:13	8.92	
2022/10/13	Thu	03:14	8.90	
2022/10/13	Thu	03:15	8.88	
2022/10/13	Thu	03:16	8.87	
2022/10/13	Thu	03:17	8.85	
2022/10/13	Thu	03:18	8.83	
2022/10/13	Thu	03:19	8.81	
2022/10/13	Thu	03:20	8.79	
2022/10/13	Thu	03:21	8.77	
2022/10/13	Thu	03:22	8.75	
2022/10/13	Thu	03:23	8.73	
2022/10/13	Thu	03:24	8.71	
2022/10/13	Thu	03:25	8.69	
2022/10/13	Thu	03:26	8.67	
2022/10/13	Thu	03:27	8.65	
2022/10/13	Thu	03:28	8.63	
2022/10/13	Thu	03:29	8.61	
2022/10/13	Thu	03:30	8.59	
2022/10/13	Thu	03:31	8.57	
2022/10/13	Thu	03:32	8.55	
2022/10/13	Thu	03:33	8.53	
2022/10/13	Thu	03:34	8.51	
2022/10/13	Thu	03:35	8.48	
2022/10/13	Thu	03:36	8.46	
2022/10/13	Thu	03:37	8.44	
2022/10/13	Thu	03:38	8.42	
2022/10/13	Thu	03:39	8.39	
2022/10/13	Thu	03:40	8.37	
2022/10/13	Thu	03:41	8.35	
2022/10/13	Thu	03:42	8.32	
2022/10/13	Thu	03:43	8.30	
2022/10/13	Thu	03:44	8.28	
2022/10/13	Thu	03:45	8.25	
2022/10/13	Thu	03:46	8.23	
2022/10/13	Thu	03:47	8.21	
2022/10/13	Thu	03:48	8.18	
2022/10/13	Thu	03:49	8.16	
2022/10/13	Thu	03:50	8.13	
2022/10/13	Thu	03:51	8.11	
2022/10/13	Thu	03:52	8.08	
2022/10/13	Thu	03:53	8.06	
2022/10/13	Thu	03:54	8.03	
2022/10/13	Thu	03:55	8.01	
2022/10/13	Thu	03:56	7.98	
2022/10/13	Thu	03:57	7.96	
2022/10/13	Thu	03:58	7.93	
2022/10/13	Thu	03:59	7.90	
2022/10/13	Thu	04:00	7.88	
2022/10/13	Thu	04:01	7.85	
2022/10/13	Thu	04:02	7.83	
2022/10/13	Thu	04:03	7.80	
2022/10/13	Thu	04:04	7.77	
2022/10/13	Thu	04:05	7.75	
2022/10/13	Thu	04:06	7.72	
2022/10/13	Thu	04:07	7.69	
2022/10/13	Thu	04:08	7.66	
2022/10/13	Thu	04:09	7.64	
2022/10/13	Thu	04:10	7.61	
2022/10/13	Thu	04:11	7.58	
2022/10/13	Thu	04:12	7.55	
2022/10/13	Thu	04:13	7.52	
2022/10/13	Thu	04:14	7.50	
2022/10/13	Thu	04:15	7.47	
2022/10/13	Thu	04:16	7.44	
2022/10/13	Thu	04:17	7.41	
2022/10/13	Thu	04:18	7.38	
2022/10/13	Thu	04:19	7.35	
2022/10/13	Thu	04:20	7.32	
2022/10/13	Thu	04:21	7.29	
2022/10/13	Thu	04:22	7.26	
2022/10/13	Thu	04:23	7.24	
2022/10/13	Thu	04:24	7.21	
2022/10/13	Thu	04:25	7.18	
2022/10/13	Thu	04:26	7.15	
2022/10/13	Thu	04:27	7.12	
2022/10/13	Thu	04:28	7.09	
2022/10/13	Thu	04:29	7.05	
2022/10/13	Thu	04:30	7.03	
2022/10/13	Thu	04:31	6.99	
2022/10/13	Thu	04:32	6.96	
2022/10/13	Thu	04:33	6.93	
2022/10/13	Thu	04:34	6.90	
2022/10/13	Thu	04:35	6.87	
2022/10/13	Thu	04:36	6.84	
2022/10/13	Thu	04:37	6.81	
2022/10/13	Thu	04:38	6.78	
2022/10/13	Thu	04:39	6.74	
2022/10/13	Thu	04:40	6.71	
2022/10/13	Thu	04:41	6.68	
2022/10/13	Thu	04:42	6.65	
2022/10/13	Thu	04:43	6.62	
2022/10/13	Thu	04:44	6.58	
2022/10/13	Thu	04:45	6.55	
2022/10/13	Thu	04:46	6.52	
2022/10/13	Thu	04:47	6.49	
2022/10/13	Thu	04:48	6.45	
2022/10/13	Thu	04:49	6.42	
2022/10/13	Thu	04:50	6.39	
2022/10/13	Thu	04:51	6.35	
2022/10/13	Thu	04:52	6.32	
2022/10/13	Thu	04:53	6.29	
2022/10/13	Thu	04:54	6.25	
2022/10/13	Thu	04:55	6.22	
2022/10/13	Thu	04:56	6.18	
2022/10/13	Thu	04:57	6.15	
2022/10/13	Thu	04:58	6.12	
2022/10/13	Thu	04:59	6.08	
2022/10/13	Thu	05:00	6.05	
2022/10/13	Thu	05:01	6.01	
2022/10/13	Thu	05:02	5.98	
2022/10/13	Thu	05:03	5.94	
2022/10/13	Thu	05:04	5.91	
2022/10/13	Thu	05:05	5.88	
2022/10/13	Thu	05:06	5.84	
2022/10/13	Thu	05:07	5.80	
2022/10/13	Thu	05:08	5.77	
2022/10/13	Thu	05:09	5.73	
2022/10/13	Thu	05:10	5.70	
2022/10/13	Thu	05:11	5.66	
2022/10/13	Thu	05:12	5.63	
2022/10/13	Thu	05:13	5.59	
2022/10/13	Thu	05:14	5.56	
2022/10/13	Thu	05:15	5.52	
2022/10/13	Thu	05:16	5.48	
2022/10/13	Thu	05:17	5.45	
2022/10/13	Thu	05:18	5.41	
2022/10/13	Thu	05:19	5.38	
2022/10/13	Thu	05:20	5.34	
2022/10/13	Thu	05:21	5.30	
2022/10/13	Thu	05:22	5.27	
2022/10/13	Thu	05:23	5.23	
2022/10/13	Thu	05:24	5.19	
2022/10/13	Thu	05:25	5.16	
2022/10/13	Thu	05:26	5.12	
2022/10/13	Thu	05:27	5.08	
2022/10/13	Thu	05:28	5.04	
2022/10/13	Thu	05:29	5.01	
2022/10/13	Thu	05:30	4.97	
2022/10/13	Thu	05:31	4.93	
2022/10/13	Thu	05:32	4.90	
2022/10/13	Thu	05:33	4.86	
2022/10/13	Thu	05:34	4.82	
2022/10/13	Thu	05:35	4.78	
2022/10/13	Thu	05:36	4.75	
2022/10/13	Thu	05:37	4.71	
2022/10/13	Thu	05:38	4.67	
2022/10/13	Thu	05:39	4.63	
2022/10/13	Thu	05:40	4.60	
2022/10/13	Thu	05:41	4.56	
2022/10/13	Thu	05:42	4.52	
2022/10/13	Thu	05:43	4.48	
2022/10/13	Thu	05:44	4.45	
2022/10/13	Thu	05:45	4.41	
2022/10/13	Thu	05:46	4.37	
2022/10/13	Thu	05:47	4.33	
2022/10/13	Thu	05:48	4.29	
2022/10/13	Thu	05:49	4.26	
2022/10/13	Thu	05:50	4.22	
2022/10/13	Thu	05:51	4.18	
2022/10/13	Thu	05:52	4.14	
2022/10/13	Thu	05:53	4.11	
2022/10/13	Thu	05:54	4.07	
2022/10/13	Thu	05:55	4.03	
2022/10/13	Thu	05:56	3.99	
2022/10/13	Thu	05:57	3.96	
2022/10/13	Thu	05:58	3.92	
2022/10/13	Thu	05:59	3.88	
2022/10/13	Thu	06:00	3.84	
2022/10/13	Thu	06:01	3.80	
2022/10/13	Thu	06:02	3.77	
2022/10/13	Thu	06:03	3.73	
2022/10/13	Thu	06:04	3.69	
2022/10/13	Thu	06:05	3.66	
2022/10/13	Thu	06:06	3.62	
2022/10/13	Thu	06:07	3.58	
2022/10/13	Thu	06:08	3.54	
2022/10/13	Thu	06:09	3.51	
2022/10/13	Thu	06:10	3.47	
2022/10/13	Thu	06:11	3.43	
2022/10/13	Thu	06:12	3.40	
2022/10/13	Thu	06:13	3.36	
2022/10/13	Thu	06:14	3.32	
2022/10/13	Thu	06:15	3.28	
2022/10/13	Thu	06:16	3.25	
2022/10/13	Thu	06:17	3.21	
2022/10/13	Thu	06:18	3.17	
2022/10/13	Thu	06:19	3.14	
2022/10/13	Thu	06:20	3.10	
2022/10/13	Thu	06:21	3.07	
2022/10/13	Thu	06:22	3.03	
2022/10/13	Thu	06:23	3.00	
2022/10/13	Thu	06:24	2.96	
2022/10/13	Thu	06:25	2.92	
2022/10/13	Thu	06:26	2.89	
2022/10/13	Thu	06:27	2.85	
2022/10/13	Thu	06:28	2.82	
2022/10/13	Thu	06:29	2.78	
2022/10/13	Thu	06:30	2.75	
2022/10/13	Thu	06:31	2.71	
2022/10/13	Thu	06:32	2.68	
2022/10/13	Thu	06:33	2.65	
2022/10/13	Thu	06:34	2.61	
2022/10/13	Thu	06:35	2.58	
2022/10/13	Thu	06:36	2.54	
2022/10/13	Thu	06:37	2.51	
2022/10/13	Thu	06:38	2.48	
2022/10/13	Thu	06:39	2.45	
2022/10/13	Thu	06:40	2.41	
2022/10/13	Thu	06:41	2.38	
2022/10/13	Thu	06:42	2.35	
2022/10/13	Thu	06:43	2.32	
2022/10/13	Thu	06:44	2.28	
2022/10/13	Thu	06:45	2.25	
2022/10/13	Thu	06:46	2.22	
2022/10/13	Thu	06:47	2.19	
2022/10/13	Thu	06:48	2.16	
2022/10/13	Thu	06:49	2.13	
2022/10/13	Thu	06:50	2.10	
2022/10/13	Thu	06:51	2.07	
2022/10/13	Thu	06:52	2.04	
2022/10/13	Thu	06:53	2.01	
2022/10/13	Thu	06:54	1.98	
2022/10/13	Thu	06:55	1.95	
2022/10/13	Thu	06:56	1.92	
2022/10/13	Thu	06:57	1.89	
2022/10/13	Thu	06:58	1.86	
2022/10/13	Thu	06:59	1.84	
2022/10/13	Thu	07:00	1.81	
2022/10/13	Thu	07:01	1.78	
2022/10/13	Thu	07:02	1.75	
2022/10/13	Thu	07:03	1.73	
2022/10/13	Thu	07:04	1.70	
2022/10/13	Thu	07:05	1.67	
2022/10/13	Thu	07:06	1.65	
2022/10/13	Thu	07:07	1.62	
2022/10/13	Thu	07:08	1.60	
2022/10/13	Thu	07:09	1.57	
2022/10/13	Thu	07:10	1.55	
2022/10/13	Thu	07:11	1.52	
2022/10/13	Thu	07:12	1.50	
2022/10/13	Thu	07:13	1.48	
2022/10/13	Thu	07:14	1.45	
2022/10/13	Thu	07:15	1.43	
2022/10/13	Thu	07:16	1.41	
2022/10/13	Thu	07:17	1.39	
2022/10/13	Thu	07:18	1.36	
2022/10/13	Thu	07:19	1.34	
2022/10/13	Thu	07:20	1.32	
2022/10/13	Thu	07:21	1.30	
2022/10/13	Thu	07:22	1.28	
2022/10/13	Thu	07:23	1.26	
2022/10/13	Thu	07:24	1.24	
2022/10/13	Thu	07:25	1.22	
2022/10/13	Thu	07:26	1.20	
2022/10/13	Thu	07:27	1.18	
2022/10/13	Thu	07:28	1.17	
2022/10/13	Thu	07:29	1.15	
2022/10/13	Thu	07:30	1.13	
2022/10/13	Thu	07:31	1.11	
2022/10/13	Thu	07:32	1.10	
2022/10/13	Thu	07:33	1.08	
2022/10/13	Thu	07:34	1.06	
2022/10/13	Thu	07:35	1.05	
2022/10/13	Thu	07:36	1.03	
2022/10/13	Thu	07:37	1.02	
2022/10/13	Thu	07:38	1.01	
2022/10/13	Thu	07:39	0.99	
2022/10/13	Thu	07:40	0.98	
2022/10/13	Thu	07:41	0.97	
2022/10/13	Thu	07:42	0.95	
2022/10/13	Thu	07:43	0.94	
2022/10/13	Thu	07:44	0.93	
2022/10/13	Thu	07:45	0.92	
2022/10/13	Thu	07:46	0.91	
2022/10/13	Thu	07:47	0.90	
2022/10/13	Thu	07:48	0.89	
2022/10/13	Thu	07:49	0.88	
2022/10/13	Thu	07:50	0.87	
2022/10/13	Thu	07:51	0.86	
2022/10/13	Thu	07:52	0.85	
2022/10/13	Thu	07:53	0.84	
2022/10/13	Thu	07:54	0.83	
2022/10/13	Thu	07:55	0.83	
2022/10/13	Thu	07:56	0.82	
2022/10/13	Thu	07:57	0.81	
2022/10/13	Thu	07:58	0.81	
2022/10/13	Thu	07:59	0.80	
2022/10/13	Thu	08:00	0.80	
2022/10/13	Thu	08:01	0.79	
2022/10/13	Thu	08:02	0.79	
2022/10/13	Thu	08:03	0.79	
2022/10/13	Thu	08:04	0.78	
2022/10/13	Thu	08:05	0.78	
2022/10/13	Thu	08:06	0.78	
2022/10/13	Thu	08:07	0.77	
2022/10/13	Thu	08:08	0.77	
2022/10/13	Thu	08:09	0.77	
2022/10/13	Thu	08:10	0.77	
2022/10/13	Thu	08:11	0.77	
2022/10/13	Thu	08:12	0.77	
2022/10/13	Thu	08:13	0.77	
2022/10/13	Thu	08:14	0.77	
2022/10/13	Thu	08:15	0.77	
2022/10/13	Thu	08:16	0.77	
2022/10/13	Thu	08:17	0.77	
2022/10/13	Thu	08:18	0.78	
2022/10/13	Thu	08:19	0.78	
2022/10/13	Thu	08:20	0.78	
2022/10/13	Thu	08:21	0.79	
2022/10/13	Thu	08:22	0.79	
2022/10/13	Thu	08:23	0.79	
2022/10/13	Thu	08:24	0.80	
2022/10/13	Thu	08:25	0.80	
2022/10/13	Thu	08:26	0.81	
2022/10/13	Thu	08:27	0.81	
2022/10/13	Thu	08:28	0.82	
2022/10/13	Thu	08:29	0.83	
2022/10/13	Thu	08:30	0.83	
2022/10/13	Thu	08:31	0.84	
2022/10/13	Thu	08:32	0.85	
2022/10/13	Thu	08:33	0.86	
2022/10/13	Thu	08:34	0.87	
2022/10/13	Thu	08:35	0.88	
2022/10/13	Thu	08:36	0.89	
2022/10/13	Thu	08:37	0.90	
2022/10/13	Thu	08:38	0.91	
2022/10/13	Thu	08:39	0.92	
2022/10/13	Thu	08:40	0.93	
2022/10/13	Thu	08:41	0.94	
2022/10/13	Thu	08:42	0.95	
2022/10/13	Thu	08:43	0.96	
2022/10/13	Thu	08:44	0.97	
2022/10/13	Thu	08:45	0.98	
2022/10/13	Thu	08:46	1.00	
2022/10/13	Thu	08:47	1.01	
2022/10/13	Thu	08:48	1.02	
2022/10/13	Thu	08:49	1.04	
2022/10/13	Thu	08:50	1.05	
2022/10/13	Thu	08:51	1.07	
2022/10/13	Thu	08:52	1.08	
2022/10/13	Thu	08:53	1.10	
2022/10/13	Thu	08:54	1.11	
2022/10/13	Thu	08:55	1.13	
2022/10/13	Thu	08:56	1.14	
2022/10/13	Thu	08:57	1.16	
2022/10/13	Thu	08:58	1.18	
2022/10/13	Thu	08:59	1.19	
2022/10/13	Thu	09:00	1.21	
2022/10/13	Thu	09:01	1.23	
2022/10/13	Thu	09:02	1.25	
2022/10/13	Thu	09:03	1.26	
2022/10/13	Thu	09:04	1.28	
2022/10/13	Thu	09:05	1.30	
2022/10/13	Thu	09:06	1.32	
2022/10/13	Thu	09:07	1.34	
2022/10/13	Thu	09:08	1.36	
2022/10/13	Thu	09:09	1.38	
2022/10/13	Thu	09:10	1.40	
2022/10/13	Thu	09:11	1.42	
2022/10/13	Thu	09:12	1.44	
2022/10/13	Thu	09:13	1.46	
2022/10/13	Thu	09:14	1.48	
2022/10/13	Thu	09:15	1.50	
2022/10/13	Thu	09:16	1.52	
2022/10/13	Thu	09:17	1.55	
2022/10/13	Thu	09:18	1.57	
2022/10/13	Thu	09:19	1.59	
2022/10/13	Thu	09:20	1.61	
2022/10/13	Thu	09:21	1.64	
2022/10/13	Thu	09:22	1.66	
2022/10/13	Thu	09:23	1.68	
2022/10/13	Thu	09:24	1.71	
2022/10/13	Thu	09:25	1.73	
2022/10/13	Thu	09:26	1.75	
2022/10/13	Thu	09:27	1.78	
2022/10/13	Thu	09:28	1.80	
2022/10/13	Thu	09:29	1.83	
2022/10/13	Thu	09:30	1.85	
2022/10/13	Thu	09:31	1.88	
2022/10/13	Thu	09:32	1.90	
2022/10/13	Thu	09:33	1.93	
2022/10/13	Thu	09:34	1.95	
2022/10/13	Thu	09:35	1.98	
2022/10/13	Thu	09:36	2.00	
2022/10/13	Thu	09:37	2.03	
