"Plot Title: 21446049_Ptown"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 21446049, SEN S/N: 21446049)","High Range, μS/cm (LGR S/N: 21446049, SEN S/N: 21446049)","Temp, °C (LGR S/N: 21446049, SEN S/N: 21446049)","Coupler Detached (LGR S/N: 21446049)","Coupler Attached (LGR S/N: 21446049)","Host Connected (LGR S/N: 21446049)","Stopped (LGR S/N: 21446049)","End Of File (LGR S/N: 21446049)"
3090,10/28/22 10:15:00 AM,25589.5,30290.4,13.71,,,,,
3091,10/28/22 10:30:00 AM,25585.4,30362.7,13.72,,,,,
3092,10/28/22 10:45:00 AM,25640.1,30394.7,13.80,,,,,
3093,10/28/22 11:00:00 AM,25737.6,30454.6,13.84,,,,,
3094,10/28/22 11:15:00 AM,25737.6,30480.3,13.88,,,,,
3095,10/28/22 11:30:00 AM,25786.5,30480.3,13.90,,,,,
3096,10/28/22 11:45:00 AM,25737.6,30446.0,13.93,,,,,
3097,10/28/22 12:00:00 PM,25786.5,30463.1,13.98,,,,,
3098,10/28/22 12:15:00 PM,25890.7,30523.2,14.03,,,,,
3099,10/28/22 12:30:00 PM,25835.4,30546.9,14.05,,,,,
3100,10/28/22 12:45:00 PM,25835.4,30587.8,14.09,,,,,
3101,10/28/22 01:00:00 PM,25886.6,30609.4,14.09,,,,,
3102,10/28/22 01:15:00 PM,25886.6,30620.2,14.12,,,,,
3103,10/28/22 01:30:00 PM,25941.9,30661.2,14.14,,,,,
3104,10/28/22 01:45:00 PM,25935.8,30639.6,14.14,,,,,
3105,10/28/22 02:00:00 PM,25935.8,30674.2,14.17,,,,,
3106,10/28/22 02:15:00 PM,25886.6,30706.7,14.21,,,,,
3107,10/28/22 02:30:00 PM,25935.8,30646.1,14.23,,,,,
3108,10/28/22 02:45:00 PM,25935.8,30674.2,14.21,,,,,
3109,10/28/22 03:00:00 PM,25985.0,30663.4,14.21,,,,,
3110,10/28/22 03:15:00 PM,25985.0,30639.6,14.19,,,,,
3111,10/28/22 03:30:00 PM,25935.8,30643.9,14.18,,,,,
3112,10/28/22 03:45:00 PM,25935.8,30598.6,14.18,,,,,
3113,10/28/22 04:00:00 PM,25935.8,30611.5,14.18,,,,,
3114,10/28/22 04:15:00 PM,25935.8,30639.6,14.16,,,,,
3115,10/28/22 04:30:00 PM,25935.8,30602.9,14.16,,,,,
3116,10/28/22 04:45:00 PM,25935.8,30566.2,14.13,,,,,
3117,10/28/22 05:00:00 PM,25886.6,30557.6,14.12,,,,,
3118,10/28/22 05:15:00 PM,25831.4,30534.0,14.08,,,,,
3119,10/28/22 05:30:00 PM,25780.3,30516.8,14.03,,,,,
3120,10/28/22 05:45:00 PM,25731.5,30488.9,13.98,,,,,
3121,10/28/22 06:00:00 PM,25731.5,30426.8,13.91,,,,,
3122,10/28/22 06:15:00 PM,25841.6,30510.3,13.83,,,,,
3123,10/28/22 06:30:00 PM,25737.6,30420.4,13.66,,,,,
3124,10/28/22 06:45:00 PM,25585.4,30318.0,13.43,,,,,
3125,10/28/22 07:00:00 PM,25547.0,30184.6,13.19,,,,,
3126,10/28/22 07:15:00 PM,25011.6,29764.9,12.39,,,,,
3127,10/28/22 07:30:00 PM,24818.7,29520.8,11.93,,,,,
3128,10/28/22 07:45:00 PM,24256.8,29006.2,11.33,,,,,
3129,10/28/22 08:00:00 PM,24216.6,28990.4,11.18,,,,,
3130,10/28/22 08:15:00 PM,24123.1,28897.5,10.92,,,,,
3131,10/28/22 08:30:00 PM,24126.9,28877.8,10.78,,,,,
3132,10/28/22 08:45:00 PM,23901.2,28728.8,10.58,,,,,
3133,10/28/22 09:00:00 PM,23810.8,28678.1,10.43,,,,,
3134,10/28/22 09:15:00 PM,23767.6,28590.7,10.29,,,,,
3135,10/28/22 09:30:00 PM,23631.0,28353.9,10.32,,,,,
3136,10/28/22 09:45:00 PM,24031.8,28901.5,10.80,,,,,
3137,10/28/22 10:00:00 PM,24530.3,29413.1,11.83,,,,,
3138,10/28/22 10:15:00 PM,24621.5,29443.5,11.92,,,,,
3139,10/28/22 10:30:00 PM,25146.4,29970.4,12.73,,,,,
3140,10/28/22 10:45:00 PM,25241.9,30049.9,12.91,,,,,
3141,10/28/22 11:00:00 PM,25194.1,30024.8,12.78,,,,,
3142,10/28/22 11:15:00 PM,25104.7,29849.8,12.43,,,,,
3143,10/28/22 11:30:00 PM,25047.2,29905.8,12.54,,,,,
3144,10/28/22 11:45:00 PM,25146.4,29930.8,12.58,,,,,
3145,10/29/22 12:00:00 AM,25241.9,30054.1,12.82,,,,,
3146,10/29/22 12:15:00 AM,25241.9,30003.9,12.75,,,,,
3147,10/29/22 12:30:00 AM,25289.9,30100.3,12.88,,,,,
3148,10/29/22 12:45:00 AM,25434.2,30233.2,13.04,,,,,
3149,10/29/22 01:00:00 AM,25440.2,30258.6,13.04,,,,,
3150,10/29/22 01:15:00 AM,25434.2,30233.2,13.02,,,,,
3151,10/29/22 01:30:00 AM,25434.2,30256.5,13.01,,,,,
3152,10/29/22 01:45:00 AM,25488.5,30265.0,12.99,,,,,
3153,10/29/22 02:00:00 AM,25488.5,30275.6,12.99,,,,,
3154,10/29/22 02:15:00 AM,25440.2,30180.3,12.87,,,,,
3155,10/29/22 02:30:00 AM,25386.0,30197.2,12.88,,,,,
3156,10/29/22 02:45:00 AM,25386.0,30199.3,12.91,,,,,
3157,10/29/22 03:00:00 AM,25337.9,30182.5,12.85,,,,,
3158,10/29/22 03:15:00 AM,25331.9,30180.3,12.86,,,,,
3159,10/29/22 03:30:00 AM,25440.2,30171.9,12.87,,,,,
3160,10/29/22 03:45:00 AM,25386.0,30174.0,12.85,,,,,
3161,10/29/22 04:00:00 AM,25386.0,30142.4,12.81,,,,,
3162,10/29/22 04:15:00 AM,25289.9,30077.2,12.66,,,,,
3163,10/29/22 04:30:00 AM,25283.9,30070.9,12.67,,,,,
3164,10/29/22 04:45:00 AM,25232.0,30070.9,12.66,,,,,
3165,10/29/22 05:00:00 AM,25237.9,30052.0,12.62,,,,,
3166,10/29/22 05:15:00 AM,25190.1,30014.3,12.57,,,,,
3167,10/29/22 05:30:00 AM,25190.1,30003.9,12.54,,,,,
3168,10/29/22 05:45:00 AM,25136.4,29970.4,12.53,,,,,
3169,10/29/22 06:00:00 AM,25037.3,29912.1,12.44,,,,,
3170,10/29/22 06:15:00 AM,25043.3,29845.6,12.38,,,,,
3171,10/29/22 06:30:00 AM,25043.3,29787.6,12.30,,,,,
3172,10/29/22 06:45:00 AM,24948.5,29670.2,12.12,,,,,
3173,10/29/22 07:00:00 AM,24852.1,29623.0,12.02,,,,,
3174,10/29/22 07:15:00 AM,24805.0,29553.4,11.96,,,,,
3175,10/29/22 07:30:00 AM,24758.0,29545.3,11.88,,,,,
3176,10/29/22 07:45:00 AM,24709.2,29506.5,11.80,,,,,
3177,10/29/22 08:00:00 AM,24520.6,29318.1,11.55,,,,,
3178,10/29/22 08:15:00 AM,24425.9,29251.7,11.51,,,,,
3179,10/29/22 08:30:00 AM,24287.4,29109.6,11.25,,,,,
3180,10/29/22 08:45:00 AM,24526.4,29322.1,11.46,,,,,
3181,10/29/22 09:00:00 AM,24571.0,29374.6,11.61,,,,,
3182,10/29/22 09:15:00 AM,24283.6,29055.8,11.79,,,,,
3183,10/29/22 09:30:00 AM,24852.1,29584.1,12.01,,,,,
3184,10/29/22 09:45:00 AM,24750.2,29506.5,12.20,,,,,
3185,10/29/22 10:00:00 AM,24986.0,29787.6,12.34,,,,,
3186,10/29/22 10:15:00 AM,24986.0,29810.4,12.36,,,,,
3187,10/29/22 10:30:00 AM,25084.9,29910.0,12.45,,,,,
3188,10/29/22 10:45:00 AM,25184.2,29989.2,12.61,,,,,
3189,10/29/22 11:00:00 AM,25375.9,30163.5,12.78,,,,,
3190,10/29/22 11:15:00 AM,25321.9,30117.1,12.86,,,,,
3191,10/29/22 11:30:00 AM,25424.1,30180.3,12.92,,,,,
3192,10/29/22 11:45:00 AM,25472.4,30197.2,12.96,,,,,
3193,10/29/22 12:00:00 PM,25466.4,30235.3,13.02,,,,,
3194,10/29/22 12:15:00 PM,25466.4,30260.7,13.08,,,,,
3195,10/29/22 12:30:00 PM,25514.7,30258.6,13.13,,,,,
3196,10/29/22 12:45:00 PM,25520.8,30296.8,13.18,,,,,
3197,10/29/22 01:00:00 PM,25569.2,30303.2,13.27,,,,,
3198,10/29/22 01:15:00 PM,25621.8,30360.6,13.27,,,,,
3199,10/29/22 01:30:00 PM,25617.8,30362.7,13.28,,,,,
3200,10/29/22 01:45:00 PM,25563.2,30309.5,13.30,,,,,
3201,10/29/22 02:00:00 PM,25563.2,30356.3,13.36,,,,,
3202,10/29/22 02:15:00 PM,25611.7,30307.4,13.38,,,,,
3203,10/29/22 02:30:00 PM,25611.7,30337.2,13.43,,,,,
3204,10/29/22 02:45:00 PM,25611.7,30381.9,13.49,,,,,
3205,10/29/22 03:00:00 PM,25715.2,30435.3,13.58,,,,,
3206,10/29/22 03:15:00 PM,25813.0,30514.6,13.63,,,,,
3207,10/29/22 03:30:00 PM,25709.1,30454.6,13.62,,,,,
3208,10/29/22 03:45:00 PM,25709.1,30461.0,13.60,,,,,
3209,10/29/22 04:00:00 PM,25709.1,30411.8,13.57,,,,,
3210,10/29/22 04:15:00 PM,25654.3,30401.1,13.56,,,,,
3211,10/29/22 04:30:00 PM,25764.0,30428.9,13.56,,,,,
3212,10/29/22 04:45:00 PM,25715.2,30420.4,13.55,,,,,
3213,10/29/22 05:00:00 PM,25709.1,30422.5,13.55,,,,,
3214,10/29/22 05:15:00 PM,25666.4,30448.2,13.52,,,,,
3215,10/29/22 05:30:00 PM,25709.1,30469.6,13.51,,,,,
3216,10/29/22 05:45:00 PM,25660.4,30441.7,13.49,,,,,
3217,10/29/22 06:00:00 PM,25715.2,30437.5,13.49,,,,,
3218,10/29/22 06:15:00 PM,25715.2,30409.7,13.43,,,,,
3219,10/29/22 06:30:00 PM,25660.4,30409.7,13.43,,,,,
3220,10/29/22 06:45:00 PM,25660.4,30375.5,13.38,,,,,
3221,10/29/22 07:00:00 PM,25611.7,30364.9,13.32,,,,,
3222,10/29/22 07:15:00 PM,25611.7,30335.0,13.25,,,,,
3223,10/29/22 07:30:00 PM,25514.7,30269.2,13.18,,,,,
3224,10/29/22 07:45:00 PM,25514.7,30224.7,13.08,,,,,
3225,10/29/22 08:00:00 PM,25369.9,30117.1,12.90,,,,,
3226,10/29/22 08:15:00 PM,24887.5,29561.6,12.20,,,,,
3227,10/29/22 08:30:00 PM,24604.0,29370.6,11.82,,,,,
3228,10/29/22 08:45:00 PM,24235.7,28938.9,11.23,,,,,
3229,10/29/22 09:00:00 PM,23963.6,28662.5,10.90,,,,,
3230,10/29/22 09:15:00 PM,24231.9,28964.6,11.28,,,,,
3231,10/29/22 09:30:00 PM,23959.8,28701.5,10.90,,,,,
3232,10/29/22 09:45:00 PM,23865.4,28575.2,10.81,,,,,
3233,10/29/22 10:00:00 PM,23865.4,28567.5,10.80,,,,,
3234,10/29/22 10:15:00 PM,23822.1,28532.7,10.72,,,,,
3235,10/29/22 10:30:00 PM,23959.8,28744.4,10.76,,,,,
3236,10/29/22 10:45:00 PM,24320.1,29187.5,11.66,,,,,
3237,10/29/22 11:00:00 PM,24924.8,29731.9,12.33,,,,,
3238,10/29/22 11:15:00 PM,25023.5,29806.2,12.40,,,,,
3239,10/29/22 11:30:00 PM,25071.0,29862.2,12.48,,,,,
3240,10/29/22 11:45:00 PM,24976.1,29758.7,12.44,,,,,
3241,10/30/22 12:00:00 AM,25216.0,29972.5,12.73,,,,,
3242,10/30/22 12:15:00 AM,25263.9,30014.3,12.80,,,,,
3243,10/30/22 12:30:00 AM,25263.9,30045.7,12.86,,,,,
3244,10/30/22 12:45:00 AM,25363.9,30110.8,12.91,,,,,
3245,10/30/22 01:00:00 AM,25412.1,30235.3,12.96,,,,,
3246,10/30/22 01:15:00 AM,25520.8,30277.7,13.00,,,,,
3247,10/30/22 01:30:00 AM,25412.1,30190.9,12.83,,,,,
3248,10/30/22 01:45:00 AM,25317.8,30138.2,12.77,,,,,
3249,10/30/22 02:00:00 AM,25317.8,30119.2,12.69,,,,,
3250,10/30/22 02:15:00 AM,25311.8,30098.2,12.68,,,,,
3251,10/30/22 02:30:00 AM,25369.9,30117.1,12.73,,,,,
3252,10/30/22 02:45:00 AM,25369.9,30138.2,12.75,,,,,
3253,10/30/22 03:00:00 AM,25317.8,30131.9,12.75,,,,,
3254,10/30/22 03:15:00 AM,25418.1,30144.5,12.77,,,,,
3255,10/30/22 03:30:00 AM,25311.8,30136.1,12.80,,,,,
3256,10/30/22 03:45:00 AM,25311.8,30136.1,12.78,,,,,
3257,10/30/22 04:00:00 AM,25363.9,30134.0,12.77,,,,,
3258,10/30/22 04:15:00 AM,25311.8,30131.9,12.73,,,,,
3259,10/30/22 04:30:00 AM,25363.9,30098.2,12.69,,,,,
3260,10/30/22 04:45:00 AM,25311.8,30070.9,12.68,,,,,
3261,10/30/22 05:00:00 AM,25363.9,30104.5,12.68,,,,,
3262,10/30/22 05:15:00 AM,25317.8,30085.6,12.66,,,,,
3263,10/30/22 05:30:00 AM,25263.9,30085.6,12.68,,,,,
3264,10/30/22 05:45:00 AM,25263.9,30056.2,12.64,,,,,
3265,10/30/22 06:00:00 AM,25216.0,30003.9,12.57,,,,,
3266,10/30/22 06:15:00 AM,25216.0,29953.7,12.54,,,,,
3267,10/30/22 06:30:00 AM,25263.9,30022.7,12.63,,,,,
3268,10/30/22 06:45:00 AM,25311.8,30098.2,12.77,,,,,
3269,10/30/22 07:00:00 AM,25311.8,30087.7,12.75,,,,,
3270,10/30/22 07:15:00 AM,25317.8,30068.8,12.68,,,,,
3271,10/30/22 07:30:00 AM,25216.0,29997.6,12.61,,,,,
3272,10/30/22 07:45:00 AM,25269.9,30031.1,12.59,,,,,
3273,10/30/22 08:00:00 AM,25164.3,29947.5,12.54,,,,,
3274,10/30/22 08:15:00 AM,25074.9,29806.2,12.44,,,,,
3275,10/30/22 08:30:00 AM,25122.5,29918.3,12.43,,,,,
3276,10/30/22 08:45:00 AM,25122.5,29910.0,12.44,,,,,
3277,10/30/22 09:00:00 AM,25023.5,29738.1,12.44,,,,,
3278,10/30/22 09:15:00 AM,25071.0,29783.5,12.73,,,,,
3279,10/30/22 09:30:00 AM,25164.3,29860.1,12.85,,,,,
3280,10/30/22 09:45:00 AM,25311.8,30035.3,13.13,,,,,
3281,10/30/22 10:00:00 AM,25557.1,30237.4,13.60,,,,,
3282,10/30/22 10:15:00 AM,25514.7,30176.1,13.11,,,,,
3283,10/30/22 10:30:00 AM,25353.9,30062.5,13.16,,,,,
3284,10/30/22 10:45:00 AM,25557.1,30315.9,13.29,,,,,
3285,10/30/22 11:00:00 AM,25757.9,30439.6,13.46,,,,,
3286,10/30/22 11:15:00 AM,25654.3,30364.9,13.41,,,,,
3287,10/30/22 11:30:00 AM,25757.9,30431.0,13.42,,,,,
3288,10/30/22 11:45:00 AM,25547.0,30176.1,13.46,,,,,
3289,10/30/22 12:00:00 PM,25698.9,30369.1,13.44,,,,,
3290,10/30/22 12:15:00 PM,25650.2,30320.2,13.51,,,,,
3291,10/30/22 12:30:00 PM,25698.9,30347.8,13.56,,,,,
3292,10/30/22 12:45:00 PM,25747.7,30390.5,13.63,,,,,
3293,10/30/22 01:00:00 PM,25747.7,30390.5,13.61,,,,,
3294,10/30/22 01:15:00 PM,25802.8,30471.7,13.69,,,,,
3295,10/30/22 01:30:00 PM,25796.7,30413.9,13.67,,,,,
3296,10/30/22 01:45:00 PM,25796.7,30461.0,13.72,,,,,
3297,10/30/22 02:00:00 PM,25790.5,30499.6,13.75,,,,,
3298,10/30/22 02:15:00 PM,25900.9,30631.0,13.83,,,,,
3299,10/30/22 02:30:00 PM,26001.5,30648.3,13.85,,,,,
3300,10/30/22 02:45:00 PM,26001.5,30665.6,13.89,,,,,
3301,10/30/22 03:00:00 PM,26050.9,30674.2,13.94,,,,,
3302,10/30/22 03:15:00 PM,25995.3,30719.8,13.95,,,,,
3303,10/30/22 03:30:00 PM,26001.5,30698.1,13.99,,,,,
3304,10/30/22 03:45:00 PM,26001.5,30719.8,14.02,,,,,
3305,10/30/22 04:00:00 PM,26106.6,30719.8,14.03,,,,,
3306,10/30/22 04:15:00 PM,26001.5,30724.1,14.03,,,,,
3307,10/30/22 04:30:00 PM,26106.6,30752.4,14.03,,,,,
3308,10/30/22 04:45:00 PM,26050.9,30711.1,14.03,,,,,
3309,10/30/22 05:00:00 PM,26050.9,30713.3,14.03,,,,,
3310,10/30/22 05:15:00 PM,26050.9,30715.4,14.02,,,,,
3311,10/30/22 05:30:00 PM,26106.6,30752.4,14.03,,,,,
3312,10/30/22 05:45:00 PM,26044.7,30730.6,14.07,,,,,
3313,10/30/22 06:00:00 PM,26044.7,30741.5,14.08,,,,,
3314,10/30/22 06:15:00 PM,26094.2,30748.0,14.17,,,,,
3315,10/30/22 06:30:00 PM,26152.1,30728.5,14.10,,,,,
3316,10/30/22 06:45:00 PM,26044.7,30700.2,14.08,,,,,
3317,10/30/22 07:00:00 PM,25995.3,30693.7,14.03,,,,,
3318,10/30/22 07:15:00 PM,26044.7,30654.7,14.02,,,,,
3319,10/30/22 07:30:00 PM,25995.3,30648.3,13.99,,,,,
3320,10/30/22 07:45:00 PM,25995.3,30667.7,13.98,,,,,
3321,10/30/22 08:00:00 PM,25995.3,30643.9,13.94,,,,,
3322,10/30/22 08:15:00 PM,25946.0,30628.8,13.89,,,,,
3323,10/30/22 08:30:00 PM,25946.0,30570.6,13.81,,,,,
3324,10/30/22 08:45:00 PM,25894.8,30544.7,13.72,,,,,
3325,10/30/22 09:00:00 PM,25894.8,30506.0,13.62,,,,,
3326,10/30/22 09:15:00 PM,25644.1,30339.3,13.30,,,,,
3327,10/30/22 09:30:00 PM,25492.5,30197.2,13.05,,,,,
3328,10/30/22 09:45:00 PM,25398.0,30134.0,12.90,,,,,
3329,10/30/22 10:00:00 PM,25247.9,29939.2,12.58,,,,,
3330,10/30/22 10:15:00 PM,24993.9,29582.0,12.55,,,,,
3331,10/30/22 10:30:00 PM,24795.2,29419.2,12.50,,,,,
3332,10/30/22 10:45:00 PM,24754.1,29380.7,12.31,,,,,
3333,10/30/22 11:00:00 PM,24952.4,29664.0,12.26,,,,,
3334,10/30/22 11:15:00 PM,25144.4,29935.0,12.64,,,,,
3335,10/30/22 11:30:00 PM,25398.0,30142.4,12.97,,,,,
3336,10/30/22 11:45:00 PM,25444.2,30148.7,12.99,,,,,
3337,10/31/22 12:00:00 AM,25488.5,30212.0,13.14,,,,,
3338,10/31/22 12:15:00 AM,25536.9,30292.5,13.32,,,,,
3339,10/31/22 12:30:00 AM,25644.1,30354.2,13.34,,,,,
3340,10/31/22 12:45:00 AM,25692.8,30358.5,13.37,,,,,
3341,10/31/22 01:00:00 AM,25692.8,30371.3,13.39,,,,,
3342,10/31/22 01:15:00 AM,25692.8,30367.0,13.42,,,,,
3343,10/31/22 01:30:00 AM,25686.7,30362.7,13.46,,,,,
3344,10/31/22 01:45:00 AM,25638.0,30356.3,13.46,,,,,
3345,10/31/22 02:00:00 AM,25741.6,30390.5,13.46,,,,,
3346,10/31/22 02:15:00 AM,25741.6,30394.7,13.44,,,,,
3347,10/31/22 02:30:00 AM,25692.8,30409.7,13.46,,,,,
3348,10/31/22 02:45:00 AM,25638.0,30315.9,13.44,,,,,
3349,10/31/22 03:00:00 AM,25686.7,30403.3,13.44,,,,,
3350,10/31/22 03:15:00 AM,25686.7,30416.1,13.43,,,,,
3351,10/31/22 03:30:00 AM,25692.8,30422.5,13.43,,,,,
3352,10/31/22 03:45:00 AM,25741.6,30390.5,13.41,,,,,
3353,10/31/22 04:00:00 AM,25747.7,30411.8,13.41,,,,,
3354,10/31/22 04:15:00 AM,25686.7,30396.9,13.39,,,,,
3355,10/31/22 04:30:00 AM,25692.8,30403.3,13.38,,,,,
3356,10/31/22 04:45:00 AM,25644.1,30320.2,13.29,,,,,
3357,10/31/22 05:00:00 AM,25644.1,30320.2,13.28,,,,,
3358,10/31/22 05:15:00 AM,25638.0,30330.8,13.33,,,,,
3359,10/31/22 05:30:00 AM,25638.0,30330.8,13.30,,,,,
3360,10/31/22 05:45:00 AM,25644.1,30301.0,13.25,,,,,
3361,10/31/22 06:00:00 AM,25589.5,30279.8,13.25,,,,,
3362,10/31/22 06:15:00 AM,25692.8,30311.7,13.27,,,,,
3363,10/31/22 06:30:00 AM,25638.0,30328.7,13.30,,,,,
3364,10/31/22 06:45:00 AM,25686.7,30335.0,13.33,,,,,
3365,10/31/22 07:00:00 AM,25638.0,30343.6,13.30,,,,,
3366,10/31/22 07:15:00 AM,25585.4,30286.2,13.25,,,,,
3367,10/31/22 07:30:00 AM,25589.5,30220.5,13.16,,,,,
3368,10/31/22 07:45:00 AM,25488.5,30207.8,13.14,,,,,
3369,10/31/22 08:00:00 AM,25488.5,30182.5,13.11,,,,,
3370,10/31/22 08:15:00 AM,25386.0,30066.7,13.02,,,,,
3371,10/31/22 08:30:00 AM,25392.0,29983.0,13.00,,,,,
3372,10/31/22 08:45:00 AM,25285.9,29924.6,12.97,,,,,
3373,10/31/22 09:00:00 AM,25045.2,29756.6,12.78,,,,,
3374,10/31/22 09:15:00 AM,25186.1,29810.4,12.96,,,,,
3375,10/31/22 09:30:00 AM,25182.2,29827.0,13.01,,,,,
3376,10/31/22 09:45:00 AM,25134.5,29775.2,13.10,,,,,
3377,10/31/22 10:00:00 AM,25130.5,29775.2,13.23,,,,,
3378,10/31/22 10:15:00 AM,25234.0,29841.5,13.37,,,,,
3379,10/31/22 10:30:00 AM,25281.9,29837.3,13.43,,,,,
3380,10/31/22 10:45:00 AM,25327.9,29926.7,13.61,,,,,
3381,10/31/22 11:00:00 AM,23288.3,27524.0,13.55,,,,,
3382,10/31/22 11:15:00 AM,25430.2,30087.7,13.53,,,,,
3383,10/31/22 11:30:00 AM,23632.9,27839.1,13.52,,,,,
3384,10/31/22 11:45:00 AM,23946.6,28188.2,13.55,,,,,
3385,10/31/22 12:00:00 PM,25524.8,30171.9,13.56,,,,,
3386,10/31/22 12:15:00 PM,23035.9,27155.2,13.56,,,,,
3387,10/31/22 12:30:00 PM,25627.9,30231.1,13.58,,,,,
3388,10/31/22 12:45:00 PM,25472.4,30026.9,13.55,,,,,
3389,10/31/22 01:00:00 PM,25524.8,30091.9,13.56,,,,,
3390,10/31/22 01:15:00 PM,25627.9,30203.6,13.56,,,,,
3391,10/31/22 01:30:00 PM,25676.6,30176.1,13.61,,,,,
3392,10/31/22 01:45:00 PM,25627.9,30290.4,13.61,,,,,
3393,10/31/22 02:00:00 PM,25218.0,29795.9,13.62,,,,,
3394,10/31/22 02:15:00 PM,25317.8,29839.4,13.65,,,,,
3395,10/31/22 02:30:00 PM,25218.0,29698.9,13.61,,,,,
3396,10/31/22 02:45:00 PM,23371.2,27447.4,13.61,,,,,
3397,10/31/22 03:00:00 PM,23327.0,27514.8,13.61,,,,,
3398,10/31/22 03:15:00 PM,24918.9,29304.0,13.61,,,,,
3399,10/31/22 03:30:00 PM,24777.6,29231.6,13.61,,,,,
3400,10/31/22 03:45:00 PM,25420.1,30024.8,13.61,,,,,
3401,10/31/22 04:00:00 PM,25466.4,30022.7,13.70,,,,,
3402,10/31/22 04:15:00 PM,25725.4,30356.3,13.75,,,,,
3403,10/31/22 04:30:00 PM,26077.7,30698.1,14.10,,,,,
3404,10/31/22 04:45:00 PM,26183.1,30782.8,14.27,,,,,
3405,10/31/22 05:00:00 PM,26235.0,30809.0,14.28,,,,,
3406,10/31/22 05:15:00 PM,26235.0,30833.0,14.32,,,,,
3407,10/31/22 05:30:00 PM,26176.9,30813.3,14.31,,,,,
3408,10/31/22 05:45:00 PM,26284.8,30793.7,14.27,,,,,
3409,10/31/22 06:00:00 PM,26176.9,30800.3,14.26,,,,,
3410,10/31/22 06:15:00 PM,26077.7,30715.4,14.08,,,,,
3411,10/31/22 06:30:00 PM,26022.1,30667.7,14.08,,,,,
3412,10/31/22 06:45:00 PM,26077.7,30648.3,14.07,,,,,
3413,10/31/22 07:00:00 PM,26133.4,30648.3,14.07,,,,,
3414,10/31/22 07:15:00 PM,26077.7,30646.1,14.12,,,,,
3415,10/31/22 07:30:00 PM,26022.1,30626.6,14.12,,,,,
3416,10/31/22 07:45:00 PM,26022.1,30566.2,14.16,,,,,
3417,10/31/22 08:00:00 PM,25921.4,30579.2,14.14,,,,,
3418,10/31/22 08:15:00 PM,25966.5,30549.0,14.13,,,,,
3419,10/31/22 08:30:00 PM,25972.7,30566.2,14.13,,,,,
3420,10/31/22 08:45:00 PM,25976.8,30503.9,14.13,,,,,
3421,10/31/22 09:00:00 PM,25917.3,30503.9,14.16,,,,,
3422,10/31/22 09:15:00 PM,25917.3,30484.6,14.17,,,,,
3423,10/31/22 09:30:00 PM,25917.3,30452.4,14.18,,,,,
3424,10/31/22 09:45:00 PM,25862.0,30428.9,14.21,,,,,
3425,10/31/22 10:00:00 PM,25917.3,30461.0,14.24,,,,,
3426,10/31/22 10:15:00 PM,25911.1,30448.2,14.22,,,,,
3427,10/31/22 10:30:00 PM,25911.1,30461.0,14.21,,,,,
3428,10/31/22 10:45:00 PM,25855.9,30467.4,14.21,,,,,
3429,10/31/22 11:00:00 PM,25911.1,30476.0,14.18,,,,,
3430,10/31/22 11:15:00 PM,25849.7,30356.3,14.19,,,,,
3431,10/31/22 11:30:00 PM,25800.7,30424.6,14.21,,,,,
3432,10/31/22 11:45:00 PM,25905.0,30465.3,14.22,,,,,
3433,11/01/22 12:00:00 AM,25905.0,30390.5,14.19,,,,,
3434,11/01/22 12:15:00 AM,25905.0,30424.6,14.21,,,,,
3435,11/01/22 12:30:00 AM,25911.1,30409.7,14.18,,,,,
3436,11/01/22 12:45:00 AM,25806.9,30413.9,14.18,,,,,
3437,11/01/22 01:00:00 AM,25855.9,30401.1,14.22,,,,,
3438,11/01/22 01:15:00 AM,25911.1,30401.1,14.23,,,,,
3439,11/01/22 01:30:00 AM,25905.0,30371.3,14.23,,,,,
3440,11/01/22 01:45:00 AM,25960.4,30448.2,14.21,,,,,
3441,11/01/22 02:00:00 AM,25855.9,30433.2,14.19,,,,,
3442,11/01/22 02:15:00 AM,25862.0,30456.7,14.16,,,,,
3443,11/01/22 02:30:00 AM,25911.1,30456.7,14.14,,,,,
3444,11/01/22 02:45:00 AM,25911.1,30456.7,14.17,,,,,
3445,11/01/22 03:00:00 AM,25911.1,30491.0,14.17,,,,,
3446,11/01/22 03:15:00 AM,25966.5,30497.5,14.13,,,,,
3447,11/01/22 03:30:00 AM,25911.1,30521.1,14.12,,,,,
3448,11/01/22 03:45:00 AM,26022.1,30574.9,14.12,,,,,
3449,11/01/22 04:00:00 AM,26022.1,30577.0,14.12,,,,,
3450,11/01/22 04:15:00 AM,25966.5,30570.6,14.14,,,,,
3451,11/01/22 04:30:00 AM,26022.1,30574.9,14.14,,,,,
3452,11/01/22 04:45:00 AM,26015.9,30583.5,14.16,,,,,
3453,11/01/22 05:00:00 AM,25446.2,29912.1,14.17,,,,,
3454,11/01/22 05:15:00 AM,26015.9,30602.9,14.17,,,,,
3455,11/01/22 05:30:00 AM,26015.9,30581.3,14.16,,,,,
3456,11/01/22 05:45:00 AM,26065.3,30605.1,14.17,,,,,
3457,11/01/22 06:00:00 AM,26121.0,30626.6,14.17,,,,,
3458,11/01/22 06:15:00 AM,26114.8,30669.9,14.17,,,,,
3459,11/01/22 06:30:00 AM,26114.8,30689.4,14.17,,,,,
3460,11/01/22 06:45:00 AM,26065.3,30674.2,14.17,,,,,
3461,11/01/22 07:00:00 AM,26114.8,30715.4,14.18,,,,,
