Plot Title: 20674248_East_Dennis,,,,,,,,
#,Date Time GMT-04:00,"High Range ?S/cm (LGR S/N20674248, SEN S/N20674248)","TempC (LGR S/N: 20674248, SEN S/N: 20674248)",Coupler Detached (LGR S/N: 20674248),,,,
6130,8/4/2022 4:15,24793.3,21.37,,,,,
6131,8/4/2022 4:30,24632.5,21.18,,,,,
6132,8/4/2022 4:45,24698,21.08,,,,,
6133,8/4/2022 5:00,25217.2,21.15,,,,,
6134,8/4/2022 5:15,25318.1,21.26,,,,,
6135,8/4/2022 5:30,25342.9,21.34,,,,,
6136,8/4/2022 5:45,28263.7,21.42,,,,,
6137,8/4/2022 6:00,28033.9,21.51,,,,,
6138,8/4/2022 6:15,28559.8,21.64,,,,,
6139,8/4/2022 6:30,29168.2,21.84,,,,,
6140,8/4/2022 6:45,30582.7,21.91,,,,,
6141,8/4/2022 7:00,30177,21.92,,,,,
6142,8/4/2022 7:15,29213.5,22,,,,,
6143,8/4/2022 7:30,29324.9,22,,,,,
6144,8/4/2022 7:45,29140.6,21.98,,,,,
6145,8/4/2022 8:00,28879.4,22.03,,,,,
6146,8/4/2022 8:15,28642.1,22.13,,,,,
6147,8/4/2022 8:30,27759.8,22.39,,,,,
6148,8/4/2022 8:45,27368.3,22.68,,,,,
6149,8/4/2022 9:00,26826.3,23.1,,,,,
6150,8/4/2022 9:15,21416,23.84,,,,,
6151,8/4/2022 9:30,26241.3,24.8,,,,,
6152,8/4/2022 9:45,24963.5,25.18,,,,,
6153,8/4/2022 10:00,23916.1,25.52,,,,,
6154,8/4/2022 10:15,24993.3,26.34,,,,,
6155,8/4/2022 10:30,25768.9,27.77,,,,,
6156,8/4/2022 10:45,26267.9,28.65,,,,,
6157,8/4/2022 11:00,26758.2,29.59,,,,,
6158,8/4/2022 11:15,26518.2,29.11,,,,,
6159,8/4/2022 11:30,37805.2,29.62,,,,,
6160,8/4/2022 11:45,40782,29.38,,,,,
6161,8/4/2022 12:00,40993.5,29.88,,,,,
6162,8/4/2022 12:15,39356.6,26.69,,,,,
6163,8/4/2022 12:30,39604.5,26.67,,,,,
6164,8/4/2022 12:45,38929.2,25.7,,,,,
6165,8/4/2022 13:00,39339,26.47,,,,,
6166,8/4/2022 13:15,39168.1,25.55,,,,,
6167,8/4/2022 13:30,39352.2,25.93,,,,,
6168,8/4/2022 13:45,38654.5,24.89,,,,,
6169,8/4/2022 14:00,38778.6,24.89,,,,,
6170,8/4/2022 14:15,38744.3,24.93,,,,,
6171,8/4/2022 14:30,39046.2,25.41,,,,,
6172,8/4/2022 14:45,38353.7,24.12,,,,,
6173,8/4/2022 15:00,38032,23.51,,,,,
6174,8/4/2022 15:15,37784.7,23.1,,,,,
6175,8/4/2022 15:30,37706.9,23.01,,,,,
6176,8/4/2022 15:45,37723.3,23,,,,,
6177,8/4/2022 16:00,37838,23.08,,,,,
6178,8/4/2022 16:15,37788.8,22.99,,,,,
6179,8/4/2022 16:30,37801.1,22.9,,,,,
6180,8/4/2022 16:45,37764.2,23.01,,,,,
6181,8/4/2022 17:00,37702.9,22.95,,,,,
6182,8/4/2022 17:15,37846.2,23.1,,,,,
6183,8/4/2022 17:30,36710.2,20.91,,,,,
6184,8/4/2022 17:45,36462.6,20.64,,,,,
6185,8/4/2022 18:00,36451,20.53,,,,,
6186,8/4/2022 18:15,36324.6,20.33,,,,,
6187,8/4/2022 18:30,36370.5,20.35,,,,,
6188,8/4/2022 18:45,36389.6,20.33,,,,,
6189,8/4/2022 19:00,36359,20.46,,,,,
6190,8/4/2022 19:15,36470.3,20.53,,,,,
6191,8/4/2022 19:30,36485.6,20.6,,,,,
6192,8/4/2022 19:45,36474.1,20.62,,,,,
6193,8/4/2022 20:00,36574.4,20.77,,,,,
6194,8/4/2022 20:15,37278.5,22.14,,,,,
6195,8/4/2022 20:30,37682.5,22.9,,,,,
6196,8/4/2022 20:45,38278,24.09,,,,,
6197,8/4/2022 21:00,38307.4,24.13,,,,,
6198,8/4/2022 21:15,38577.8,24.61,,,,,
6199,8/4/2022 21:30,38548.1,24.56,,,,,
6200,8/4/2022 21:45,38416.9,24.44,,,,,
6201,8/4/2022 22:00,38341,24.22,,,,,
6202,8/4/2022 22:15,38299,24.18,,,,,
6203,8/4/2022 22:30,38315.8,24.12,,,,,
6204,8/4/2022 22:45,38240.3,24.04,,,,,
6205,8/4/2022 23:00,38252.9,23.95,,,,,
6206,8/4/2022 23:15,38148.4,23.85,,,,,
6207,8/4/2022 23:30,38069.4,23.75,,,,,
6208,8/4/2022 23:45,37899.7,23.57,,,,,
6209,8/5/2022 0:00,37809.3,23.68,,,,,
6210,8/5/2022 0:15,37883.3,23.76,,,,,
6211,8/5/2022 0:30,37941,23.89,,,,,
6212,8/5/2022 0:45,37797,23.9,,,,,
6213,8/5/2022 1:00,37629.5,22.76,,,,,
6214,8/5/2022 1:15,37398.8,22.07,,,,,
6215,8/5/2022 1:30,37427,22.17,,,,,
6216,8/5/2022 1:45,37354.6,22.22,,,,,
6217,8/5/2022 2:00,37406.9,22.27,,,,,
6218,8/5/2022 2:15,36949,22.02,,,,,
6219,8/5/2022 2:30,37262.5,22.02,,,,,
6220,8/5/2022 2:45,36905.7,21.67,,,,,
6221,8/5/2022 3:00,36992.4,21.52,,,,,
6222,8/5/2022 3:15,36901.8,21.32,,,,,
6223,8/5/2022 3:30,36917.5,21.3,,,,,
6224,8/5/2022 3:45,36842.9,21.2,,,,,
6225,8/5/2022 4:00,36846.9,21.2,,,,,
6226,8/5/2022 4:15,36878.2,21.21,,,,,
6227,8/5/2022 4:30,36803.8,21.16,,,,,
6228,8/5/2022 4:45,36803.8,21.14,,,,,
6229,8/5/2022 5:00,36866.5,21.16,,,,,
6230,8/5/2022 5:15,36772.5,21.18,,,,,
6231,8/5/2022 5:30,36784.2,21.16,,,,,
6232,8/5/2022 5:45,36835.1,21.16,,,,,
6233,8/5/2022 6:00,36850.8,21.11,,,,,
6234,8/5/2022 6:15,36823.4,21.19,,,,,
6235,8/5/2022 6:30,36874.3,21.24,,,,,
6236,8/5/2022 6:45,36878.2,21.22,,,,,
6237,8/5/2022 7:00,36850.8,21.22,,,,,
6238,8/5/2022 7:15,36893.9,21.26,,,,,
6239,8/5/2022 7:30,36949,21.3,,,,,
6240,8/5/2022 7:45,36890,21.35,,,,,
6241,8/5/2022 8:00,36952.9,21.43,,,,,
6242,8/5/2022 8:15,37031.9,21.53,,,,,
6243,8/5/2022 8:30,37051.6,21.65,,,,,
6244,8/5/2022 8:45,37039.8,21.83,,,,,
6245,8/5/2022 9:00,37103.1,22.06,,,,,
6246,8/5/2022 9:15,37262.5,22.34,,,,,
6247,8/5/2022 9:30,37556.4,22.82,,,,,
6248,8/5/2022 9:45,37723.3,23.19,,,,,
6249,8/5/2022 10:00,38240.3,24.22,,,,,
6250,8/5/2022 10:15,39141.9,25.63,,,,,
6251,8/5/2022 10:30,39533.4,26.45,,,,,
6252,8/5/2022 10:45,39502.3,26.45,,,,,
6253,8/5/2022 11:00,39702.6,26.93,,,,,
6254,8/5/2022 11:15,39859.6,27.26,,,,,
6255,8/5/2022 11:30,40122,27.88,,,,,
6256,8/5/2022 11:45,40410.5,28.37,,,,,
6257,8/5/2022 12:00,40725.9,29.08,,,,,
6258,8/5/2022 12:15,40861.7,29.7,,,,,
6259,8/5/2022 12:30,40401.3,28.94,,,,,
6260,8/5/2022 12:45,40433.6,29.37,,,,,
6261,8/5/2022 13:00,39832.6,28.9,,,,,
6262,8/5/2022 13:15,38890.4,25.43,,,,,
6263,8/5/2022 13:30,38395.8,24.56,,,,,
6264,8/5/2022 13:45,38989.8,26.28,,,,,
6265,8/5/2022 14:00,38328.4,24.84,,,,,
6266,8/5/2022 14:15,37957.5,23.49,,,,,
6267,8/5/2022 14:30,37560.4,22.82,,,,,
6268,8/5/2022 14:45,37609.2,22.88,,,,,
6269,8/5/2022 15:00,37588.8,22.82,,,,,
6270,8/5/2022 15:15,37641.7,23.05,,,,,
6271,8/5/2022 15:30,37658,22.97,,,,,
6272,8/5/2022 15:45,37459.3,22.65,,,,,
6273,8/5/2022 16:00,37302.5,22.29,,,,,
6274,8/5/2022 16:15,37178.7,22.16,,,,,
6275,8/5/2022 16:30,37166.7,22.07,,,,,
6276,8/5/2022 16:45,37206.6,22.05,,,,,
6277,8/5/2022 17:00,37150.8,22.05,,,,,
6278,8/5/2022 17:15,37035.8,22.01,,,,,
6279,8/5/2022 17:30,37123,21.96,,,,,
6280,8/5/2022 17:45,37043.7,21.94,,,,,
6281,8/5/2022 18:00,36988.4,21.78,,,,,
6282,8/5/2022 18:15,36933.2,21.67,,,,,
6283,8/5/2022 18:30,36846.9,21.7,,,,,
6284,8/5/2022 18:45,37222.5,22.34,,,,,
6285,8/5/2022 19:00,37402.9,22.65,,,,,
6286,8/5/2022 19:15,37463.3,22.76,,,,,
6287,8/5/2022 19:30,37499.7,22.79,,,,,
6288,8/5/2022 19:45,37540.2,22.84,,,,,
6289,8/5/2022 20:00,37568.6,22.77,,,,,
6290,8/5/2022 20:15,37532.1,22.78,,,,,
6291,8/5/2022 20:30,37564.5,22.79,,,,,
6292,8/5/2022 20:45,37560.4,22.92,,,,,
6293,8/5/2022 21:00,37528,22.95,,,,,
6294,8/5/2022 21:15,37658,22.95,,,,,
6295,8/5/2022 21:30,37686.5,23.05,,,,,
6296,8/5/2022 21:45,37706.9,23.04,,,,,
6297,8/5/2022 22:00,37629.5,22.94,,,,,
6298,8/5/2022 22:15,37560.4,22.89,,,,,
6299,8/5/2022 22:30,37609.2,22.86,,,,,
6300,8/5/2022 22:45,37605.1,22.79,,,,,
6301,8/5/2022 23:00,37568.6,22.76,,,,,
6302,8/5/2022 23:15,37528,22.76,,,,,
6303,8/5/2022 23:30,37447.2,22.74,,,,,
6304,8/5/2022 23:45,37560.4,22.73,,,,,
6305,8/6/2022 0:00,37447.2,22.71,,,,,
6306,8/6/2022 0:15,37532.1,22.67,,,,,
6307,8/6/2022 0:30,37524,22.63,,,,,
6308,8/6/2022 0:45,37499.7,22.6,,,,,
6309,8/6/2022 1:00,37374.7,22.55,,,,,
6310,8/6/2022 1:15,37386.8,22.68,,,,,
6311,8/6/2022 1:30,37475.4,23.09,,,,,
6312,8/6/2022 1:45,37294.5,23.16,,,,,
6313,8/6/2022 2:00,37511.8,22.66,,,,,
6314,8/6/2022 2:15,37286.5,22.14,,,,,
6315,8/6/2022 2:30,37447.2,22.25,,,,,
6316,8/6/2022 2:45,37346.6,22.11,,,,,
6317,8/6/2022 3:00,37366.7,22.1,,,,,
6318,8/6/2022 3:15,37306.5,22.19,,,,,
6319,8/6/2022 3:30,37282.5,22.11,,,,,
6320,8/6/2022 3:45,37266.5,22.02,,,,,
6321,8/6/2022 4:00,37226.5,22.01,,,,,
6322,8/6/2022 4:15,37290.5,22.05,,,,,
6323,8/6/2022 4:30,37206.6,21.98,,,,,
6324,8/6/2022 4:45,37262.5,21.98,,,,,
6325,8/6/2022 5:00,37342.6,21.98,,,,,
6326,8/6/2022 5:15,37366.7,22.03,,,,,
6327,8/6/2022 5:30,37419,22.1,,,,,
6328,8/6/2022 5:45,37398.8,22.1,,,,,
6329,8/6/2022 6:00,37262.5,22.1,,,,,
6330,8/6/2022 6:15,37330.5,22.01,,,,,
6331,8/6/2022 6:30,37306.5,22.01,,,,,
6332,8/6/2022 6:45,37370.7,22.06,,,,,
6333,8/6/2022 7:00,37370.7,22.13,,,,,
6334,8/6/2022 7:15,37495.7,22.17,,,,,
6335,8/6/2022 7:30,37435.1,22.14,,,,,
6336,8/6/2022 7:45,37414.9,22.19,,,,,
6337,8/6/2022 8:00,37459.3,22.22,,,,,
6338,8/6/2022 8:15,37423,22.27,,,,,
6339,8/6/2022 8:30,37524,22.38,,,,,
6340,8/6/2022 8:45,37318.5,22.4,,,,,
6341,8/6/2022 9:00,37584.8,22.57,,,,,
6342,8/6/2022 9:15,37540.2,22.61,,,,,
6343,8/6/2022 9:30,37524,22.74,,,,,
6344,8/6/2022 9:45,37719.2,22.94,,,,,
6345,8/6/2022 10:00,37727.4,23.25,,,,,
6346,8/6/2022 10:15,38027.9,23.64,,,,,
6347,8/6/2022 10:30,38061.1,24.23,,,,,
6348,8/6/2022 10:45,38450.7,24.88,,,,,
6349,8/6/2022 11:00,39378.6,26.18,,,,,
6350,8/6/2022 11:15,39913.6,27.48,,,,,
6351,8/6/2022 11:30,40112.9,27.86,,,,,
6352,8/6/2022 11:45,40355.3,28.3,,,,,
6353,8/6/2022 12:00,40489,28.7,,,,,
6354,8/6/2022 12:15,40549.1,29.16,,,,,
6355,8/6/2022 12:30,40772.6,29.68,,,,,
6356,8/6/2022 12:45,41206.8,30.27,,,,,
6357,8/6/2022 13:00,41302.3,30.91,,,,,
6358,8/6/2022 13:15,41402.9,31.03,,,,,
6359,8/6/2022 13:30,41187.8,30.95,,,,,
6360,8/6/2022 13:45,40866.4,30.79,,,,,
6361,8/6/2022 14:00,39698.1,27.98,,,,,
6362,8/6/2022 14:15,39837.1,27.64,,,,,
6363,8/6/2022 14:30,40424.3,28.86,,,,,
6364,8/6/2022 14:45,39533.4,27.23,,,,,
6365,8/6/2022 15:00,39111.4,26.25,,,,,
6366,8/6/2022 15:15,39059.2,26.19,,,,,
6367,8/6/2022 15:30,38981.1,25.9,,,,,
6368,8/6/2022 15:45,39229.3,26.52,,,,,
6369,8/6/2022 16:00,39260,26.55,,,,,
6370,8/6/2022 16:15,39137.5,26.32,,,,,
6371,8/6/2022 16:30,38265.5,24.63,,,,,
6372,8/6/2022 16:45,37908,23.76,,,,,
6373,8/6/2022 17:00,37743.7,23.36,,,,,
6374,8/6/2022 17:15,37641.7,23.11,,,,,
6375,8/6/2022 17:30,37528,22.88,,,,,
6376,8/6/2022 17:45,37419,22.78,,,,,
6377,8/6/2022 18:00,37459.3,22.74,,,,,
6378,8/6/2022 18:15,37435.1,22.71,,,,,
6379,8/6/2022 18:30,37455.3,22.7,,,,,
6380,8/6/2022 18:45,37423,22.65,,,,,
6381,8/6/2022 19:00,37382.8,22.67,,,,,
6382,8/6/2022 19:15,37459.3,22.77,,,,,
6383,8/6/2022 19:30,37423,22.63,,,,,
6384,8/6/2022 19:45,37402.9,22.6,,,,,
6385,8/6/2022 20:00,37386.8,22.54,,,,,
6386,8/6/2022 20:15,37350.6,22.49,,,,,
6387,8/6/2022 20:30,37322.5,22.44,,,,,
6388,8/6/2022 20:45,36586,22.44,,,,,
6389,8/6/2022 21:00,37310.5,22.45,,,,,
6390,8/6/2022 21:15,37350.6,22.46,,,,,
6391,8/6/2022 21:30,37095.2,22.51,,,,,
6392,8/6/2022 21:45,37953.4,23.66,,,,,
6393,8/6/2022 22:00,38110.9,23.89,,,,,
6394,8/6/2022 22:15,38198.5,23.96,,,,,
6395,8/6/2022 22:30,38156.8,24.13,,,,,
6396,8/6/2022 22:45,38286.4,24.13,,,,,
6397,8/6/2022 23:00,38261.3,24.09,,,,,
6398,8/6/2022 23:15,37903.9,24,,,,,
6399,8/6/2022 23:30,38065.2,23.89,,,,,
6400,8/6/2022 23:45,38044.5,23.8,,,,,
6401,8/7/2022 0:00,38102.6,23.77,,,,,
6402,8/7/2022 0:15,37949.2,23.74,,,,,
6403,8/7/2022 0:30,38011.3,23.71,,,,,
6404,8/7/2022 0:45,38069.4,23.69,,,,,
6405,8/7/2022 1:00,38069.4,23.65,,,,,
6406,8/7/2022 1:15,37961.6,23.63,,,,,
6407,8/7/2022 1:30,37990.6,23.58,,,,,
6408,8/7/2022 1:45,37998.9,23.52,,,,,
6409,8/7/2022 2:00,37342.6,23.47,,,,,
6410,8/7/2022 2:15,36543.5,23.41,,,,,
6411,8/7/2022 2:30,37739.6,23.59,,,,,
6412,8/7/2022 2:45,37747.8,23.53,,,,,
6413,8/7/2022 3:00,37682.5,23.44,,,,,
6414,8/7/2022 3:15,37751.9,23.1,,,,,
6415,8/7/2022 3:30,37658,22.99,,,,,
6416,8/7/2022 3:45,37467.4,22.87,,,,,
6417,8/7/2022 4:00,37258.5,22.46,,,,,
6418,8/7/2022 4:15,37146.8,22.32,,,,,
6419,8/7/2022 4:30,37099.2,22.27,,,,,
6420,8/7/2022 4:45,37016,22.27,,,,,
6421,8/7/2022 5:00,37111.1,22.24,,,,,
6422,8/7/2022 5:15,37170.7,22.18,,,,,
6423,8/7/2022 5:30,37162.7,22.17,,,,,
6424,8/7/2022 5:45,37198.6,22.19,,,,,
6425,8/7/2022 6:00,37170.7,22.16,,,,,
6426,8/7/2022 6:15,37027.9,22.14,,,,,
6427,8/7/2022 6:30,37206.6,22.17,,,,,
6428,8/7/2022 6:45,37111.1,22.19,,,,,
6429,8/7/2022 7:00,37008.1,22.01,,,,,
6430,8/7/2022 7:15,37051.6,22.1,,,,,
6431,8/7/2022 7:30,37138.9,22.22,,,,,
6432,8/7/2022 7:45,37059.5,21.96,,,,,
6433,8/7/2022 8:00,36988.4,21.94,,,,,
6434,8/7/2022 8:15,37111.1,21.97,,,,,
6435,8/7/2022 8:30,37150.8,22.07,,,,,
6436,8/7/2022 8:45,37067.5,22.02,,,,,
6437,8/7/2022 9:00,37008.1,22.02,,,,,
6438,8/7/2022 9:15,37047.7,22.35,,,,,
6439,8/7/2022 9:30,37067.5,22.73,,,,,
6440,8/7/2022 9:45,37431.1,22.83,,,,,
6441,8/7/2022 10:00,37103.1,22.89,,,,,
6442,8/7/2022 10:15,37318.5,22.93,,,,,
6443,8/7/2022 10:30,37515.9,23.08,,,,,
6444,8/7/2022 10:45,37568.6,23.25,,,,,
6445,8/7/2022 11:00,37727.4,23.39,,,,,
6446,8/7/2022 11:15,37941,23.85,,,,,
6447,8/7/2022 11:30,38081.8,24.4,,,,,
6448,8/7/2022 11:45,38505.7,25.33,,,,,
6449,8/7/2022 12:00,39295.1,27.07,,,,,
6450,8/7/2022 12:15,39493.5,27.43,,,,,
6451,8/7/2022 12:30,39783.2,27.98,,,,,
6452,8/7/2022 12:45,39900.1,28.49,,,,,
6453,8/7/2022 13:00,40158.5,29.12,,,,,
6454,8/7/2022 13:15,40350.7,29.55,,,,,
6455,8/7/2022 13:30,40479.7,29.86,,,,,
6456,8/7/2022 13:45,40461.2,29.75,,,,,
6457,8/7/2022 14:00,40507.5,29.9,,,,,
6458,8/7/2022 14:15,40452,29.89,,,,,
6459,8/7/2022 14:30,40346.1,29.83,,,,,
6460,8/7/2022 14:45,40373.7,29.99,,,,,
6461,8/7/2022 15:00,38955.2,26.94,,,,,
6462,8/7/2022 15:15,39573.3,28.09,,,,,
6463,8/7/2022 15:30,39868.6,28.75,,,,,
6464,8/7/2022 15:45,39007.1,27.07,,,,,
6465,8/7/2022 16:00,38658.8,26.52,,,,,
6466,8/7/2022 16:15,38548.1,26.45,,,,,
6467,8/7/2022 16:30,38628.9,26.18,,,,,
6468,8/7/2022 16:45,37186.6,23.92,,,,,
6469,8/7/2022 17:00,37067.5,23.82,,,,,
6470,8/7/2022 17:15,36980.5,23.53,,,,,
6471,8/7/2022 17:30,37055.6,22.98,,,,,
6472,8/7/2022 17:45,36811.6,22.72,,,,,
6473,8/7/2022 18:00,36760.8,22.5,,,,,
6474,8/7/2022 18:15,36497.2,22.25,,,,,
6475,8/7/2022 18:30,36714.1,22.08,,,,,
6476,8/7/2022 18:45,36846.9,22.06,,,,,
6477,8/7/2022 19:00,36846.9,21.98,,,,,
6478,8/7/2022 19:15,36886.1,22.03,,,,,
6479,8/7/2022 19:30,36878.2,22.08,,,,,
6480,8/7/2022 19:45,36882.1,22.07,,,,,
6481,8/7/2022 20:00,36874.3,22.08,,,,,
6482,8/7/2022 20:15,36913.6,22.14,,,,,
6483,8/7/2022 20:30,36933.2,22.14,,,,,
6484,8/7/2022 20:45,36937.2,22.16,,,,,
6485,8/7/2022 21:00,37111.1,22.41,,,,,
6486,8/7/2022 21:15,37262.5,22.76,,,,,
6487,8/7/2022 21:30,37483.5,23.16,,,,,
6488,8/7/2022 21:45,37597,23.33,,,,,
6489,8/7/2022 22:00,37645.8,23.52,,,,,
6490,8/7/2022 22:15,37670.2,23.6,,,,,
6491,8/7/2022 22:30,37747.8,23.66,,,,,
6492,8/7/2022 22:45,37772.4,23.7,,,,,
6493,8/7/2022 23:00,37760.1,23.68,,,,,
6494,8/7/2022 23:15,37617.3,23.46,,,,,
6495,8/7/2022 23:30,37556.4,23.41,,,,,
6496,8/7/2022 23:45,37637.6,23.38,,,,,
6497,8/8/2022 0:00,37625.4,23.41,,,,,
6498,8/8/2022 0:15,37572.6,23.39,,,,,
6499,8/8/2022 0:30,37491.6,23.37,,,,,
6500,8/8/2022 0:45,37556.4,23.33,,,,,
6501,8/8/2022 1:00,37528,23.31,,,,,
6502,8/8/2022 1:15,37423,23.3,,,,,
6503,8/8/2022 1:30,37487.6,23.26,,,,,
6504,8/8/2022 1:45,37463.3,23.25,,,,,
6505,8/8/2022 2:00,37394.8,23.21,,,,,
6506,8/8/2022 2:15,37390.8,23.17,,,,,
6507,8/8/2022 2:30,37402.9,23.11,,,,,
6508,8/8/2022 2:45,37410.9,23.05,,,,,
6509,8/8/2022 3:00,37326.5,23,,,,,
6510,8/8/2022 3:15,37318.5,22.94,,,,,
6511,8/8/2022 3:30,37246.5,23.01,,,,,
6512,8/8/2022 3:45,37246.5,23.26,,,,,
6513,8/8/2022 4:00,37222.5,23.09,,,,,
6514,8/8/2022 4:15,37035.8,22.61,,,,,
6515,8/8/2022 4:30,36933.2,22.17,,,,,
6516,8/8/2022 4:45,37023.9,22.19,,,,,
6517,8/8/2022 5:00,37087.3,22.17,,,,,
6518,8/8/2022 5:15,36929.3,21.92,,,,,
6519,8/8/2022 5:30,36799.9,21.8,,,,,
6520,8/8/2022 5:45,36760.8,21.79,,,,,
6521,8/8/2022 6:00,36416.5,21.68,,,,,
6522,8/8/2022 6:15,36605.3,21.38,,,,,
6523,8/8/2022 6:30,36613.1,21.4,,,,,
6524,8/8/2022 6:45,36682.9,21.47,,,,,
6525,8/8/2022 7:00,36725.7,21.54,,,,,
6526,8/8/2022 7:15,36803.8,21.58,,,,,
6527,8/8/2022 7:30,36839,21.47,,,,,
6528,8/8/2022 7:45,36796,21.47,,,,,
6529,8/8/2022 8:00,36839,21.57,,,,,
6530,8/8/2022 8:15,36901.8,21.67,,,,,
6531,8/8/2022 8:30,36929.3,21.8,,,,,
6532,8/8/2022 8:45,36929.3,21.76,,,,,
6533,8/8/2022 9:00,36992.4,21.92,,,,,
6534,8/8/2022 9:15,37127,22.19,,,,,
6535,8/8/2022 9:30,37210.6,22.3,,,,,
6536,8/8/2022 9:45,37170.7,22.45,,,,,
6537,8/8/2022 10:00,37178.7,22.52,,,,,
6538,8/8/2022 10:15,37234.5,22.62,,,,,
6539,8/8/2022 10:30,37254.5,22.78,,,,,
6540,8/8/2022 10:45,37282.5,22.84,,,,,
6541,8/8/2022 11:00,37503.7,23.15,,,,,
6542,8/8/2022 11:15,37447.2,23.1,,,,,
6543,8/8/2022 11:30,37511.8,23.1,,,,,
6544,8/8/2022 11:45,37528,23.25,,,,,
6545,8/8/2022 12:00,37690.6,23.62,,,,,
6546,8/8/2022 12:15,37953.4,24.19,,,,,
6547,8/8/2022 12:30,38374.7,25.18,,,,,
6548,8/8/2022 12:45,38718.6,26.17,,,,,
6549,8/8/2022 13:00,39387.4,27.54,,,,,
6550,8/8/2022 13:15,39972.3,28.73,,,,,
6551,8/8/2022 13:30,40085.7,29,,,,,
6552,8/8/2022 13:45,40259,29.26,,,,,
6553,8/8/2022 14:00,40433.6,29.72,,,,,
6554,8/8/2022 14:15,40387.5,29.75,,,,,
6555,8/8/2022 14:30,40332.3,29.84,,,,,
6556,8/8/2022 14:45,40628,29.92,,,,,
6557,8/8/2022 15:00,40586.2,30.08,,,,,
6558,8/8/2022 15:15,40452,30.02,,,,,
6559,8/8/2022 15:30,40526,30.1,,,,,
6560,8/8/2022 15:45,40461.2,30.03,,,,,
6561,8/8/2022 16:00,38851.6,26.35,,,,,
6562,8/8/2022 16:15,40208.7,28.87,,,,,
6563,8/8/2022 16:30,39742.9,28.07,,,,,
6564,8/8/2022 16:45,37986.5,24.68,,,,,
6565,8/8/2022 17:00,38286.4,25.21,,,,,
6566,8/8/2022 17:15,39400.7,27.33,,,,,
6567,8/8/2022 17:30,38019.6,24.56,,,,,
6568,8/8/2022 17:45,37653.9,24.04,,,,,
6569,8/8/2022 18:00,37298.5,23.14,,,,,
6570,8/8/2022 18:15,37012.1,22.55,,,,,
6571,8/8/2022 18:30,36866.5,22.32,,,,,
6572,8/8/2022 18:45,36478,21.65,,,,,
6573,8/8/2022 19:00,36233.2,21.13,,,,,
6574,8/8/2022 19:15,36104.3,20.82,,,,,
6575,8/8/2022 19:30,35983.9,20.44,,,,,
6576,8/8/2022 19:45,35752.5,20.17,,,,,
6577,8/8/2022 20:00,35696.9,20.06,,,,,
6578,8/8/2022 20:15,35715.4,20.06,,,,,
6579,8/8/2022 20:30,35741.4,20.07,,,,,
6580,8/8/2022 20:45,35793.3,20.08,,,,,
6581,8/8/2022 21:00,35715.4,20,,,,,
6582,8/8/2022 21:15,35711.7,20.02,,,,,
6583,8/8/2022 21:30,35763.6,20.16,,,,,
6584,8/8/2022 21:45,35797.1,20.16,,,,,
6585,8/8/2022 22:00,35667.3,19.99,,,,,
6586,8/8/2022 22:15,35748.8,20.15,,,,,
6587,8/8/2022 22:30,35849.2,20.33,,,,,
6588,8/8/2022 22:45,36013.9,20.62,,,,,
6589,8/8/2022 23:00,36119.5,20.93,,,,,
6590,8/8/2022 23:15,36439.5,21.45,,,,,
6591,8/8/2022 23:30,36370.5,21.53,,,,,
6592,8/8/2022 23:45,36393.5,21.59,,,,,
6593,8/9/2022 0:00,36504.9,21.7,,,,,
6594,8/9/2022 0:15,36543.5,21.7,,,,,
6595,8/9/2022 0:30,36574.4,21.63,,,,,
6596,8/9/2022 0:45,36613.1,21.69,,,,,
6597,8/9/2022 1:00,36574.4,21.78,,,,,
6598,8/9/2022 1:15,36679,21.79,,,,,
6599,8/9/2022 1:30,36675.2,21.84,,,,,
6600,8/9/2022 1:45,36772.5,22.14,,,,,
6601,8/9/2022 2:00,36909.6,22.43,,,,,
6602,8/9/2022 2:15,36968.7,22.46,,,,,
6603,8/9/2022 2:30,36972.6,22.55,,,,,
6604,8/9/2022 2:45,37012.1,22.62,,,,,
6605,8/9/2022 3:00,36968.7,22.68,,,,,
6606,8/9/2022 3:15,37004.2,22.74,,,,,
6607,8/9/2022 3:30,37016,22.79,,,,,
6608,8/9/2022 3:45,37107.1,22.83,,,,,
6609,8/9/2022 4:00,37099.2,22.88,,,,,
6610,8/9/2022 4:15,36964.7,22.92,,,,,
6611,8/9/2022 4:30,36968.7,22.89,,,,,
6612,8/9/2022 4:45,37095.2,23.08,,,,,
6613,8/9/2022 5:00,37138.9,23.21,,,,,
6614,8/9/2022 5:15,36138.4,21.21,,,,,
6615,8/9/2022 5:30,36157.3,21.07,,,,,
6616,8/9/2022 5:45,36694.6,22.1,,,,,
6617,8/9/2022 6:00,36466.4,21.42,,,,,
6618,8/9/2022 6:15,35897.7,20.35,,,,,
6619,8/9/2022 6:30,35774.8,20.35,,,,,
6620,8/9/2022 6:45,35800.8,20.35,,,,,
6621,8/9/2022 7:00,35771,20.1,,,,,
6622,8/9/2022 7:15,35593.6,20.11,,,,,
6623,8/9/2022 7:30,35685.8,19.95,,,,,
6624,8/9/2022 7:45,35439.7,19.67,,,,,
6625,8/9/2022 8:00,35374.1,19.51,,,,,
6626,8/9/2022 8:15,35261.6,19.24,,,,,
6627,8/9/2022 8:30,35149.8,19.02,,,,,
6628,8/9/2022 8:45,35149.8,19.01,,,,,
6629,8/9/2022 9:00,35182.2,19.02,,,,,
