"","datetime","ChlRFU","Depth","DO_pct","DO_mgl","Sal","Turb","pH","Temp","Vert_Pos","Battery_V","season","Alk_pred"
"16312","2022-11-14 09:00:00 EST",0.59,1.048,98,8.41,32.14,-0.21,8,13.219,1.048,5.53,"Autumn",2201.17392540698
"16412","2022-11-14 10:00:00 EST",0.46,1.054,97.6,8.39,32.19,-0.26,8,13.162,1.054,5.53,"Autumn",2206.2449504945
"16512","2022-11-14 11:00:00 EST",0.31,1.059,99.3,8.52,32.25,-0.18,8.01,13.235,1.06,5.53,"Autumn",2211.72814057895
"16612","2022-11-14 12:00:00 EST",0.31,1.061,100.1,8.58,32.27,-0.22,8.01,13.234,1.063,5.53,"Autumn",2213.66373256269
"16712","2022-11-14 13:00:00 EST",0.3,1.063,100.8,8.64,32.28,-0.24,8.01,13.262,1.063,5.53,"Autumn",2214.51018385452
"16812","2022-11-14 14:00:00 EST",0.37,1.062,102.5,8.79,32.24,-0.27,8.02,13.233,1.062,5.53,"Autumn",2210.77098885901
"16912","2022-11-14 15:00:00 EST",0.71,1.068,103.1,8.87,32.18,-0.22,8.02,13.144,1.07,5.53,"Autumn",2205.35592211494
"17012","2022-11-14 16:00:00 EST",0.7,1.074,103.1,8.87,32.17,-0.29,8.02,13.108,1.073,5.54,"Autumn",2204.5435324933
"17112","2022-11-14 17:00:00 EST",0.77,1.079,102,8.79,32.15,-0.37,8.02,13.021,1.078,5.53,"Autumn",2202.98261888163
"17212","2022-11-14 18:00:00 EST",1.13,1.087,103.1,8.9,32.17,-0.33,8.02,12.965,1.088,5.53,"Autumn",2205.15238484792
"17312","2022-11-14 19:00:00 EST",1.17,1.098,103.3,8.92,32.16,-0.23,8.03,12.898,1.098,5.52,"Autumn",2204.47198419826
"17412","2022-11-14 20:00:00 EST",1.17,1.106,102.3,8.84,32.17,-0.29,8.03,12.898,1.106,5.53,"Autumn",2205.43765133575
"17512","2022-11-14 21:00:00 EST",1.13,1.111,102.3,8.86,32.17,-0.29,8.03,12.803,1.111,5.53,"Autumn",2205.84213366924
"17612","2022-11-14 22:00:00 EST",1.06,1.12,101.9,8.84,32.17,-0.26,8.03,12.709,1.12,5.53,"Autumn",2206.24235829395
"17712","2022-11-14 23:00:00 EST",1.2,1.126,101.3,8.8,32.17,-0.21,8.03,12.633,1.127,5.53,"Autumn",2206.56594416075
"17812","2022-11-15 00:00:00 EST",1.15,1.125,101.1,8.8,32.16,-0.28,8.03,12.576,1.125,5.53,"Autumn",2205.84296642335
"17912","2022-11-15 01:00:00 EST",1.15,1.128,100.4,8.75,32.17,-0.29,8.03,12.495,1.128,5.53,"Autumn",2207.1535079715
"18012","2022-11-15 02:00:00 EST",1.11,1.133,100.2,8.74,32.18,-0.21,8.03,12.432,1.133,5.53,"Autumn",2208.38741076172
"18112","2022-11-15 03:00:00 EST",1.11,1.136,99.9,8.73,32.18,-0.23,8.03,12.359,1.135,5.52,"Autumn",2208.69822350219
"18212","2022-11-15 04:00:00 EST",1.2,1.136,99.7,8.72,32.19,-0.34,8.02,12.318,1.136,5.53,"Autumn",2209.83845669939
"18312","2022-11-15 05:00:00 EST",0.98,1.136,99.7,8.72,32.2,-0.26,8.03,12.328,1.135,5.52,"Autumn",2210.76154674914
"18410","2022-11-15 06:00:00 EST",1.05,1.142,100,8.72,32.22,-0.29,8.03,12.435,1.142,5.53,"Autumn",2212.23730618534
"18512","2022-11-15 07:00:00 EST",1.09,1.147,99.5,8.68,32.23,-0.32,8.03,12.442,1.147,5.53,"Autumn",2213.17316936141
"18612","2022-11-15 08:00:00 EST",0.98,1.152,98.8,8.63,32.23,-0.26,8.02,12.366,1.154,5.52,"Autumn",2213.4967552282
"18712","2022-11-15 09:00:00 EST",0.77,1.159,99.3,8.67,32.22,-0.28,8.02,12.364,1.158,5.53,"Autumn",2212.53960350827
"18812","2022-11-15 10:00:00 EST",0.57,1.156,99.2,8.67,32.23,-0.29,8.02,12.338,1.156,5.52,"Autumn",2213.61597107386
"18912","2022-11-15 11:00:00 EST",0.39,1.159,100,8.74,32.23,-0.12,8.02,12.355,1.153,5.53,"Autumn",2213.54359002471
"19012","2022-11-15 12:00:00 EST",0.39,1.147,100.4,8.75,32.24,-0.35,8.02,12.428,1.147,5.53,"Autumn",2214.19844442173
"19112","2022-11-15 13:00:00 EST",0.54,1.143,103.1,8.97,32.23,-0.24,8.03,12.57,1.143,5.52,"Autumn",2212.6281826384
"19212","2022-11-15 14:00:00 EST",0.65,1.135,104.8,9.09,32.23,-0.31,8.04,12.685,1.135,5.53,"Autumn",2212.13854612944
"19312","2022-11-15 15:00:00 EST",0.9,1.134,105,9.1,32.22,-0.3,8.04,12.75,1.137,5.52,"Autumn",2210.89612792167
"19412","2022-11-15 16:00:00 EST",1.13,1.131,106.5,9.23,32.2,-0.29,8.05,12.709,1.13,5.53,"Autumn",2209.13935970641
"19512","2022-11-15 17:00:00 EST",1.39,1.129,106.8,9.27,32.19,-0.31,8.05,12.676,1.128,5.53,"Autumn",2208.31419695845
"19612","2022-11-15 18:00:00 EST",1.21,1.126,105.3,9.14,32.2,-0.35,8.05,12.669,1.126,5.52,"Autumn",2209.30966805736
"19712","2022-11-15 19:00:00 EST",1.43,1.117,106.4,9.24,32.2,-0.32,8.06,12.633,1.116,5.53,"Autumn",2209.4629455732
"19812","2022-11-15 20:00:00 EST",1.45,1.108,105.9,9.2,32.21,-0.32,8.06,12.636,1.107,5.52,"Autumn",2210.41583958437
"19912","2022-11-15 21:00:00 EST",1.55,1.112,106,9.21,32.21,-0.28,8.06,12.587,1.111,5.52,"Autumn",2210.62446731427
"20012","2022-11-15 22:00:00 EST",1.38,1.108,108.6,9.47,32.18,-0.32,8.08,12.454,1.108,5.53,"Autumn",2208.2937411687
"20112","2022-11-15 23:00:00 EST",1.26,1.104,108.9,9.51,32.2,-0.27,8.08,12.402,1.104,5.52,"Autumn",2210.4464762999
"20212","2022-11-16 00:00:00 EST",1.46,1.098,110,9.62,32.19,-0.31,8.08,12.296,1.098,5.53,"Autumn",2209.93212629241
"20312","2022-11-16 01:00:00 EST",1.22,1.089,109.5,9.61,32.16,-0.26,8.08,12.123,1.089,5.52,"Autumn",2207.77170849778
"20412","2022-11-16 02:00:00 EST",1.27,1.083,106.4,9.3,32.19,-0.3,8.06,12.308,1.084,5.52,"Autumn",2209.88103378713
"20512","2022-11-16 03:00:00 EST",1.24,1.07,106,9.28,32.17,-0.31,8.06,12.277,1.064,5.53,"Autumn",2208.08168848414
"20612","2022-11-16 04:00:00 EST",1.15,1.045,104.8,9.13,32.23,-0.32,8.05,12.468,1.044,5.52,"Autumn",2213.0624689333
"20712","2022-11-16 05:00:00 EST",1.55,1.03,104.9,9.12,32.24,-0.31,8.06,12.581,1.017,5.53,"Autumn",2213.54701497937
"20812","2022-11-16 06:00:00 EST",0.97,1.003,101.9,8.91,32.19,-0.15,8.03,12.307,1.01,5.52,"Autumn",2209.8852914959
"20912","2022-11-16 07:00:00 EST",1.1,0.978,102.9,8.98,32.19,-0.12,8.04,12.376,0.994,5.52,"Autumn",2209.59150959052
"21012","2022-11-16 08:00:00 EST",1.09,0.97,102.2,9.06,31.98,0.48,8.01,11.689,0.964,5.53,"Autumn",2192.23754563075
"21112","2022-11-16 09:00:00 EST",1.36,0.952,102.1,9,32.14,1.19,8.03,11.989,0.947,5.51,"Autumn",2206.41090719846
"21212","2022-11-16 10:00:00 EST",1.38,0.922,102.3,8.99,32.15,0.82,8.02,12.101,0.929,5.52,"Autumn",2206.89971095331
"21312","2022-11-16 11:00:00 EST",1.43,0.909,103.7,9.13,32.14,1.02,8.02,11.979,0.894,5.51,"Autumn",2206.4534842862
"21412","2022-11-16 12:00:00 EST",1.5,0.894,105.7,9.29,32.14,0.96,8.03,12.106,0.882,5.52,"Autumn",2205.91275527196
"21512","2022-11-16 13:00:00 EST",1.64,0.875,108.6,9.43,32.21,0.65,8.07,12.634,0.881,5.52,"Autumn",2210.42435500192
"21612","2022-11-16 14:00:00 EST",2.18,0.865,109.3,9.5,32.2,0.2,8.06,12.615,0.868,5.51,"Autumn",2209.53958433113
"21712","2022-11-16 15:00:00 EST",1.66,0.857,109.8,9.53,32.2,-0.01,8.07,12.649,0.852,5.53,"Autumn",2209.39482223283
"21812","2022-11-16 16:00:00 EST",1.55,0.872,109.8,9.53,32.2,-0.04,8.07,12.657,0.872,5.52,"Autumn",2209.36076056264
"21912","2022-11-16 17:00:00 EST",1.94,0.883,109.8,9.54,32.2,-0.11,8.07,12.628,0.885,5.52,"Autumn",2209.48423411707
"22012","2022-11-16 18:00:00 EST",1.89,0.9,108.4,9.44,32.2,-0.14,8.07,12.537,0.9,5.52,"Autumn",2209.87168561547
"22112","2022-11-16 19:00:00 EST",1.66,0.914,106.7,9.3,32.2,-0.14,8.06,12.464,0.915,5.52,"Autumn",2210.18249835594
"22212","2022-11-16 20:00:00 EST",1.75,0.918,105.5,9.21,32.2,-0.21,8.05,12.375,0.918,5.52,"Autumn",2210.56143443678
"22312","2022-11-16 21:00:00 EST",1.71,0.922,104.4,9.12,32.2,-0.21,8.05,12.343,0.921,5.51,"Autumn",2210.69768111754
"22412","2022-11-16 22:00:00 EST",1.53,0.933,103.8,9.08,32.21,-0.2,8.04,12.27,0.933,5.52,"Autumn",2211.97416099549
"22512","2022-11-16 23:00:00 EST",2.08,0.933,104.4,9.15,32.21,-0.09,8.05,12.204,0.933,5.53,"Autumn",2212.25516977455
"22612","2022-11-17 00:00:00 EST",1.82,0.933,103.9,9.12,32.21,-0.2,8.04,12.128,0.934,5.51,"Autumn",2212.57875564134
"22712","2022-11-17 01:00:00 EST",1.7,0.933,103.4,9.09,32.21,-0.23,8.04,12.052,0.933,5.52,"Autumn",2212.90234150813
"22812","2022-11-17 02:00:00 EST",1.83,0.931,103,9.07,32.21,-0.18,8.04,11.958,0.932,5.51,"Autumn",2213.30256613285
"22912","2022-11-17 03:00:00 EST",1.72,0.931,103.1,9.08,32.22,-0.17,8.04,11.933,0.93,5.52,"Autumn",2214.37467598967
"23012","2022-11-17 04:00:00 EST",1.82,0.929,103.5,9.07,32.25,-0.17,8.05,12.188,0.931,5.52,"Autumn",2216.18596166487
"23112","2022-11-17 05:00:00 EST",1.72,0.926,102.9,9.03,32.26,-0.15,8.04,12.131,0.923,5.52,"Autumn",2217.39431820245
"23212","2022-11-17 06:00:00 EST",1.6,0.925,103,9.05,32.26,-0.19,8.05,12.095,0.924,5.52,"Autumn",2217.5475957183
"23312","2022-11-17 07:00:00 EST",1.7,0.922,103.2,9.06,32.26,-0.22,8.05,12.103,0.923,5.51,"Autumn",2217.51353404811
"23412","2022-11-17 08:00:00 EST",1.72,0.921,102.5,8.99,32.27,-0.27,8.04,12.119,0.92,5.52,"Autumn",2218.41107784522
"23512","2022-11-17 09:00:00 EST",1.59,0.924,103.3,9.07,32.26,-0.18,8.05,12.076,0.923,5.52,"Autumn",2217.628492185
"23612","2022-11-17 10:00:00 EST",1.15,0.921,103.6,9.11,32.27,-0.21,8.05,12.045,0.92,5.51,"Autumn",2218.72614829446
"23712","2022-11-17 11:00:00 EST",0.79,0.923,104.6,9.18,32.27,-0.26,8.05,12.104,0.921,5.52,"Autumn",2218.47494347682
"23812","2022-11-17 12:00:00 EST",0.7,0.919,105.7,9.28,32.27,-0.22,8.05,12.106,0.92,5.5,"Autumn",2218.46642805928
"23912","2022-11-17 13:00:00 EST",0.72,0.916,107,9.38,32.27,-0.26,8.06,12.132,0.916,5.51,"Autumn",2218.35572763116
"24012","2022-11-17 14:00:00 EST",0.82,0.916,108,9.48,32.28,-0.24,8.07,12.095,0.915,5.52,"Autumn",2219.47892999327
"24112","2022-11-17 15:00:00 EST",1.02,0.92,109.1,9.57,32.28,-0.22,8.07,12.151,0.92,5.51,"Autumn",2219.24049830195
"24212","2022-11-17 16:00:00 EST",1.7,0.924,109.2,9.57,32.3,-0.18,8.08,12.151,0.924,5.52,"Autumn",2221.17183257692
"24312","2022-11-17 17:00:00 EST",1.74,0.93,107.7,9.42,32.33,-0.22,8.07,12.235,0.93,5.5,"Autumn",2223.7111864524
"24412","2022-11-17 18:00:00 EST",1.89,0.941,105.5,9.21,32.36,-0.22,8.06,12.336,0.94,5.51,"Autumn",2226.17815927873
"24512","2022-11-17 19:00:00 EST",1.54,0.95,105.6,9.25,32.35,-0.14,8.06,12.204,0.952,5.52,"Autumn",2225.77450969936
"24612","2022-11-17 20:00:00 EST",1.94,0.955,104.7,9.18,32.36,-0.22,8.06,12.137,0.955,5.5,"Autumn",2227.02544332467
"24712","2022-11-17 21:00:00 EST",1.86,0.961,104.2,9.15,32.37,-0.2,8.06,12.063,0.96,5.52,"Autumn",2228.3061809114
"24812","2022-11-17 22:00:00 EST",1.82,0.972,103.5,9.1,32.36,-0.16,8.05,12.014,0.971,5.5,"Autumn",2227.54914150382
"24912","2022-11-17 23:00:00 EST",1.8,0.975,102.8,9.05,32.37,-0.11,8.05,11.948,0.976,5.51,"Autumn",2228.79581742036
"25012","2022-11-18 00:00:00 EST",1.53,0.982,101.8,8.97,32.38,-0.1,8.04,11.891,0.982,5.51,"Autumn",2230.00417395794
"25112","2022-11-18 01:00:00 EST",1.84,0.985,101.5,8.96,32.39,-0.07,8.04,11.789,0.985,5.51,"Autumn",2231.40412739033
"25212","2022-11-18 02:00:00 EST",1.88,0.991,101,8.94,32.39,-0.15,8.04,11.675,0.991,5.51,"Autumn",2231.88950619052
"25312","2022-11-18 03:00:00 EST",2.05,0.998,101,8.97,32.4,0.17,8.04,11.54,0.997,5.5,"Autumn",2233.42996401243
"25412","2022-11-18 04:00:00 EST",1.9,0.993,101.4,8.95,32.42,-0.11,8.04,11.796,0.993,5.51,"Autumn",2234.27132484138
"25512","2022-11-18 05:00:00 EST",1.87,1,101.4,8.96,32.42,-0.09,8.04,11.736,1,5.51,"Autumn",2234.52678736779
"25612","2022-11-18 06:00:00 EST",1.88,1.002,100.6,8.9,32.42,-0.11,8.04,11.689,0.999,5.5,"Autumn",2234.72689968015
"25710","2022-11-18 07:00:00 EST",1.59,1.006,100.9,8.93,32.42,-0.09,8.04,11.648,1.005,5.51,"Autumn",2234.90146573986
"25812","2022-11-18 08:00:00 EST",1.49,1.014,100.3,8.9,32.39,-0.21,8.03,11.54,1.011,5.5,"Autumn",2232.46429687495
"25912","2022-11-18 09:00:00 EST",1.52,1.017,102.2,9.08,32.39,-0.15,8.04,11.505,1.015,5.51,"Autumn",2232.61331668202
"26012","2022-11-18 10:00:00 EST",0.86,1.018,102.5,9.09,32.39,-0.2,8.04,11.598,1.019,5.52,"Autumn",2232.21734976608
"26112","2022-11-18 11:00:00 EST",1.44,1.014,103.3,9.17,32.39,-0.23,8.05,11.589,1.014,5.51,"Autumn",2232.25566914504
"26212","2022-11-18 12:00:00 EST",0.85,1.009,104.8,9.27,32.4,-0.19,8.05,11.717,1.008,5.51,"Autumn",2232.67634955951
"26312","2022-11-18 13:00:00 EST",0.78,1,106,9.38,32.41,-0.2,8.06,11.709,0.999,5.5,"Autumn",2233.67607836719
"26412","2022-11-18 14:00:00 EST",1.09,0.994,108.5,9.59,32.41,-0.18,8.07,11.745,0.992,5.51,"Autumn",2233.52280085134
"26512","2022-11-18 15:00:00 EST",0.95,0.991,108.7,9.61,32.42,-0.21,8.07,11.721,0.992,5.51,"Autumn",2234.59065299939
"26612","2022-11-18 16:00:00 EST",1.54,0.991,108.9,9.63,32.42,-0.18,8.08,11.707,0.992,5.5,"Autumn",2234.65026092222
"26712","2022-11-18 17:00:00 EST",1.61,0.991,105.8,9.35,32.43,-0.17,8.06,11.766,0.99,5.51,"Autumn",2235.36472324207
"26812","2022-11-18 18:00:00 EST",2.11,0.995,106,9.38,32.43,-0.14,8.06,11.687,0.994,5.5,"Autumn",2235.70108223518
"26912","2022-11-18 19:00:00 EST",1.75,0.999,104.1,9.22,32.43,-0.21,8.05,11.629,0.999,5.51,"Autumn",2235.94802934405
"27012","2022-11-18 20:00:00 EST",1.87,1.004,104.3,9.23,32.43,-0.16,8.06,11.657,1.002,5.51,"Autumn",2235.82881349839
"27112","2022-11-18 21:00:00 EST",2.19,1.007,104.5,9.28,32.45,-0.18,8.06,11.525,1.009,5.5,"Autumn",2238.32216533147
"27212","2022-11-18 22:00:00 EST",2,1.017,103.5,9.19,32.43,-0.21,8.05,11.56,1.018,5.51,"Autumn",2236.24181124942
"27312","2022-11-18 23:00:00 EST",2.3,1.023,103.8,9.22,32.43,-0.15,8.06,11.497,1.022,5.5,"Autumn",2236.51004690216
"27412","2022-11-19 00:00:00 EST",2.06,1.031,103.4,9.21,32.43,-0.18,8.05,11.378,1.032,5.5,"Autumn",2237.01671424621
"27512","2022-11-19 01:00:00 EST",2.1,1.034,102.9,9.18,32.44,-0.2,8.05,11.292,1.034,5.51,"Autumn",2238.34854433822
"27612","2022-11-19 02:00:00 EST",2.11,1.035,102.4,9.16,32.43,-0.18,8.05,11.193,1.035,5.5,"Autumn",2237.80439036932
"27712","2022-11-19 03:00:00 EST",2.1,1.04,102.3,9.16,32.44,-0.19,8.05,11.136,1.04,5.51,"Autumn",2239.0127469069
"27812","2022-11-19 04:00:00 EST",1.53,1.042,101.2,9.06,32.43,-0.2,8.04,11.158,1.043,5.5,"Autumn",2237.9534101764
"27912","2022-11-19 05:00:00 EST",1.76,1.044,101.4,9.08,32.42,-0.17,8.04,11.1,1.044,5.5,"Autumn",2237.23469014778
"28012","2022-11-19 06:00:00 EST",1.85,1.049,101.7,9.08,32.42,-0.12,8.04,11.273,1.049,5.51,"Autumn",2236.49810652995
"28112","2022-11-19 07:00:00 EST",1.8,1.053,101.5,9.07,32.42,-0.18,8.04,11.234,1.052,5.5,"Autumn",2236.66415717212
"28212","2022-11-19 08:00:00 EST",1.31,1.058,100.6,9,32.43,-0.17,8.04,11.183,1.057,5.51,"Autumn",2237.84696745706
"28312","2022-11-19 09:00:00 EST",1.36,1.062,102,9.12,32.42,-0.1,8.05,11.216,1.06,5.49,"Autumn",2236.74079593004
"28412","2022-11-19 10:00:00 EST",1.35,1.062,102.9,9.17,32.41,-0.21,8.05,11.312,1.062,5.5,"Autumn",2235.36638875029
"28512","2022-11-19 11:00:00 EST",1.06,1.062,104.8,9.32,32.41,24.25,8.06,11.412,1.062,5.51,"Autumn",2234.94061787294
"28612","2022-11-19 12:00:00 EST",1.06,1.056,106.1,9.43,32.4,-0.18,8.06,11.48,1.056,5.49,"Autumn",2233.68542653885
"28712","2022-11-19 13:00:00 EST",0.89,1.049,106.4,9.45,32.4,-0.22,8.06,11.525,1.047,5.51,"Autumn",2233.49382964404
"28812","2022-11-19 14:00:00 EST",1.01,1.037,108.5,9.64,32.41,-0.16,8.07,11.52,1.037,5.5,"Autumn",2234.48078532539
"28912","2022-11-19 15:00:00 EST",1.17,1.029,110.4,9.81,32.41,-0.25,8.08,11.46,1.029,5.5,"Autumn",2234.73624785181
"29012","2022-11-19 16:00:00 EST",1.71,1.024,113.9,10.15,32.42,-0.19,8.1,11.332,1.025,5.51,"Autumn",2236.24690171231
"29112","2022-11-19 17:00:00 EST",2.19,1.021,108.2,9.65,32.41,-0.22,8.07,11.32,1.012,5.49,"Autumn",2235.33232708011
"29212","2022-11-19 18:00:00 EST",1.91,1.018,107.8,9.62,32.4,-0.24,8.08,11.326,1.021,5.5,"Autumn",2234.34111368998
"29312","2022-11-19 19:00:00 EST",1.68,1.023,106.6,9.52,32.41,-0.23,8.07,11.245,1.029,5.5,"Autumn",2235.65165523812
"29412","2022-11-19 20:00:00 EST",2.18,1.021,105.5,9.41,32.4,-0.22,8.07,11.339,1.017,5.5,"Autumn",2234.28576347592
"29512","2022-11-19 21:00:00 EST",2.24,1.025,105.8,9.46,32.39,-0.21,8.07,11.24,1.028,5.5,"Autumn",2233.74160950702
"29612","2022-11-19 22:00:00 EST",2.69,1.023,106.1,9.49,32.39,-0.12,8.07,11.197,1.023,5.49,"Autumn",2233.92469098428
"29712","2022-11-19 23:00:00 EST",2.85,1.021,106.5,9.53,32.37,-0.23,8.08,11.145,1.021,5.5,"Autumn",2232.21475756553
"29812","2022-11-20 00:00:00 EST",2.77,1.022,106,9.52,32.35,-0.18,8.07,11.015,1.022,5.48,"Autumn",2230.83692543113
"29912","2022-11-20 01:00:00 EST",2.77,1.016,105.3,9.48,32.33,-0.15,8.07,10.895,1.015,5.49,"Autumn",2229.41651620898
"30012","2022-11-20 02:00:00 EST",2.36,1.001,104.5,9.43,32.3,-0.18,8.06,10.805,1.001,5.5,"Autumn",2226.90270858614
"30112","2022-11-20 03:00:00 EST",2.39,0.996,103.4,9.35,32.3,-0.31,8.06,10.734,0.996,5.48,"Autumn",2227.20500590907
"30212","2022-11-20 04:00:00 EST",2.46,0.985,104,9.41,32.3,-0.21,8.06,10.656,0.984,5.49,"Autumn",2227.53710719341
"30312","2022-11-20 05:00:00 EST",2.06,0.972,102.9,9.34,32.31,-0.25,8.05,10.55,0.972,5.49,"Autumn",2228.95409146089
"30412","2022-11-20 06:00:00 EST",2.1,0.959,103.3,9.37,32.32,-0.25,8.05,10.585,0.96,5.49,"Autumn",2229.7707387913
"30512","2022-11-20 07:00:00 EST",2.11,0.964,103.5,9.36,32.33,-0.17,8.06,10.67,0.965,5.5,"Autumn",2230.37450068303
"30612","2022-11-20 08:00:00 EST",1.89,0.96,103.4,9.34,32.33,-0.19,8.06,10.71,0.962,5.48,"Autumn",2230.20419233209
"30712","2022-11-20 09:00:00 EST",1.94,0.966,104.1,9.43,32.28,-0.19,8.06,10.615,0.967,5.5,"Autumn",2225.78033897815
"30812","2022-11-20 10:00:00 EST",1.15,0.974,104.6,9.48,32.26,-0.2,8.06,10.583,0.976,5.47,"Autumn",2223.98525138393
"30912","2022-11-20 11:00:00 EST",0.8,0.974,105.6,9.58,32.26,-0.27,8.06,10.582,0.976,5.49,"Autumn",2223.9895090927
"31012","2022-11-20 12:00:00 EST",0.92,0.972,105.9,9.61,32.23,-0.33,8.06,10.591,0.974,5.49,"Autumn",2221.05418830128
"31112","2022-11-20 13:00:00 EST",0.73,0.975,107.4,9.74,32.23,-0.23,8.07,10.595,0.974,5.48,"Autumn",2221.03715746619
"31212","2022-11-20 14:00:00 EST",1.11,0.974,108.3,9.81,32.24,-0.29,8.07,10.609,0.974,5.49,"Autumn",2221.94321668085
"31312","2022-11-20 15:00:00 EST",1.08,0.981,108.9,9.88,32.24,-0.25,8.08,10.577,0.983,5.48,"Autumn",2222.0794633616
"31412","2022-11-20 16:00:00 EST",1.98,0.988,109.4,9.93,32.26,-0.25,8.09,10.546,0.987,5.48,"Autumn",2224.14278660855
"31512","2022-11-20 17:00:00 EST",1.72,1.001,109.6,9.98,32.28,-0.12,8.09,10.372,1.002,5.49,"Autumn",2226.81496221013
"31612","2022-11-20 18:00:00 EST",1.75,1.012,108.1,9.86,32.28,-0.13,8.09,10.321,1.013,5.48,"Autumn",2227.03210535758
"31712","2022-11-20 19:00:00 EST",1.74,1.021,105.5,9.64,32.29,-0.23,8.07,10.243,1.028,5.49,"Autumn",2228.3298737794
"31812","2022-11-20 20:00:00 EST",1.83,1.038,105.4,9.65,32.29,-0.21,8.07,10.121,1.04,5.48,"Autumn",2228.84931424978
"31912","2022-11-20 21:00:00 EST",2.84,1.044,105.5,9.67,32.27,-0.15,8.07,10.1,1.041,5.48,"Autumn",2227.00739185905
"32012","2022-11-20 22:00:00 EST",2.1,1.053,105.2,9.66,32.26,-0.15,8.07,9.969,1.054,5.49,"Autumn",2226.5994845709
"32112","2022-11-20 23:00:00 EST",1.71,1.06,105.4,9.69,32.25,-0.22,8.07,9.938,1.061,5.48,"Autumn",2225.76580640539
"32212","2022-11-21 00:00:00 EST",2,1.07,105.4,9.72,32.23,-0.14,8.07,9.846,1.07,5.49,"Autumn",2224.22618133759
"32312","2022-11-21 01:00:00 EST",2.53,1.08,105.3,9.72,32.21,-0.12,8.07,9.758,1.079,5.47,"Autumn",2222.66952543469
"32412","2022-11-21 02:00:00 EST",1.93,1.088,104.8,9.72,32.21,-0.07,8.07,9.578,1.087,5.48,"Autumn",2223.43591301393
"32512","2022-11-21 03:00:00 EST",1.73,1.1,104.7,9.73,32.2,-0.11,8.06,9.486,1.098,5.49,"Autumn",2222.86195508362
"32612","2022-11-21 04:00:00 EST",1.67,1.112,104.2,9.72,32.2,-0.17,8.06,9.326,1.111,5.47,"Autumn",2223.54318848739
"32712","2022-11-21 05:00:00 EST",1.24,1.121,102.8,9.62,32.21,-0.19,8.05,9.182,1.122,5.48,"Autumn",2225.12196568826
"32812","2022-11-21 06:00:00 EST",1.76,1.13,103.6,9.71,32.22,-0.03,8.06,9.073,1.132,5.47,"Autumn",2226.55172308207
"32912","2022-11-21 07:00:00 EST",1.69,1.142,103.8,9.72,32.22,-0.09,8.06,9.123,1.141,5.48,"Autumn",2226.33883764339
"33012","2022-11-21 08:00:00 EST",1.51,1.151,103.8,9.72,32.23,-0.01,8.06,9.106,1.153,5.48,"Autumn",2227.37688583003
"33112","2022-11-21 09:00:00 EST",1.52,1.156,104.4,9.77,32.22,-0.1,8.06,9.159,1.155,5.47,"Autumn",2226.18556012754
"33212","2022-11-21 10:00:00 EST",1.03,1.154,104.8,9.81,32.23,-0.05,8.06,9.167,1.153,5.48,"Autumn",2227.11716559484
"33312","2022-11-21 11:00:00 EST",1.13,1.15,106.2,9.9,32.2,-0.18,8.07,9.346,1.151,5.48,"Autumn",2223.45803431191
"33412","2022-11-21 12:00:00 EST",0.74,1.146,106.4,9.92,32.19,-0.14,8.07,9.356,1.146,5.48,"Autumn",2222.44979008669
"33512","2022-11-21 13:00:00 EST",0.67,1.137,107.1,9.97,32.19,-0.16,8.07,9.422,1.136,5.48,"Autumn",2222.16878130764
"33612","2022-11-21 14:00:00 EST",0.76,1.126,109.1,10.14,32.19,-0.24,8.07,9.491,1.126,5.47,"Autumn",2221.87499940226
"3376","2022-11-21 15:00:00 EST",1.13,1.117,110.2,10.26,32.19,-0.19,8.09,9.415,1.118,5.48,"Autumn",2222.19858526905
"3383","2022-11-21 16:00:00 EST",1.15,1.109,113.5,10.77,32.22,-0.17,8.1,8.53,1.112,5.47,"Autumn",2228.86365894612
"3393","2022-11-21 17:00:00 EST",1.9,1.098,110.1,10.22,32.16,-0.03,8.1,9.562,1.097,5.48,"Autumn",2218.67570066688
"3403","2022-11-21 18:00:00 EST",2.13,1.092,108.9,10.12,32.16,-0.01,8.09,9.519,1.093,5.48,"Autumn",2218.85878214414
"3415","2022-11-21 19:00:00 EST",2.62,1.081,107.6,9.99,32.18,-0.01,8.08,9.526,1.084,5.47,"Autumn",2220.7603124577
"3423","2022-11-21 20:00:00 EST",2,1.071,106.2,9.82,32.19,-0.03,8.08,9.731,1.084,5.48,"Autumn",2220.8531492966
"3433","2022-11-21 21:00:00 EST",1.73,1.062,105.6,9.76,32.19,0,8.07,9.722,1.053,5.47,"Autumn",2220.89146867557
"3443","2022-11-21 22:00:00 EST",2.21,1.064,106,9.76,32.19,0.3,8.07,9.894,1.072,5.48,"Autumn",2220.15914276651
"3453","2022-11-21 23:00:00 EST",1.67,1.066,105.7,9.71,32.18,0.19,8.07,9.981,1.084,5.49,"Autumn",2218.82305496573
"3463","2022-11-22 00:00:00 EST",2.09,1.069,105.7,9.73,32.19,0.17,8.07,9.89,1.066,5.48,"Autumn",2220.17617360161
"3473","2022-11-22 01:00:00 EST",2.18,1.072,105.4,9.73,32.19,0.4,8.07,9.751,1.072,5.48,"Autumn",2220.76799512113
"3483","2022-11-22 02:00:00 EST",2.34,1.075,105.5,9.79,32.2,0.15,8.06,9.562,1.075,5.47,"Autumn",2222.53836921682
