#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1986,08/25/2022 01:15:00,21.70,-66.46,7.99,,,,
1987,08/25/2022 01:30:00,21.68,-66.50,7.99,,,,
1988,08/25/2022 01:45:00,21.68,-66.52,8.00,,,,
1989,08/25/2022 02:00:00,21.75,-66.56,8.00,,,,
1990,08/25/2022 02:15:00,21.91,-66.17,7.99,,,,
1991,08/25/2022 02:30:00,22.06,-65.14,7.97,,,,
1992,08/25/2022 02:45:00,22.11,-64.78,7.96,,,,
1993,08/25/2022 03:00:00,22.13,-64.11,7.95,,,,
1994,08/25/2022 03:15:00,22.13,-62.47,7.92,,,,
1995,08/25/2022 03:30:00,22.11,-61.13,7.90,,,,
1996,08/25/2022 03:45:00,22.01,-57.70,7.84,,,,
1997,08/25/2022 04:00:00,21.87,-51.95,7.73,,,,
1998,08/25/2022 04:15:00,21.84,-52.58,7.74,,,,
1999,08/25/2022 04:30:00,21.82,-49.63,7.69,,,,
2000,08/25/2022 04:45:00,21.80,-46.83,7.64,,,,
2001,08/25/2022 05:00:00,21.75,-44.44,7.60,,,,
2002,08/25/2022 05:15:00,21.65,-36.94,7.46,,,,
2003,08/25/2022 05:30:00,21.53,-36.69,7.46,,,,
2004,08/25/2022 05:45:00,21.37,-36.63,7.46,,,,
2005,08/25/2022 06:00:00,21.25,-34.38,7.42,,,,
2006,08/25/2022 06:15:00,21.27,-32.03,7.38,,,,
2007,08/25/2022 06:30:00,21.27,-33.08,7.40,,,,
2008,08/25/2022 06:45:00,21.72,-43.08,7.57,,,,
2009,08/25/2022 07:00:00,21.46,-57.25,7.83,,,,
2010,08/25/2022 07:15:00,21.70,-62.66,7.93,,,,
2011,08/25/2022 07:30:00,21.70,-63.03,7.93,,,,
2012,08/25/2022 07:45:00,21.68,-62.11,7.92,,,,
2013,08/25/2022 08:00:00,21.70,-63.61,7.94,,,,
2014,08/25/2022 08:15:00,21.70,-58.75,7.86,,,,
2015,08/25/2022 08:30:00,21.68,-57.85,7.84,,,,
2016,08/25/2022 08:45:00,21.80,-61.67,7.91,,,,
2017,08/25/2022 09:00:00,21.91,-63.91,7.95,,,,
2018,08/25/2022 09:15:00,22.06,-63.71,7.94,,,,
2019,08/25/2022 09:30:00,22.08,-61.77,7.91,,,,
2020,08/25/2022 09:45:00,22.11,-66.50,7.99,,,,
2021,08/25/2022 10:00:00,22.15,-67.11,8.00,,,,
2022,08/25/2022 10:15:00,22.20,-67.35,8.01,,,,
2023,08/25/2022 10:30:00,22.27,-67.44,8.01,,,,
2024,08/25/2022 10:45:00,22.30,-67.50,8.01,,,,
2025,08/25/2022 11:00:00,22.37,-67.77,8.02,,,,
2026,08/25/2022 11:15:00,22.35,-67.55,8.01,,,,
2027,08/25/2022 11:30:00,22.35,-67.88,8.02,,,,
2028,08/25/2022 11:45:00,22.32,-67.88,8.02,,,,
2029,08/25/2022 12:00:00,22.37,-68.22,8.02,,,,
2030,08/25/2022 12:15:00,22.47,-68.08,8.02,,,,
2031,08/25/2022 12:30:00,22.49,-68.21,8.02,,,,
2032,08/25/2022 12:45:00,22.58,-68.52,8.03,,,,
2033,08/25/2022 13:00:00,22.70,-68.74,8.03,,,,
2034,08/25/2022 13:15:00,22.82,-68.78,8.03,,,,
2035,08/25/2022 13:30:00,22.94,-68.88,8.03,,,,
2036,08/25/2022 13:45:00,23.11,-69.00,8.03,,,,
2037,08/25/2022 14:00:00,23.23,-68.97,8.03,,,,
2038,08/25/2022 14:15:00,23.40,-69.27,8.04,,,,
2039,08/25/2022 14:30:00,23.71,-69.25,8.04,,,,
2040,08/25/2022 14:45:00,24.15,-68.49,8.02,,,,
2041,08/25/2022 15:00:00,24.36,-69.39,8.04,,,,
2042,08/25/2022 15:15:00,24.39,-70.22,8.05,,,,
2043,08/25/2022 15:30:00,24.53,-70.66,8.06,,,,
2044,08/25/2022 15:45:00,24.77,-70.92,8.06,,,,
2045,08/25/2022 16:00:00,25.21,-71.81,8.08,,,,
2046,08/25/2022 16:15:00,25.79,-73.27,8.10,,,,
2047,08/25/2022 16:30:00,26.74,-78.02,8.18,,,,
2048,08/25/2022 16:45:00,27.04,-77.50,8.17,,,,
2049,08/25/2022 17:00:00,27.11,-77.11,8.16,,,,
2050,08/25/2022 17:15:00,27.06,-77.53,8.17,,,,
2051,08/25/2022 17:30:00,26.99,-77.49,8.17,,,,
2052,08/25/2022 17:45:00,26.94,-77.89,8.18,,,,
2053,08/25/2022 18:00:00,26.79,-76.64,8.16,,,,
2054,08/25/2022 18:15:00,26.62,-76.81,8.16,,,,
2055,08/25/2022 18:30:00,26.26,-75.85,8.14,,,,
2056,08/25/2022 18:45:00,25.06,-72.75,8.09,,,,
2057,08/25/2022 19:00:00,24.70,-73.13,8.10,,,,
2058,08/25/2022 19:15:00,24.34,-73.08,8.10,,,,
2059,08/25/2022 19:30:00,24.03,-71.94,8.08,,,,
2060,08/25/2022 19:45:00,24.15,-71.97,8.08,,,,
2061,08/25/2022 20:00:00,23.54,-69.99,8.05,,,,
2062,08/25/2022 20:15:00,23.28,-69.77,8.05,,,,
2063,08/25/2022 20:30:00,23.23,-69.39,8.04,,,,
2064,08/25/2022 20:45:00,23.47,-69.63,8.04,,,,
2065,08/25/2022 21:00:00,23.04,-69.55,8.04,,,,
2066,08/25/2022 21:15:00,22.82,-69.41,8.04,,,,
2067,08/25/2022 21:30:00,22.70,-69.33,8.04,,,,
2068,08/25/2022 21:45:00,22.68,-68.53,8.03,,,,
2069,08/25/2022 22:00:00,22.63,-67.72,8.01,,,,
2070,08/25/2022 22:15:00,22.56,-67.50,8.01,,,,
2071,08/25/2022 22:30:00,22.51,-67.50,8.01,,,,
2072,08/25/2022 22:45:00,22.49,-67.58,8.01,,,,
2073,08/25/2022 23:00:00,22.49,-67.53,8.01,,,,
2074,08/25/2022 23:15:00,22.39,-67.42,8.01,,,,
2075,08/25/2022 23:30:00,22.37,-67.06,8.00,,,,
2076,08/25/2022 23:45:00,22.35,-67.19,8.01,,,,
2077,08/26/2022 00:00:00,22.30,-67.49,8.01,,,,
2078,08/26/2022 00:15:00,22.27,-67.39,8.01,,,,
2079,08/26/2022 00:30:00,22.32,-67.56,8.01,,,,
2080,08/26/2022 00:45:00,22.27,-67.33,8.01,,,,
2081,08/26/2022 01:00:00,22.27,-66.88,8.00,,,,
2082,08/26/2022 01:15:00,22.37,-67.24,8.01,,,,
2083,08/26/2022 01:30:00,22.39,-66.11,7.99,,,,
2084,08/26/2022 01:45:00,22.47,-65.78,7.98,,,,
2085,08/26/2022 02:00:00,22.66,-65.86,7.98,,,,
2086,08/26/2022 02:15:00,22.51,-65.50,7.97,,,,
2087,08/26/2022 02:30:00,22.54,-65.96,7.98,,,,
2088,08/26/2022 02:45:00,22.39,-65.69,7.98,,,,
2089,08/26/2022 03:00:00,22.35,-65.75,7.98,,,,
2090,08/26/2022 03:15:00,22.39,-65.02,7.97,,,,
2091,08/26/2022 03:30:00,22.42,-64.69,7.96,,,,
2092,08/26/2022 03:45:00,22.42,-63.77,7.94,,,,
2093,08/26/2022 04:00:00,22.37,-62.71,7.92,,,,
2094,08/26/2022 04:15:00,22.30,-60.52,7.89,,,,
2095,08/26/2022 04:30:00,22.15,-53.38,7.76,,,,
2096,08/26/2022 04:45:00,22.11,-53.41,7.76,,,,
2097,08/26/2022 05:00:00,22.06,-49.99,7.70,,,,
2098,08/26/2022 05:15:00,21.99,-47.72,7.66,,,,
2099,08/26/2022 05:30:00,21.91,-46.35,7.63,,,,
2100,08/26/2022 05:45:00,21.84,-43.77,7.59,,,,
2101,08/26/2022 06:00:00,21.75,-41.75,7.55,,,,
2102,08/26/2022 06:15:00,21.68,-38.08,7.49,,,,
2103,08/26/2022 06:30:00,21.58,-36.88,7.46,,,,
2104,08/26/2022 06:45:00,21.60,-39.41,7.51,,,,
2105,08/26/2022 07:00:00,21.68,-37.70,7.48,,,,
2106,08/26/2022 07:15:00,21.94,-39.25,7.51,,,,
2107,08/26/2022 07:30:00,21.99,-49.27,7.69,,,,
2108,08/26/2022 07:45:00,22.11,-64.67,7.96,,,,
2109,08/26/2022 08:00:00,22.13,-61.78,7.91,,,,
2110,08/26/2022 08:15:00,22.13,-64.31,7.95,,,,
2111,08/26/2022 08:30:00,22.27,-59.97,7.88,,,,
2112,08/26/2022 08:45:00,22.35,-60.49,7.89,,,,
2113,08/26/2022 09:00:00,22.37,-61.99,7.91,,,,
2114,08/26/2022 09:15:00,22.37,-65.72,7.98,,,,
2115,08/26/2022 09:30:00,22.61,-64.50,7.96,,,,
2116,08/26/2022 09:45:00,22.80,-62.30,7.92,,,,
2117,08/26/2022 10:00:00,22.54,-66.81,8.00,,,,
2118,08/26/2022 10:15:00,22.47,-67.11,8.00,,,,
2119,08/26/2022 10:30:00,22.49,-66.78,8.00,,,,
2120,08/26/2022 10:45:00,22.61,-66.92,8.00,,,,
2121,08/26/2022 11:00:00,22.63,-67.31,8.01,,,,
2122,08/26/2022 11:15:00,22.68,-67.41,8.01,,,,
2123,08/26/2022 11:30:00,22.75,-67.72,8.01,,,,
2124,08/26/2022 11:45:00,22.94,-67.85,8.01,,,,
2125,08/26/2022 12:00:00,23.09,-67.49,8.01,,,,
2126,08/26/2022 12:15:00,23.26,-67.22,8.00,,,,
2127,08/26/2022 12:30:00,23.28,-67.17,8.00,,,,
2128,08/26/2022 12:45:00,23.26,-67.35,8.00,,,,
2129,08/26/2022 13:00:00,23.28,-67.69,8.01,,,,
2130,08/26/2022 13:15:00,23.28,-67.49,8.01,,,,
2131,08/26/2022 13:30:00,23.33,-67.78,8.01,,,,
2132,08/26/2022 13:45:00,23.40,-68.00,8.02,,,,
2133,08/26/2022 14:00:00,23.50,-68.36,8.02,,,,
2134,08/26/2022 14:15:00,23.62,-68.36,8.02,,,,
2135,08/26/2022 14:30:00,23.71,-68.27,8.02,,,,
2136,08/26/2022 14:45:00,23.79,-68.05,8.02,,,,
2137,08/26/2022 15:00:00,23.93,-68.14,8.02,,,,
2138,08/26/2022 15:15:00,24.05,-68.94,8.03,,,,
2139,08/26/2022 15:30:00,24.15,-69.75,8.04,,,,
2140,08/26/2022 15:45:00,24.34,-69.99,8.05,,,,
2141,08/26/2022 16:00:00,24.51,-70.42,8.06,,,,
2142,08/26/2022 16:15:00,24.87,-71.74,8.08,,,,
2143,08/26/2022 16:30:00,25.45,-74.38,8.12,,,,
2144,08/26/2022 16:45:00,25.89,-76.25,8.15,,,,
2145,08/26/2022 17:00:00,26.26,-81.46,8.24,,,,
2146,08/26/2022 17:15:00,26.33,-80.46,8.23,,,,
2147,08/26/2022 17:30:00,26.21,-79.99,8.22,,,,
2148,08/26/2022 17:45:00,26.06,-79.33,8.21,,,,
2149,08/26/2022 18:00:00,25.87,-80.05,8.22,,,,
2150,08/26/2022 18:15:00,25.67,-77.71,8.18,,,,
2151,08/26/2022 18:30:00,25.55,-77.13,8.17,,,,
2152,08/26/2022 18:45:00,25.40,-74.31,8.12,,,,
2153,08/26/2022 19:00:00,25.40,-75.99,8.15,,,,
2154,08/26/2022 19:15:00,25.23,-78.53,8.20,,,,
2155,08/26/2022 19:30:00,24.29,-68.06,8.01,,,,
2156,08/26/2022 19:45:00,24.32,-71.80,8.08,,,,
2157,08/26/2022 20:00:00,24.17,-70.50,8.06,,,,
2158,08/26/2022 20:15:00,23.62,-67.21,8.00,,,,
2159,08/26/2022 20:30:00,23.18,-66.66,7.99,,,,
2160,08/26/2022 20:45:00,23.30,-65.81,7.98,,,,
2161,08/26/2022 21:00:00,22.94,-66.27,7.99,,,,
2162,08/26/2022 21:15:00,22.85,-65.86,7.98,,,,
2163,08/26/2022 21:30:00,23.47,-66.96,8.00,,,,
2164,08/26/2022 21:45:00,23.16,-65.44,7.97,,,,
2165,08/26/2022 22:00:00,22.56,-66.25,7.99,,,,
2166,08/26/2022 22:15:00,22.56,-64.75,7.96,,,,
2167,08/26/2022 22:30:00,22.56,-65.89,7.98,,,,
2168,08/26/2022 22:45:00,22.49,-65.77,7.98,,,,
2169,08/26/2022 23:00:00,22.44,-65.74,7.98,,,,
2170,08/26/2022 23:15:00,22.42,-65.94,7.98,,,,
2171,08/26/2022 23:30:00,22.39,-66.03,7.98,,,,
2172,08/26/2022 23:45:00,22.37,-65.96,7.98,,,,
2173,08/27/2022 00:00:00,22.35,-65.72,7.98,,,,
2174,08/27/2022 00:15:00,22.32,-65.66,7.98,,,,
2175,08/27/2022 00:30:00,22.32,-65.47,7.97,,,,
2176,08/27/2022 00:45:00,22.32,-65.10,7.97,,,,
2177,08/27/2022 01:00:00,22.32,-64.35,7.95,,,,
2178,08/27/2022 01:15:00,22.42,-65.13,7.97,,,,
2179,08/27/2022 01:30:00,22.51,-64.72,7.96,,,,
2180,08/27/2022 01:45:00,22.61,-64.81,7.96,,,,
2181,08/27/2022 02:00:00,22.61,-65.17,7.97,,,,
2182,08/27/2022 02:15:00,22.56,-64.83,7.96,,,,
2183,08/27/2022 02:30:00,22.56,-64.55,7.96,,,,
2184,08/27/2022 02:45:00,22.58,-64.33,7.95,,,,
2185,08/27/2022 03:00:00,22.58,-64.46,7.96,,,,
2186,08/27/2022 03:15:00,22.68,-64.64,7.96,,,,
2187,08/27/2022 03:30:00,22.58,-63.94,7.95,,,,
2188,08/27/2022 03:45:00,22.47,-62.50,7.92,,,,
2189,08/27/2022 04:00:00,22.47,-62.13,7.91,,,,
2190,08/27/2022 04:15:00,22.42,-62.14,7.91,,,,
2191,08/27/2022 04:30:00,22.37,-60.85,7.89,,,,
2192,08/27/2022 04:45:00,22.32,-59.95,7.88,,,,
2193,08/27/2022 05:00:00,22.25,-56.47,7.81,,,,
2194,08/27/2022 05:15:00,22.15,-50.60,7.71,,,,
2195,08/27/2022 05:30:00,22.08,-48.49,7.67,,,,
2196,08/27/2022 05:45:00,22.03,-47.30,7.65,,,,
2197,08/27/2022 06:00:00,22.03,-45.19,7.61,,,,
2198,08/27/2022 06:15:00,21.99,-41.31,7.54,,,,
2199,08/27/2022 06:30:00,21.96,-37.69,7.48,,,,
2200,08/27/2022 06:45:00,21.89,-33.06,7.40,,,,
2201,08/27/2022 07:00:00,21.87,-32.31,7.38,,,,
2202,08/27/2022 07:15:00,21.89,-31.84,7.37,,,,
2203,08/27/2022 07:30:00,22.03,-41.11,7.54,,,,
2204,08/27/2022 07:45:00,22.30,-38.95,7.50,,,,
2205,08/27/2022 08:00:00,22.18,-41.00,7.54,,,,
2206,08/27/2022 08:15:00,22.30,-58.24,7.84,,,,
2207,08/27/2022 08:30:00,22.30,-59.61,7.87,,,,
2208,08/27/2022 08:45:00,22.32,-63.44,7.94,,,,
2209,08/27/2022 09:00:00,22.32,-63.97,7.95,,,,
2210,08/27/2022 09:15:00,22.39,-61.85,7.91,,,,
2211,08/27/2022 09:30:00,22.37,-63.50,7.94,,,,
2212,08/27/2022 09:45:00,22.37,-64.83,7.96,,,,
2213,08/27/2022 10:00:00,22.37,-64.74,7.96,,,,
2214,08/27/2022 10:15:00,22.39,-65.69,7.98,,,,
2215,08/27/2022 10:30:00,22.39,-65.64,7.98,,,,
2216,08/27/2022 10:45:00,22.39,-65.74,7.98,,,,
2217,08/27/2022 11:00:00,22.39,-65.97,7.98,,,,
2218,08/27/2022 11:15:00,22.39,-65.97,7.98,,,,
2219,08/27/2022 11:30:00,22.42,-66.06,7.98,,,,
2220,08/27/2022 11:45:00,22.44,-66.53,7.99,,,,
2221,08/27/2022 12:00:00,22.44,-66.56,7.99,,,,
2222,08/27/2022 12:15:00,22.44,-66.39,7.99,,,,
2223,08/27/2022 12:30:00,22.39,-66.74,8.00,,,,
2224,08/27/2022 12:45:00,22.39,-66.83,8.00,,,,
2225,08/27/2022 13:00:00,22.44,-66.86,8.00,,,,
2226,08/27/2022 13:15:00,22.47,-67.17,8.00,,,,
2227,08/27/2022 13:30:00,22.51,-67.49,8.01,,,,
2228,08/27/2022 13:45:00,22.61,-67.91,8.02,,,,
2229,08/27/2022 14:00:00,22.70,-68.16,8.02,,,,
2230,08/27/2022 14:15:00,22.75,-68.08,8.02,,,,
2231,08/27/2022 14:30:00,22.78,-68.16,8.02,,,,
2232,08/27/2022 14:45:00,22.85,-67.78,8.01,,,,
2233,08/27/2022 15:00:00,22.90,-67.86,8.02,,,,
2234,08/27/2022 15:15:00,22.92,-67.89,8.02,,,,
2235,08/27/2022 15:30:00,22.85,-68.58,8.03,,,,
2236,08/27/2022 15:45:00,22.90,-68.71,8.03,,,,
2237,08/27/2022 16:00:00,22.92,-69.05,8.04,,,,
2238,08/27/2022 16:15:00,22.97,-68.66,8.03,,,,
2239,08/27/2022 16:30:00,23.04,-68.74,8.03,,,,
2240,08/27/2022 16:45:00,23.14,-68.83,8.03,,,,
2241,08/27/2022 17:00:00,23.16,-69.55,8.04,,,,
2242,08/27/2022 17:15:00,23.16,-69.97,8.05,,,,
2243,08/27/2022 17:30:00,23.18,-73.78,8.12,,,,
2244,08/27/2022 17:45:00,23.14,-76.16,8.16,,,,
2245,08/27/2022 18:00:00,22.99,-75.02,8.14,,,,
2246,08/27/2022 18:15:00,22.80,-73.58,8.12,,,,
2247,08/27/2022 18:30:00,22.63,-70.69,8.07,,,,
2248,08/27/2022 18:45:00,22.30,-64.96,7.97,,,,
2249,08/27/2022 19:00:00,22.15,-63.81,7.95,,,,
2250,08/27/2022 19:15:00,22.01,-62.91,7.93,,,,
2251,08/27/2022 19:30:00,21.94,-64.16,7.95,,,,
2252,08/27/2022 19:45:00,22.30,-68.74,8.03,,,,
2253,08/27/2022 20:00:00,22.39,-70.16,8.06,,,,
2254,08/27/2022 20:15:00,22.82,-67.63,8.01,,,,
2255,08/27/2022 20:30:00,22.58,-68.61,8.03,,,,
2256,08/27/2022 20:45:00,22.75,-67.96,8.02,,,,
2257,08/27/2022 21:00:00,22.66,-67.86,8.02,,,,
2258,08/27/2022 21:15:00,22.68,-67.74,8.01,,,,
2259,08/27/2022 21:30:00,22.56,-67.02,8.00,,,,
2260,08/27/2022 21:45:00,22.42,-66.72,8.00,,,,
2261,08/27/2022 22:00:00,22.35,-66.47,7.99,,,,
2262,08/27/2022 22:15:00,22.32,-66.46,7.99,,,,
2263,08/27/2022 22:30:00,22.30,-66.31,7.99,,,,
2264,08/27/2022 22:45:00,22.30,-66.38,7.99,,,,
2265,08/27/2022 23:00:00,22.27,-66.27,7.99,,,,
2266,08/27/2022 23:15:00,22.27,-66.08,7.99,,,,
2267,08/27/2022 23:30:00,22.27,-66.03,7.98,,,,
2268,08/27/2022 23:45:00,22.20,-66.08,7.99,,,,
2269,08/28/2022 00:00:00,22.18,-66.10,7.99,,,,
2270,08/28/2022 00:15:00,22.15,-66.11,7.99,,,,
2271,08/28/2022 00:30:00,22.15,-65.75,7.98,,,,
2272,08/28/2022 00:45:00,22.18,-66.22,7.99,,,,
2273,08/28/2022 01:00:00,22.15,-66.05,7.99,,,,
2274,08/28/2022 01:15:00,22.13,-65.63,7.98,,,,
2275,08/28/2022 01:30:00,22.11,-65.21,7.97,,,,
2276,08/28/2022 01:45:00,22.08,-65.64,7.98,,,,
2277,08/28/2022 02:00:00,22.13,-65.35,7.97,,,,
2278,08/28/2022 02:15:00,22.15,-64.99,7.97,,,,
2279,08/28/2022 02:30:00,22.18,-64.17,7.95,,,,
2280,08/28/2022 02:45:00,22.15,-63.71,7.94,,,,
2281,08/28/2022 03:00:00,22.01,-62.19,7.92,,,,
2282,08/28/2022 03:15:00,21.89,-62.67,7.93,,,,
2283,08/28/2022 03:30:00,21.99,-63.03,7.93,,,,
2284,08/28/2022 03:45:00,22.11,-63.17,7.93,,,,
2285,08/28/2022 04:00:00,22.11,-63.64,7.94,,,,
2286,08/28/2022 04:15:00,21.99,-62.63,7.92,,,,
2287,08/28/2022 04:30:00,21.89,-61.89,7.91,,,,
2288,08/28/2022 04:45:00,21.84,-61.74,7.91,,,,
2289,08/28/2022 05:00:00,21.77,-60.58,7.89,,,,
2290,08/28/2022 05:15:00,21.68,-59.66,7.87,,,,
2291,08/28/2022 05:30:00,21.51,-56.27,7.81,,,,
2292,08/28/2022 05:45:00,21.17,-50.28,7.71,,,,
2293,08/28/2022 06:00:00,20.96,-46.75,7.64,,,,
2294,08/28/2022 06:15:00,20.91,-48.38,7.67,,,,
2295,08/28/2022 06:30:00,20.60,-40.11,7.52,,,,
2296,08/28/2022 06:45:00,20.48,-38.06,7.49,,,,
2297,08/28/2022 07:00:00,20.44,-38.31,7.49,,,,
2298,08/28/2022 07:15:00,20.44,-38.83,7.50,,,,
2299,08/28/2022 07:30:00,20.56,-39.72,7.52,,,,
2300,08/28/2022 07:45:00,20.79,-40.33,7.53,,,,
2301,08/28/2022 08:00:00,21.08,-40.64,7.53,,,,
2302,08/28/2022 08:15:00,21.29,-44.95,7.61,,,,
2303,08/28/2022 08:30:00,21.51,-47.14,7.65,,,,
2304,08/28/2022 08:45:00,21.15,-45.31,7.62,,,,
2305,08/28/2022 09:00:00,21.63,-57.16,7.83,,,,
2306,08/28/2022 09:15:00,21.99,-62.53,7.92,,,,
2307,08/28/2022 09:30:00,22.11,-64.49,7.96,,,,
2308,08/28/2022 09:45:00,22.27,-64.25,7.95,,,,
2309,08/28/2022 10:00:00,22.32,-65.06,7.97,,,,
2310,08/28/2022 10:15:00,22.37,-64.96,7.97,,,,
2311,08/28/2022 10:30:00,22.32,-64.75,7.96,,,,
2312,08/28/2022 10:45:00,22.27,-64.77,7.96,,,,
2313,08/28/2022 11:00:00,22.27,-64.74,7.96,,,,
2314,08/28/2022 11:15:00,22.20,-64.35,7.95,,,,
2315,08/28/2022 11:30:00,22.11,-64.13,7.95,,,,
2316,08/28/2022 11:45:00,22.06,-64.05,7.95,,,,
2317,08/28/2022 12:00:00,21.99,-63.64,7.94,,,,
2318,08/28/2022 12:15:00,21.96,-63.86,7.95,,,,
2319,08/28/2022 12:30:00,21.84,-63.85,7.95,,,,
2320,08/28/2022 12:45:00,21.84,-63.64,7.94,,,,
2321,08/28/2022 13:00:00,21.87,-63.41,7.94,,,,
2322,08/28/2022 13:15:00,22.03,-63.74,7.94,,,,
2323,08/28/2022 13:30:00,22.32,-64.67,7.96,,,,
2324,08/28/2022 13:45:00,22.78,-66.31,7.99,,,,
2325,08/28/2022 14:00:00,22.99,-67.64,8.01,,,,
2326,08/28/2022 14:15:00,23.21,-67.69,8.01,,,,
2327,08/28/2022 14:30:00,23.28,-67.72,8.01,,,,
2328,08/28/2022 14:45:00,23.50,-68.91,8.03,,,,
2329,08/28/2022 15:00:00,23.69,-69.75,8.05,,,,
2330,08/28/2022 15:15:00,23.95,-70.49,8.06,,,,
2331,08/28/2022 15:30:00,23.98,-70.71,8.06,,,,
2332,08/28/2022 15:45:00,24.22,-69.44,8.04,,,,
2333,08/28/2022 16:00:00,24.27,-68.85,8.03,,,,
2334,08/28/2022 16:15:00,24.27,-70.74,8.06,,,,
2335,08/28/2022 16:30:00,24.05,-70.06,8.05,,,,
2336,08/28/2022 16:45:00,24.00,-70.25,8.05,,,,
2337,08/28/2022 17:00:00,24.00,-70.38,8.06,,,,
2338,08/28/2022 17:15:00,24.03,-70.56,8.06,,,,
2339,08/28/2022 17:30:00,24.05,-71.08,8.07,,,,
2340,08/28/2022 17:45:00,24.00,-71.75,8.08,,,,
2341,08/28/2022 18:00:00,23.91,-73.47,8.11,,,,
2342,08/28/2022 18:15:00,23.91,-74.02,8.12,,,,
2343,08/28/2022 18:30:00,23.26,-75.27,8.15,,,,
2344,08/28/2022 18:45:00,22.97,-73.33,8.11,,,,
2345,08/28/2022 19:00:00,22.47,-71.00,8.07,,,,
2346,08/28/2022 19:15:00,22.15,-69.19,8.04,,,,
2347,08/28/2022 19:30:00,21.91,-66.31,7.99,,,,
2348,08/28/2022 19:45:00,21.63,-62.44,7.92,,,,
2349,08/28/2022 20:00:00,21.75,-63.08,7.93,,,,
2350,08/28/2022 20:15:00,21.75,-60.45,7.89,,,,
2351,08/28/2022 20:30:00,21.94,-63.63,7.94,,,,
2352,08/28/2022 20:45:00,22.35,-70.85,8.07,,,,
2353,08/28/2022 21:00:00,21.27,-64.50,7.96,,,,
2354,08/28/2022 21:15:00,21.10,-67.06,8.01,,,,
2355,08/28/2022 21:30:00,20.86,-65.42,7.98,,,,
2356,08/28/2022 21:45:00,20.84,-64.69,7.97,,,,
2357,08/28/2022 22:00:00,20.65,-63.81,7.95,,,,
2358,08/28/2022 22:15:00,20.44,-63.21,7.94,,,,
2359,08/28/2022 22:30:00,20.46,-62.10,7.92,,,,
2360,08/28/2022 22:45:00,20.51,-61.39,7.91,,,,
2361,08/28/2022 23:00:00,20.25,-62.17,7.92,,,,
2362,08/28/2022 23:15:00,20.17,-61.56,7.91,,,,
2363,08/28/2022 23:30:00,19.91,-61.02,7.90,,,,
2364,08/28/2022 23:45:00,19.70,-59.85,7.88,,,,
2365,08/29/2022 00:00:00,19.53,-58.58,7.86,,,,
2366,08/29/2022 00:15:00,19.37,-57.39,7.84,,,,
2367,08/29/2022 00:30:00,19.29,-55.64,7.81,,,,
2368,08/29/2022 00:45:00,19.22,-55.13,7.80,,,,
2369,08/29/2022 01:00:00,19.22,-54.38,7.78,,,,
2370,08/29/2022 01:15:00,19.17,-55.95,7.81,,,,
2371,08/29/2022 01:30:00,19.17,-56.83,7.83,,,,
2372,08/29/2022 01:45:00,19.20,-57.95,7.85,,,,
2373,08/29/2022 02:00:00,19.10,-57.81,7.85,,,,
2374,08/29/2022 02:15:00,19.15,-57.05,7.83,,,,
2375,08/29/2022 02:30:00,19.17,-57.42,7.84,,,,
2376,08/29/2022 02:45:00,19.25,-57.52,7.84,,,,
2377,08/29/2022 03:00:00,19.37,-57.11,7.83,,,,
2378,08/29/2022 03:15:00,19.60,-57.13,7.83,,,,
2379,08/29/2022 03:30:00,19.86,-58.13,7.85,,,,
2380,08/29/2022 03:45:00,19.96,-57.35,7.84,,,,
2381,08/29/2022 04:00:00,19.94,-56.30,7.82,,,,
2382,08/29/2022 04:15:00,19.86,-56.14,7.81,,,,
2383,08/29/2022 04:30:00,19.72,-57.03,7.83,,,,
2384,08/29/2022 04:45:00,19.56,-56.45,7.82,,,,
2385,08/29/2022 05:00:00,19.44,-55.70,7.81,,,,
2386,08/29/2022 05:15:00,19.39,-56.35,7.82,,,,
2387,08/29/2022 05:30:00,19.39,-55.81,7.81,,,,
2388,08/29/2022 05:45:00,19.37,-54.95,7.79,,,,
2389,08/29/2022 06:00:00,19.27,-52.66,7.75,,,,
2390,08/29/2022 06:15:00,19.01,-46.38,7.64,,,,
2391,08/29/2022 06:30:00,18.77,-40.56,7.54,,,,
2392,08/29/2022 06:45:00,18.72,-36.08,7.45,,,,
2393,08/29/2022 07:00:00,18.77,-36.38,7.46,,,,
2394,08/29/2022 07:15:00,18.84,-39.75,7.52,,,,
2395,08/29/2022 07:30:00,18.98,-37.14,7.47,,,,
2396,08/29/2022 07:45:00,19.22,-36.92,7.47,,,,
2397,08/29/2022 08:00:00,19.58,-38.44,7.50,,,,
2398,08/29/2022 08:15:00,20.06,-40.39,7.53,,,,
2399,08/29/2022 08:30:00,20.65,-41.67,7.55,,,,
2400,08/29/2022 08:45:00,21.03,-46.41,7.64,,,,
2401,08/29/2022 09:00:00,21.39,-43.97,7.59,,,,
2402,08/29/2022 09:15:00,21.17,-48.31,7.67,,,,
2403,08/29/2022 09:30:00,20.72,-59.60,7.87,,,,
2404,08/29/2022 09:45:00,20.75,-59.78,7.88,,,,
2405,08/29/2022 10:00:00,20.98,-59.83,7.88,,,,
2406,08/29/2022 10:15:00,20.89,-59.31,7.87,,,,
