#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
869,05/19/2023 08:15:00,12.22,-82.21,8.10,,,,
870,05/19/2023 08:30:00,12.44,-83.10,8.12,,,,
871,05/19/2023 08:45:00,12.61,-83.67,8.13,,,,
872,05/19/2023 09:00:00,12.75,-84.35,8.14,,,,
873,05/19/2023 09:15:00,12.85,-84.72,8.15,,,,
874,05/19/2023 09:30:00,12.92,-85.00,8.15,,,,
875,05/19/2023 09:45:00,12.99,-85.41,8.16,,,,
876,05/19/2023 10:00:00,13.04,-85.32,8.16,,,,
877,05/19/2023 10:15:00,13.04,-85.13,8.15,,,,
878,05/19/2023 10:30:00,13.02,-85.02,8.15,,,,
879,05/19/2023 10:45:00,13.04,-84.99,8.15,,,,
880,05/19/2023 11:00:00,13.06,-85.42,8.16,,,,
881,05/19/2023 11:15:00,13.11,-85.61,8.16,,,,
882,05/19/2023 11:30:00,13.11,-85.94,8.17,,,,
883,05/19/2023 11:45:00,13.14,-85.78,8.16,,,,
884,05/19/2023 12:00:00,13.16,-85.46,8.16,,,,
885,05/19/2023 12:15:00,13.18,-85.13,8.15,,,,
886,05/19/2023 12:30:00,13.28,-84.66,8.14,,,,
887,05/19/2023 12:45:00,13.45,-85.41,8.16,,,,
888,05/19/2023 13:00:00,13.57,-85.58,8.16,,,,
889,05/19/2023 13:15:00,13.59,-85.63,8.16,,,,
890,05/19/2023 13:30:00,13.57,-85.78,8.16,,,,
891,05/19/2023 13:45:00,13.59,-86.03,8.17,,,,
892,05/19/2023 14:00:00,13.59,-86.35,8.17,,,,
893,05/19/2023 14:15:00,13.67,-86.94,8.18,,,,
894,05/19/2023 14:30:00,13.67,-87.55,8.19,,,,
895,05/19/2023 14:45:00,13.64,-87.99,8.20,,,,
896,05/19/2023 15:00:00,13.64,-88.30,8.21,,,,
897,05/19/2023 15:15:00,13.74,-88.22,8.20,,,,
898,05/19/2023 15:30:00,13.74,-88.30,8.21,,,,
899,05/19/2023 15:45:00,13.67,-84.82,8.14,,,,
900,05/19/2023 16:00:00,13.95,-83.17,8.11,,,,
901,05/19/2023 16:15:00,14.12,-82.92,8.11,,,,
902,05/19/2023 16:30:00,14.22,-82.94,8.11,,,,
903,05/19/2023 16:45:00,14.22,-83.91,8.13,,,,
904,05/19/2023 17:00:00,14.17,-85.96,8.16,,,,
905,05/19/2023 17:15:00,14.17,-88.91,8.22,,,,
906,05/19/2023 17:30:00,14.22,-90.32,8.24,,,,
907,05/19/2023 17:45:00,14.29,-90.42,8.24,,,,
908,05/19/2023 18:00:00,14.17,-90.36,8.24,,,,
909,05/19/2023 18:15:00,14.12,-89.35,8.22,,,,
910,05/19/2023 18:30:00,14.27,-92.03,8.27,,,,
911,05/19/2023 18:45:00,14.22,-87.85,8.20,,,,
912,05/19/2023 19:00:00,14.22,-89.07,8.22,,,,
913,05/19/2023 19:15:00,14.12,-82.67,8.10,,,,
914,05/19/2023 19:30:00,14.03,-82.99,8.11,,,,
915,05/19/2023 19:45:00,14.05,-84.14,8.13,,,,
916,05/19/2023 20:00:00,14.10,-85.02,8.15,,,,
917,05/19/2023 20:15:00,14.05,-84.55,8.14,,,,
918,05/19/2023 20:30:00,13.91,-82.85,8.11,,,,
919,05/19/2023 20:45:00,13.91,-80.91,8.07,,,,
920,05/19/2023 21:00:00,13.86,-79.96,8.06,,,,
921,05/19/2023 21:15:00,13.81,-80.94,8.07,,,,
922,05/19/2023 21:30:00,13.76,-81.88,8.09,,,,
923,05/19/2023 21:45:00,13.74,-82.85,8.11,,,,
924,05/19/2023 22:00:00,13.74,-83.36,8.12,,,,
925,05/19/2023 22:15:00,13.74,-83.69,8.12,,,,
926,05/19/2023 22:30:00,13.71,-83.33,8.12,,,,
927,05/19/2023 22:45:00,13.69,-83.19,8.11,,,,
928,05/19/2023 23:00:00,13.67,-82.83,8.11,,,,
929,05/19/2023 23:15:00,13.64,-82.97,8.11,,,,
930,05/19/2023 23:30:00,13.64,-83.78,8.13,,,,
931,05/19/2023 23:45:00,13.64,-83.57,8.12,,,,
932,05/20/2023 00:00:00,13.62,-83.52,8.12,,,,
933,05/20/2023 00:15:00,13.57,-83.60,8.12,,,,
934,05/20/2023 00:30:00,13.57,-84.33,8.14,,,,
935,05/20/2023 00:45:00,13.57,-84.21,8.13,,,,
936,05/20/2023 01:00:00,13.57,-83.91,8.13,,,,
937,05/20/2023 01:15:00,13.52,-83.55,8.12,,,,
938,05/20/2023 01:30:00,13.50,-83.02,8.11,,,,
939,05/20/2023 01:45:00,13.50,-81.31,8.08,,,,
940,05/20/2023 02:00:00,13.59,-79.25,8.04,,,,
941,05/20/2023 02:15:00,13.71,-77.33,8.01,,,,
942,05/20/2023 02:30:00,13.79,-78.39,8.03,,,,
943,05/20/2023 02:45:00,13.83,-79.36,8.05,,,,
944,05/20/2023 03:00:00,13.86,-78.89,8.04,,,,
945,05/20/2023 03:15:00,13.86,-78.19,8.02,,,,
946,05/20/2023 03:30:00,13.88,-78.52,8.03,,,,
947,05/20/2023 03:45:00,13.88,-77.55,8.01,,,,
948,05/20/2023 04:00:00,13.86,-77.89,8.02,,,,
949,05/20/2023 04:15:00,13.86,-76.42,7.99,,,,
950,05/20/2023 04:30:00,13.83,-75.27,7.97,,,,
951,05/20/2023 04:45:00,13.81,-74.74,7.96,,,,
952,05/20/2023 05:00:00,13.79,-74.10,7.95,,,,
953,05/20/2023 05:15:00,13.76,-71.78,7.91,,,,
954,05/20/2023 05:30:00,13.69,-66.38,7.81,,,,
955,05/20/2023 05:45:00,13.62,-58.24,7.67,,,,
956,05/20/2023 06:00:00,13.55,-57.94,7.66,,,,
957,05/20/2023 06:15:00,13.59,-68.06,7.84,,,,
958,05/20/2023 06:30:00,13.71,-68.53,7.85,,,,
959,05/20/2023 06:45:00,13.86,-68.61,7.85,,,,
960,05/20/2023 07:00:00,13.95,-68.56,7.85,,,,
961,05/20/2023 07:15:00,14.10,-68.61,7.85,,,,
962,05/20/2023 07:30:00,14.31,-68.72,7.85,,,,
963,05/20/2023 07:45:00,14.77,-74.08,7.95,,,,
964,05/20/2023 08:00:00,14.77,-76.78,8.00,,,,
965,05/20/2023 08:15:00,14.29,-72.02,7.91,,,,
966,05/20/2023 08:30:00,14.29,-73.94,7.95,,,,
967,05/20/2023 08:45:00,14.24,-75.69,7.98,,,,
968,05/20/2023 09:00:00,14.27,-78.74,8.03,,,,
969,05/20/2023 09:15:00,14.31,-79.38,8.04,,,,
970,05/20/2023 09:30:00,14.36,-79.71,8.05,,,,
971,05/20/2023 09:45:00,14.43,-80.02,8.06,,,,
972,05/20/2023 10:00:00,14.48,-80.17,8.06,,,,
973,05/20/2023 10:15:00,14.51,-80.31,8.06,,,,
974,05/20/2023 10:30:00,14.58,-81.71,8.08,,,,
975,05/20/2023 10:45:00,14.62,-82.16,8.09,,,,
976,05/20/2023 11:00:00,14.65,-82.13,8.09,,,,
977,05/20/2023 11:15:00,14.67,-82.02,8.09,,,,
978,05/20/2023 11:30:00,14.67,-81.75,8.09,,,,
979,05/20/2023 11:45:00,14.67,-82.17,8.09,,,,
980,05/20/2023 12:00:00,14.74,-83.27,8.11,,,,
981,05/20/2023 12:15:00,14.74,-82.66,8.10,,,,
982,05/20/2023 12:30:00,14.74,-82.71,8.10,,,,
983,05/20/2023 12:45:00,14.74,-83.53,8.12,,,,
984,05/20/2023 13:00:00,14.77,-83.58,8.12,,,,
985,05/20/2023 13:15:00,14.77,-83.77,8.12,,,,
986,05/20/2023 13:30:00,14.62,-87.28,8.18,,,,
987,05/20/2023 13:45:00,14.39,-90.05,8.23,,,,
988,05/20/2023 14:00:00,14.51,-88.61,8.21,,,,
989,05/20/2023 14:15:00,14.89,-83.53,8.12,,,,
990,05/20/2023 14:30:00,14.91,-83.47,8.12,,,,
991,05/20/2023 14:45:00,14.89,-84.30,8.13,,,,
992,05/20/2023 15:00:00,14.62,-88.41,8.20,,,,
993,05/20/2023 15:15:00,14.74,-86.30,8.17,,,,
994,05/20/2023 15:30:00,14.70,-87.08,8.18,,,,
995,05/20/2023 15:45:00,14.55,-89.17,8.22,,,,
996,05/20/2023 16:00:00,14.74,-85.71,8.16,,,,
997,05/20/2023 16:15:00,14.94,-83.77,8.12,,,,
998,05/20/2023 16:30:00,15.01,-83.69,8.12,,,,
999,05/20/2023 16:45:00,15.10,-83.36,8.11,,,,
1000,05/20/2023 17:00:00,15.15,-83.33,8.11,,,,
1001,05/20/2023 17:15:00,15.17,-83.78,8.12,,,,
1002,05/20/2023 17:30:00,15.22,-83.91,8.12,,,,
1003,05/20/2023 17:45:00,15.25,-84.36,8.13,,,,
1004,05/20/2023 18:00:00,15.37,-84.16,8.13,,,,
1005,05/20/2023 18:15:00,15.49,-83.71,8.12,,,,
1006,05/20/2023 18:30:00,15.56,-83.16,8.11,,,,
1007,05/20/2023 18:45:00,15.51,-80.83,8.07,,,,
1008,05/20/2023 19:00:00,15.41,-81.30,8.07,,,,
1009,05/20/2023 19:15:00,15.27,-82.52,8.10,,,,
1010,05/20/2023 19:30:00,15.25,-82.44,8.10,,,,
1011,05/20/2023 19:45:00,15.17,-82.92,8.10,,,,
1012,05/20/2023 20:00:00,15.08,-83.88,8.12,,,,
1013,05/20/2023 20:15:00,15.06,-83.64,8.12,,,,
1014,05/20/2023 20:30:00,15.08,-83.13,8.11,,,,
1015,05/20/2023 20:45:00,15.06,-82.92,8.10,,,,
1016,05/20/2023 21:00:00,15.10,-82.52,8.10,,,,
1017,05/20/2023 21:15:00,15.01,-84.07,8.13,,,,
1018,05/20/2023 21:30:00,14.86,-86.82,8.18,,,,
1019,05/20/2023 21:45:00,14.82,-86.97,8.18,,,,
1020,05/20/2023 22:00:00,14.79,-87.53,8.19,,,,
1021,05/20/2023 22:15:00,14.72,-88.53,8.21,,,,
1022,05/20/2023 22:30:00,14.58,-90.47,8.24,,,,
1023,05/20/2023 22:45:00,14.51,-90.74,8.25,,,,
1024,05/20/2023 23:00:00,14.53,-90.58,8.24,,,,
1025,05/20/2023 23:15:00,14.55,-90.14,8.24,,,,
1026,05/20/2023 23:30:00,14.60,-89.63,8.23,,,,
1027,05/20/2023 23:45:00,14.65,-89.07,8.22,,,,
1028,05/21/2023 00:00:00,14.70,-88.63,8.21,,,,
1029,05/21/2023 00:15:00,14.77,-87.88,8.19,,,,
1030,05/21/2023 00:30:00,14.82,-87.24,8.18,,,,
1031,05/21/2023 00:45:00,14.89,-86.61,8.17,,,,
1032,05/21/2023 01:00:00,14.94,-86.11,8.16,,,,
1033,05/21/2023 01:15:00,14.98,-85.69,8.15,,,,
1034,05/21/2023 01:30:00,15.06,-85.22,8.15,,,,
1035,05/21/2023 01:45:00,15.08,-84.97,8.14,,,,
1036,05/21/2023 02:00:00,15.13,-84.63,8.13,,,,
1037,05/21/2023 02:15:00,15.15,-84.39,8.13,,,,
1038,05/21/2023 02:30:00,15.17,-83.85,8.12,,,,
1039,05/21/2023 02:45:00,15.22,-83.49,8.11,,,,
1040,05/21/2023 03:00:00,15.25,-83.00,8.11,,,,
1041,05/21/2023 03:15:00,15.27,-82.36,8.09,,,,
1042,05/21/2023 03:30:00,15.34,-81.13,8.07,,,,
1043,05/21/2023 03:45:00,15.39,-80.08,8.05,,,,
1044,05/21/2023 04:00:00,15.41,-79.30,8.04,,,,
1045,05/21/2023 04:15:00,15.46,-78.06,8.02,,,,
1046,05/21/2023 04:30:00,15.51,-76.81,7.99,,,,
1047,05/21/2023 04:45:00,15.56,-76.08,7.98,,,,
1048,05/21/2023 05:00:00,15.51,-78.06,8.02,,,,
1049,05/21/2023 05:15:00,15.51,-77.56,8.01,,,,
1050,05/21/2023 05:30:00,15.51,-76.50,7.99,,,,
1051,05/21/2023 05:45:00,15.51,-75.97,7.98,,,,
1052,05/21/2023 06:00:00,15.49,-75.81,7.98,,,,
1053,05/21/2023 06:15:00,15.44,-75.91,7.98,,,,
1054,05/21/2023 06:30:00,15.39,-76.27,7.98,,,,
1055,05/21/2023 06:45:00,15.37,-74.91,7.96,,,,
1056,05/21/2023 07:00:00,15.37,-72.92,7.93,,,,
1057,05/21/2023 07:15:00,15.53,-75.38,7.97,,,,
1058,05/21/2023 07:30:00,15.82,-81.14,8.07,,,,
1059,05/21/2023 07:45:00,15.87,-83.24,8.11,,,,
1060,05/21/2023 08:00:00,15.89,-87.35,8.18,,,,
1061,05/21/2023 08:15:00,15.94,-82.82,8.10,,,,
1062,05/21/2023 08:30:00,16.06,-87.74,8.19,,,,
1063,05/21/2023 08:45:00,16.11,-84.75,8.13,,,,
1064,05/21/2023 09:00:00,16.01,-81.17,8.07,,,,
1065,05/21/2023 09:15:00,15.84,-78.69,8.03,,,,
1066,05/21/2023 09:30:00,15.68,-77.47,8.01,,,,
1067,05/21/2023 09:45:00,15.60,-77.31,8.00,,,,
1068,05/21/2023 10:00:00,15.60,-76.27,7.98,,,,
1069,05/21/2023 10:15:00,15.58,-75.02,7.96,,,,
1070,05/21/2023 10:30:00,15.56,-75.42,7.97,,,,
1071,05/21/2023 10:45:00,15.58,-76.30,7.98,,,,
1072,05/21/2023 11:00:00,15.58,-77.24,8.00,,,,
1073,05/21/2023 11:15:00,15.60,-77.19,8.00,,,,
1074,05/21/2023 11:30:00,15.65,-77.52,8.01,,,,
1075,05/21/2023 11:45:00,15.68,-78.17,8.02,,,,
1076,05/21/2023 12:00:00,15.63,-79.22,8.04,,,,
1077,05/21/2023 12:15:00,15.56,-80.46,8.06,,,,
1078,05/21/2023 12:30:00,15.49,-83.08,8.11,,,,
1079,05/21/2023 12:45:00,15.44,-84.21,8.13,,,,
1080,05/21/2023 13:00:00,15.32,-86.07,8.16,,,,
1081,05/21/2023 13:15:00,15.13,-89.02,8.21,,,,
1082,05/21/2023 13:30:00,15.01,-89.88,8.23,,,,
1083,05/21/2023 13:45:00,14.98,-90.03,8.23,,,,
1084,05/21/2023 14:00:00,14.96,-90.32,8.24,,,,
1085,05/21/2023 14:15:00,15.01,-90.13,8.23,,,,
1086,05/21/2023 14:30:00,15.01,-90.30,8.24,,,,
1087,05/21/2023 14:45:00,15.03,-90.30,8.24,,,,
1088,05/21/2023 15:00:00,15.08,-90.50,8.24,,,,
1089,05/21/2023 15:15:00,15.15,-91.10,8.25,,,,
1090,05/21/2023 15:30:00,15.20,-91.60,8.26,,,,
1091,05/21/2023 15:45:00,15.20,-92.17,8.27,,,,
1092,05/21/2023 16:00:00,15.22,-92.35,8.27,,,,
1093,05/21/2023 16:15:00,15.22,-92.44,8.27,,,,
1094,05/21/2023 16:30:00,15.25,-92.80,8.28,,,,
1095,05/21/2023 16:45:00,15.25,-91.89,8.26,,,,
1096,05/21/2023 17:00:00,15.29,-91.80,8.26,,,,
1097,05/21/2023 17:15:00,15.46,-92.66,8.28,,,,
1098,05/21/2023 17:30:00,15.72,-91.46,8.25,,,,
1099,05/21/2023 17:45:00,15.87,-91.66,8.26,,,,
1100,05/21/2023 18:00:00,15.99,-92.92,8.28,,,,
1101,05/21/2023 18:15:00,16.08,-93.38,8.29,,,,
1102,05/21/2023 18:30:00,16.18,-94.44,8.31,,,,
1103,05/21/2023 18:45:00,16.25,-94.16,8.30,,,,
1104,05/21/2023 19:00:00,16.32,-94.38,8.30,,,,
1105,05/21/2023 19:15:00,16.39,-94.85,8.31,,,,
1106,05/21/2023 19:30:00,16.39,-94.19,8.30,,,,
1107,05/21/2023 19:45:00,16.32,-96.55,8.34,,,,
1108,05/21/2023 20:00:00,16.18,-94.77,8.31,,,,
1109,05/21/2023 20:15:00,15.89,-93.50,8.29,,,,
1110,05/21/2023 20:30:00,15.82,-94.41,8.31,,,,
1111,05/21/2023 20:45:00,15.84,-92.97,8.28,,,,
1112,05/21/2023 21:00:00,15.77,-92.00,8.26,,,,
1113,05/21/2023 21:15:00,15.70,-91.71,8.26,,,,
1114,05/21/2023 21:30:00,15.65,-91.86,8.26,,,,
1115,05/21/2023 21:45:00,15.63,-90.17,8.23,,,,
1116,05/21/2023 22:00:00,15.58,-88.89,8.21,,,,
1117,05/21/2023 22:15:00,15.51,-89.82,8.23,,,,
1118,05/21/2023 22:30:00,15.46,-89.19,8.22,,,,
1119,05/21/2023 22:45:00,15.44,-88.49,8.20,,,,
1120,05/21/2023 23:00:00,15.41,-88.58,8.20,,,,
1121,05/21/2023 23:15:00,15.39,-88.00,8.19,,,,
1122,05/21/2023 23:30:00,15.34,-89.82,8.23,,,,
1123,05/21/2023 23:45:00,15.32,-89.80,8.23,,,,
1124,05/22/2023 00:00:00,15.25,-88.94,8.21,,,,
1125,05/22/2023 00:15:00,15.22,-88.49,8.20,,,,
1126,05/22/2023 00:30:00,15.20,-89.17,8.22,,,,
1127,05/22/2023 00:45:00,15.17,-89.24,8.22,,,,
1128,05/22/2023 01:00:00,15.15,-88.13,8.20,,,,
1129,05/22/2023 01:15:00,15.13,-87.30,8.18,,,,
1130,05/22/2023 01:30:00,15.06,-88.07,8.20,,,,
1131,05/22/2023 01:45:00,15.03,-87.82,8.19,,,,
1132,05/22/2023 02:00:00,15.01,-88.21,8.20,,,,
1133,05/22/2023 02:15:00,14.84,-87.69,8.19,,,,
1134,05/22/2023 02:30:00,14.77,-87.64,8.19,,,,
1135,05/22/2023 02:45:00,14.72,-88.35,8.20,,,,
1136,05/22/2023 03:00:00,14.67,-87.24,8.18,,,,
1137,05/22/2023 03:15:00,14.62,-88.22,8.20,,,,
1138,05/22/2023 03:30:00,14.58,-87.85,8.19,,,,
1139,05/22/2023 03:45:00,14.55,-88.94,8.21,,,,
1140,05/22/2023 04:00:00,14.55,-86.96,8.18,,,,
1141,05/22/2023 04:15:00,14.53,-88.50,8.21,,,,
1142,05/22/2023 04:30:00,14.53,-88.10,8.20,,,,
1143,05/22/2023 04:45:00,14.53,-89.27,8.22,,,,
1144,05/22/2023 05:00:00,14.53,-87.94,8.20,,,,
1145,05/22/2023 05:15:00,14.55,-87.75,8.19,,,,
1146,05/22/2023 05:30:00,14.65,-88.94,8.21,,,,
1147,05/22/2023 05:45:00,14.65,-89.99,8.23,,,,
1148,05/22/2023 06:00:00,14.62,-89.14,8.22,,,,
1149,05/22/2023 06:15:00,14.60,-89.42,8.22,,,,
1150,05/22/2023 06:30:00,14.55,-88.92,8.21,,,,
1151,05/22/2023 06:45:00,14.39,-88.27,8.20,,,,
1152,05/22/2023 07:00:00,14.07,-82.24,8.10,,,,
1153,05/22/2023 07:15:00,14.07,-86.33,8.17,,,,
1154,05/22/2023 07:30:00,14.10,-86.19,8.17,,,,
1155,05/22/2023 07:45:00,14.07,-86.07,8.16,,,,
1156,05/22/2023 08:00:00,13.79,-82.42,8.10,,,,
1157,05/22/2023 08:15:00,13.83,-85.28,8.15,,,,
1158,05/22/2023 08:30:00,14.36,-87.46,8.19,,,,
1159,05/22/2023 08:45:00,14.86,-79.28,8.04,,,,
1160,05/22/2023 09:00:00,15.17,-89.47,8.22,,,,
1161,05/22/2023 09:15:00,14.96,-82.96,8.11,,,,
1162,05/22/2023 09:30:00,15.03,-87.25,8.18,,,,
1163,05/22/2023 09:45:00,15.10,-91.78,8.26,,,,
1164,05/22/2023 10:00:00,15.10,-91.66,8.26,,,,
1165,05/22/2023 10:15:00,14.91,-92.21,8.27,,,,
1166,05/22/2023 10:30:00,14.82,-92.89,8.28,,,,
1167,05/22/2023 10:45:00,14.86,-92.99,8.29,,,,
1168,05/22/2023 11:00:00,14.98,-91.85,8.26,,,,
1169,05/22/2023 11:15:00,15.08,-91.88,8.26,,,,
1170,05/22/2023 11:30:00,15.22,-91.11,8.25,,,,
1171,05/22/2023 11:45:00,15.29,-91.49,8.26,,,,
1172,05/22/2023 12:00:00,15.41,-91.28,8.25,,,,
1173,05/22/2023 12:15:00,15.41,-91.53,8.26,,,,
1174,05/22/2023 12:30:00,15.39,-91.83,8.26,,,,
1175,05/22/2023 12:45:00,15.46,-91.50,8.26,,,,
1176,05/22/2023 13:00:00,15.44,-91.50,8.26,,,,
1177,05/22/2023 13:15:00,15.46,-91.41,8.25,,,,
1178,05/22/2023 13:30:00,15.46,-91.11,8.25,,,,
1179,05/22/2023 13:45:00,15.51,-91.49,8.26,,,,
1180,05/22/2023 14:00:00,15.34,-91.24,8.25,,,,
1181,05/22/2023 14:15:00,15.56,-91.22,8.25,,,,
1182,05/22/2023 14:30:00,15.39,-90.42,8.24,,,,
1183,05/22/2023 14:45:00,15.51,-90.46,8.24,,,,
1184,05/22/2023 15:00:00,15.63,-90.82,8.24,,,,
1185,05/22/2023 15:15:00,15.53,-90.47,8.24,,,,
1186,05/22/2023 15:30:00,15.77,-90.99,8.25,,,,
1187,05/22/2023 15:45:00,15.72,-90.86,8.24,,,,
1188,05/22/2023 16:00:00,15.65,-91.02,8.25,,,,
1189,05/22/2023 16:15:00,15.58,-90.66,8.24,,,,
1190,05/22/2023 16:30:00,15.58,-90.33,8.23,,,,
1191,05/22/2023 16:45:00,15.60,-90.91,8.25,,,,
1192,05/22/2023 17:00:00,15.63,-89.97,8.23,,,,
1193,05/22/2023 17:15:00,15.77,-90.13,8.23,,,,
1194,05/22/2023 17:30:00,15.91,-90.42,8.24,,,,
1195,05/22/2023 17:45:00,15.87,-89.88,8.23,,,,
1196,05/22/2023 18:00:00,15.80,-92.07,8.26,,,,
1197,05/22/2023 18:15:00,15.80,-92.46,8.27,,,,
1198,05/22/2023 18:30:00,15.75,-92.77,8.28,,,,
1199,05/22/2023 18:45:00,15.72,-93.27,8.29,,,,
1200,05/22/2023 19:00:00,15.60,-93.72,8.30,,,,
1201,05/22/2023 19:15:00,15.58,-94.38,8.31,,,,
1202,05/22/2023 19:30:00,15.53,-95.17,8.32,,,,
1203,05/22/2023 19:45:00,15.49,-95.21,8.32,,,,
1204,05/22/2023 20:00:00,15.41,-95.88,8.33,,,,
1205,05/22/2023 20:15:00,15.25,-95.58,8.33,,,,
1206,05/22/2023 20:30:00,15.06,-94.99,8.32,,,,
1207,05/22/2023 20:45:00,14.98,-93.91,8.30,,,,
1208,05/22/2023 21:00:00,14.91,-93.64,8.30,,,,
1209,05/22/2023 21:15:00,14.84,-93.58,8.30,,,,
1210,05/22/2023 21:30:00,14.79,-93.55,8.30,,,,
1211,05/22/2023 21:45:00,14.77,-93.22,8.29,,,,
1212,05/22/2023 22:00:00,14.72,-93.03,8.29,,,,
1213,05/22/2023 22:15:00,14.70,-92.94,8.29,,,,
1214,05/22/2023 22:30:00,14.67,-92.67,8.28,,,,
1215,05/22/2023 22:45:00,14.62,-92.58,8.28,,,,
1216,05/22/2023 23:00:00,14.60,-92.33,8.27,,,,
1217,05/22/2023 23:15:00,14.55,-92.03,8.27,,,,
1218,05/22/2023 23:30:00,14.53,-92.00,8.27,,,,
1219,05/22/2023 23:45:00,14.51,-91.71,8.26,,,,
1220,05/23/2023 00:00:00,14.48,-91.69,8.26,,,,
1221,05/23/2023 00:15:00,14.46,-91.17,8.25,,,,
1222,05/23/2023 00:30:00,14.46,-91.07,8.25,,,,
1223,05/23/2023 00:45:00,14.43,-91.63,8.26,,,,
1224,05/23/2023 01:00:00,14.43,-91.25,8.26,,,,
1225,05/23/2023 01:15:00,14.39,-91.13,8.25,,,,
1226,05/23/2023 01:30:00,14.36,-91.92,8.27,,,,
1227,05/23/2023 01:45:00,14.34,-91.41,8.26,,,,
1228,05/23/2023 02:00:00,14.31,-90.52,8.24,,,,
1229,05/23/2023 02:15:00,14.31,-90.61,8.25,,,,
1230,05/23/2023 02:30:00,14.31,-91.97,8.27,,,,
1231,05/23/2023 02:45:00,14.27,-91.82,8.27,,,,
1232,05/23/2023 03:00:00,14.24,-90.10,8.24,,,,
1233,05/23/2023 03:15:00,14.24,-89.72,8.23,,,,
1234,05/23/2023 03:30:00,14.24,-90.25,8.24,,,,
1235,05/23/2023 03:45:00,14.24,-91.08,8.25,,,,
1236,05/23/2023 04:00:00,14.24,-91.17,8.26,,,,
1237,05/23/2023 04:15:00,14.24,-90.07,8.24,,,,
1238,05/23/2023 04:30:00,14.22,-89.78,8.23,,,,
1239,05/23/2023 04:45:00,14.22,-90.38,8.24,,,,
1240,05/23/2023 05:00:00,14.19,-89.92,8.23,,,,
1241,05/23/2023 05:15:00,14.19,-90.72,8.25,,,,
1242,05/23/2023 05:30:00,14.17,-90.55,8.24,,,,
1243,05/23/2023 05:45:00,14.15,-91.67,8.27,,,,
1244,05/23/2023 06:00:00,14.12,-91.49,8.26,,,,
1245,05/23/2023 06:15:00,14.10,-91.41,8.26,,,,
1246,05/23/2023 06:30:00,14.03,-91.13,8.26,,,,
1247,05/23/2023 06:45:00,13.95,-90.52,8.25,,,,
1248,05/23/2023 07:00:00,13.88,-90.91,8.25,,,,
1249,05/23/2023 07:15:00,13.83,-90.13,8.24,,,,
1250,05/23/2023 07:30:00,13.76,-89.17,8.22,,,,
1251,05/23/2023 07:45:00,13.86,-90.27,8.24,,,,
1252,05/23/2023 08:00:00,13.95,-89.57,8.23,,,,
1253,05/23/2023 08:15:00,14.12,-89.28,8.22,,,,
1254,05/23/2023 08:30:00,14.51,-89.21,8.22,,,,
1255,05/23/2023 08:45:00,14.79,-89.85,8.23,,,,
1256,05/23/2023 09:00:00,15.13,-91.39,8.26,,,,
1257,05/23/2023 09:15:00,15.53,-90.82,8.24,,,,
1258,05/23/2023 09:30:00,16.75,-89.92,8.22,,,,
1259,05/23/2023 09:45:00,15.82,-96.66,8.35,,,,
1260,05/23/2023 10:00:00,16.08,-92.91,8.28,,,,
1261,05/23/2023 10:15:00,15.60,-95.57,8.33,,,,
1262,05/23/2023 10:30:00,15.49,-94.71,8.31,,,,
1263,05/23/2023 10:45:00,15.39,-95.05,8.32,,,,
1264,05/23/2023 11:00:00,15.29,-95.11,8.32,,,,
1265,05/23/2023 11:15:00,15.27,-95.00,8.32,,,,
1266,05/23/2023 11:30:00,15.34,-95.00,8.32,,,,
1267,05/23/2023 11:45:00,15.34,-94.50,8.31,,,,
1268,05/23/2023 12:00:00,15.32,-94.11,8.30,,,,
1269,05/23/2023 12:15:00,15.34,-93.77,8.30,,,,
1270,05/23/2023 12:30:00,15.34,-94.00,8.30,,,,
1271,05/23/2023 12:45:00,15.37,-94.07,8.30,,,,
1272,05/23/2023 13:00:00,15.34,-93.99,8.30,,,,
1273,05/23/2023 13:15:00,15.29,-93.96,8.30,,,,
1274,05/23/2023 13:30:00,15.27,-94.13,8.30,,,,
1275,05/23/2023 13:45:00,15.27,-94.03,8.30,,,,
1276,05/23/2023 14:00:00,15.27,-94.22,8.31,,,,
1277,05/23/2023 14:15:00,15.29,-94.02,8.30,,,,
1278,05/23/2023 14:30:00,15.29,-94.16,8.30,,,,
1279,05/23/2023 14:45:00,15.29,-94.27,8.31,,,,
1280,05/23/2023 15:00:00,15.27,-94.11,8.30,,,,
1281,05/23/2023 15:15:00,15.25,-93.05,8.28,,,,
1282,05/23/2023 15:30:00,15.22,-93.86,8.30,,,,
1283,05/23/2023 15:45:00,15.25,-93.05,8.28,,,,
1284,05/23/2023 16:00:00,15.34,-94.17,8.30,,,,
1285,05/23/2023 16:15:00,15.46,-94.60,8.31,,,,
1286,05/23/2023 16:30:00,15.51,-93.99,8.30,,,,
1287,05/23/2023 16:45:00,15.56,-94.55,8.31,,,,
1288,05/23/2023 17:00:00,15.53,-94.10,8.30,,,,
1289,05/23/2023 17:15:00,15.51,-93.92,8.30,,,,
1290,05/23/2023 17:30:00,15.51,-93.91,8.30,,,,
1291,05/23/2023 17:45:00,15.51,-94.36,8.31,,,,
1292,05/23/2023 18:00:00,15.49,-94.25,8.31,,,,
1293,05/23/2023 18:15:00,15.49,-94.24,8.30,,,,
